,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,5,K.Love o6.5 Rebs,Miami Heat,JoeDellera,104,0.5,1.02,0,K.Love,New York Knicks,0,0.52,0.3571428571428571,0,0.8,1,0.4,0
