,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,1,K.Lowry o3.5 Ast,Miami Heat,SBK5065,-110,0.55,1.05,0,K.Lowry,Atlanta Hawks,1,0.5
1,4,K.Lowry o3.5 Ast,Miami Heat,PropBomb,-110,1.1,2.1,0,K.Lowry,Atlanta Hawks,1,1.0
2,8,K.Lowry o3.5 Ast,Miami Heat,JoeMetz,-115,1.15,2.1499999999999995,0,K.Lowry,Atlanta Hawks,1,0.9999999999999996
3,10,A.Reaves o3.5 Ast,Los Angeles Lakers,JoeDellera,-165,0.75,1.2045454545454546,0,A.Reaves,Minnesota Timberwolves,1,0.4545454545454546
