Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
Q.Grimes u3.5 Rebs,gneiffer07,Dallas Mavericks,Philadelphia 76ers,0.0,0.4893617021276595,0,0.6,1,0.7,1,-105,1.05,2.05,0.9999999999999998,Q.Grimes
I.Zubac o12.5 Rebs,sandyplashkes,Los Angeles Clippers,Los Angeles Lakers,1.0,0.425531914893617,0,0.4,0,0.4,0,-114,1.14,2.14,0.9999999999999998,I.Zubac
