,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,0.0,0.0,0,1,K.Leonard o23.5 Pts,JoeDellera,-113,0.44,0.8293805309734513,0,Los Angeles Clippers,K.Leonard,Atlanta Hawks,1.0,0.3893805309734513,0.4285714285714285,0.0,0.8,1.0,0.7,1.0
1,1,1.0,1.0,1.0,1,2,K.Leonard o23.5 Pts,SBK5065,-110,0.5,0.9545454545454546,0,Los Angeles Clippers,K.Leonard,Atlanta Hawks,1.0,0.4545454545454546,0.4285714285714285,0.0,0.8,1.0,0.7,1.0
4,4,4.0,10.0,10.0,10,11,D.Russell o18.5 Pts,SBK5065,-115,0.5,0.934782608695652,0,Minnesota Timberwolves,D.Russell,Houston Rockets,0.0,0.434782608695652,0.4634146341463415,0.0,0.6,1.0,0.5,0.0
