Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
T.Herro o25.5 Pts+Rebs,JoeDellera,Miami Heat,Milwaukee Bucks,1.0,0.6428571428571429,1,0.6,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,T.Herro
B.Beal o17.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,Los Angeles Lakers,1.0,0.7777777777777778,1,0.8,1,0.7777777777777778,1,100,1.5,3.0,1.5,B.Beal
B.Beal o18.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Los Angeles Lakers,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100,1.5,3.0,1.5,B.Beal
L.Markkanen u30.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,San Antonio Spurs,1.0,0.6923076923076923,1,0.4,0,0.7,1,100,1.5,3.0,1.5,L.Markkanen
K.Durant o28.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Los Angeles Lakers,1.0,0.8888888888888888,1,0.8,1,0.8888888888888888,1,100,1.5,3.0,1.5,K.Durant
B.Adebayo u28.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Milwaukee Bucks,1.0,0.5714285714285714,1,0.2,0,0.4,0,100,1.5,3.0,1.5,B.Adebayo
T.Herro o26.5 Pts+Rebs,therocketplays,Miami Heat,Milwaukee Bucks,1.0,0.6428571428571429,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,T.Herro
T.Herro o26.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Milwaukee Bucks,1.0,0.6428571428571429,1,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Herro
W.Kessler o19.5 Pts+Rebs,Rotowire Sleeper,Utah Jazz,San Antonio Spurs,1.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,W.Kessler
K.George o17.5 Pts+Rebs,Rotowire Sleeper,Washington Wizards,Chicago Bulls,1.0,0.3333333333333333,0,0.4,0,0.5,0,100,1.5,3.0,1.5,K.George
