,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,2.0,2,K.Kuzma o2.5 3pt M,Washington Wizards,GDAWG5000,100,0.5,1.0,2.3977,K.Kuzma,Toronto Raptors,1,0.5,0.4464285714285714,0.0,0.6,1.0,0.4,0.0
2,8.0,8,K.Leonard o2.5 3pt M,Los Angeles Clippers,GDAWG5000,132,0.5,1.16,2.3977,K.Leonard,Golden State Warriors,0,0.6600000000000001,0.3243243243243243,0.0,0.8,1.0,0.6,1.0
