Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Hart o10.5 Pts,Rotowire Prizepicks,New York Knicks,Orlando Magic,0.0,0.88,1,0.8,1,0.9,1,100,1.5,3.0,1.5,J.Hart
D.White o18.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.White
D.White o18.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.White
D.White o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Washington Wizards,0.0,0.7916666666666666,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.White
J.Jackson o19.5 Pts+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Lakers,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Jackson
J.Sochan o11.5 Pts,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,1.0,0.75,1,0.8,1,0.7,1,100,1.5,3.0,1.5,J.Sochan
D.Avdija o13.5 Pts+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,0.0,0.72,1,0.8,1,0.9,1,100,1.5,3.0,1.5,D.Avdija
D.White o18.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.7083333333333334,1,0.4,0,0.6,1,100,1.5,3.0,1.5,D.White
P.Pritchard o13.5 Pts,JoeDellera,Boston Celtics,Washington Wizards,0.0,0.68,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,P.Pritchard
J.Sochan o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Sochan
J.Morant o30.5 Pts+Ast,Theotherbabs,Memphis Grizzlies,Los Angeles Lakers,0.0,0.5333333333333333,1,0.6,1,0.6,1,-128,1.0,1.78125,0.78125,J.Morant
O.Toppin o10.5 Pts,Rotowire Prizepicks,Indiana Pacers,New Orleans Pelicans,1.0,0.52,1,1.0,1,0.7,1,100,1.5,3.0,1.5,O.Toppin
T.Murphy o20.5 Pts+Ast,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Murphy
T.Murphy o24.5 Pts+Rebs,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.4,0,0.5,0,100,1.5,3.0,1.5,T.Murphy
