,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,B.Coulibaly o11.5 Pts,JoeDellera,190,0.25,0.725,Washington Wizards,B.Coulibaly,Atlanta Hawks,1,0.475,N,0.1428571428571428,0,0.2,0,0.2,0
1,3,D.Murray o25.5 Pts+Ast,the_degenerates,-125,1.25,2.25,Atlanta Hawks,D.Murray,Washington Wizards,0,1.0,N,0.7333333333333333,1,0.4,0,0.7,1
2,4,C.Capela o10.5 Rebs,kylemurray03,-110,0.91,1.7372727272727273,Atlanta Hawks,C.Capela,Washington Wizards,0,0.8272727272727273,Y,0.8,1,0.6,1,0.8,1
3,6,J.Johnson o10.5 Rebs+Ast,kylemurray03,-110,1.0,1.9090909090909087,Atlanta Hawks,J.Johnson,Washington Wizards,0,0.9090909090909092,N,0.5714285714285714,1,0.6,1,0.7,1
4,7,J.Embiid o11.5 Rebs,cowhitchurch,-135,0.68,1.1837037037037037,Philadelphia 76ers,J.Embiid,Oklahoma City Thunder,0,0.5037037037037037,N,0.6428571428571429,1,0.4,0,0.6,1
5,8,J.Embiid o43.5 Pts+Rebs,the_degenerates,-120,1.0,1.8333333333333333,Philadelphia 76ers,J.Embiid,Oklahoma City Thunder,0,0.8333333333333335,Y,0.7333333333333333,1,0.4,0,0.7,1
6,9,J.Embiid o11.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,Philadelphia 76ers,J.Embiid,Oklahoma City Thunder,0,0.7692307692307692,N,0.5,0,0.4,0,0.6,1
7,10,C.Holmgren o2.5 Stl+Blk,kylemurray03,-135,0.74,1.288148148148148,Oklahoma City Thunder,C.Holmgren,Philadelphia 76ers,1,0.548148148148148,Y,0.5,0,0.6,1,0.5,0
8,11,C.Sexton o13.5 Pts,SBK5065,-115,0.5,0.934782608695652,Utah Jazz,C.Sexton,New Orleans Pelicans,1,0.4347826086956521,Y,0.5,0,0.6,1,0.6,1
9,12,J.Collins u17.5 Pts,SBK5065,-120,0.5,0.9166666666666669,Utah Jazz,J.Collins,New Orleans Pelicans,1,0.4166666666666667,Y,0.5,0,0.6,1,0.5,0
10,13,K.George o19.5 Pts+Ast,PropBetGuy,-125,1.0,1.8,Utah Jazz,K.George,New Orleans Pelicans,1,0.8,Y,1.0,1,1.0,1,1.0,1
11,14,B.Ingram o5.5 Ast,JoeDellera,100,1.0,2.0,New Orleans Pelicans,B.Ingram,Utah Jazz,0,1.0,Y,0.3333333333333333,0,0.4,0,0.3,0
12,15,L.Doncic o48.5 Pts+Rebs+Ast,the_degenerates,-110,1.1,2.1,Dallas Mavericks,L.Doncic,Los Angeles Clippers,0,1.0,N,0.8666666666666667,1,1.0,1,0.8,1
13,16,K.Love o5.5 Rebs,SBK5065,-140,0.5,0.8571428571428572,Miami Heat,K.Love,Brooklyn Nets,0,0.3571428571428572,Y,0.2,0,0.6,1,0.3,0
14,17,N.Claxton o2.5 Stl+Blk,cowhitchurch,-130,0.5,0.8846153846153846,Brooklyn Nets,N.Claxton,Miami Heat,1,0.3846153846153846,Y,0.3076923076923077,0,0.2,0,0.3,0
15,18,N.Claxton o2.5 Stl+Blk,JoeDellera,-135,0.37,0.644074074074074,Brooklyn Nets,N.Claxton,Miami Heat,1,0.274074074074074,Y,0.4666666666666667,0,0.4,0,0.3,0
16,19,S.Dinwiddie u23.5 Pts+Ast,kylemurray03,-115,1.0,1.869565217391304,Brooklyn Nets,S.Dinwiddie,Miami Heat,1,0.8695652173913042,N,0.6,1,0.8,1,0.6,1
17,20,N.Claxton o8.5 Rebs,kylemurray03,-115,1.0,1.869565217391304,Brooklyn Nets,N.Claxton,Miami Heat,1,0.8695652173913042,N,1.0,1,1.0,1,1.0,1
18,21,L.James o33.5 Pts+Rebs,cowhitchurch,-120,0.6,1.1,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.5000000000000001,N,1.0,1,1.0,1,1.0,1
19,22,L.James o33.5 Pts+Rebs,JoeDellera,-120,1.0,1.8333333333333333,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.8333333333333335,N,0.6923076923076923,1,0.6,1,0.7,1
