,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,H.Highsmith o6.5 Pts,VegasRefund,-110,1.1,H.Highsmith,Miami Heat,Boston Celtics,1,2.1,1.0,0.4142857142857143,0,0.6,1,0.5,0,Y
1,1,B.Adebayo u0.5 3pt M,ChrisRaybon,-165,1.0,B.Adebayo,Miami Heat,Boston Celtics,1,1.606060606060606,0.606060606060606,0.8266666666666667,1,0.8,1,0.6,1,Y
2,2,J.Tatum o2.5 3pt M,GDAWG5000,-130,0.65,J.Tatum,Boston Celtics,Miami Heat,0,1.15,0.4999999999999999,0.5131578947368421,1,0.2,0,0.3,0,N
4,4,J.Holiday u1.5 Stl,kylemurray03,-110,1.1,J.Holiday,Denver Nuggets,Los Angeles Lakers,0,2.1,1.0,0.8688524590163934,1,0.8,1,0.9,1,N
5,5,A.Gordon o14.5 Pts,GoldBoys,-120,1.2,A.Gordon,Denver Nuggets,Los Angeles Lakers,0,2.2,1.0000000000000002,0.4868421052631579,0,0.4,0,0.4,0,N
6,6,A.Davis u0.5 3pt M,GDAWG5000,-145,0.73,A.Davis,Los Angeles Lakers,Denver Nuggets,1,1.233448275862069,0.5034482758620691,0.7283950617283951,1,1.0,1,0.8,1,Y
7,7,J.Murray o35.5 Pts+Rebs+Ast,kylemurray03,-115,1.15,J.Murray,Denver Nuggets,Los Angeles Lakers,0,2.1499999999999995,0.9999999999999996,0.3064516129032258,0,0.6,1,0.3,0,N
8,8,L.James o26.5 Pts,JoeDellera,-110,1.0,L.James,Los Angeles Lakers,Denver Nuggets,1,1.9090909090909087,0.9090909090909092,0.3552631578947368,0,0.4,0,0.4,0,Y
9,9,L.James o43.5 Pts+Rebs+Ast,GDAWG5000,-112,0.56,L.James,Los Angeles Lakers,Denver Nuggets,1,1.06,0.5,0.3684210526315789,0,0.4,0,0.4,0,N
10,10,L.James o43.5 Pts+Rebs+Ast,cowhitchurch,-104,0.52,L.James,Los Angeles Lakers,Denver Nuggets,1,1.02,0.5,0.3684210526315789,0,0.4,0,0.4,0,N
11,11,C.Holmgren o25.5 Pts+Rebs,the_degenerates,-111,1.11,C.Holmgren,Oklahoma City Thunder,New Orleans Pelicans,0,2.1100000000000003,1.0000000000000002,0.4404761904761904,0,0.6,1,0.5,0,N
12,12,T.Murphy o2.5 3pt M,SBK5065,-135,1.0,T.Murphy,New Orleans Pelicans,Oklahoma City Thunder,1,1.7407407407407407,0.7407407407407407,0.5245901639344263,1,0.4,0,0.6,1,N
13,13,P.Banchero o24.5 Pts,the_degenerates,-105,1.05,P.Banchero,Orlando Magic,Cleveland Cavaliers,1,2.05,0.9999999999999998,0.3493975903614458,0,0.4,0,0.4,0,N
14,14,M.Strus o2.5 3pt M,charliedisturco,390,0.25,M.Strus,Cleveland Cavaliers,Orlando Magic,0,1.225,0.975,0.3424657534246575,0,0.2,0,0.3,0,N
15,15,M.Strus o1.5 3pt M,charliedisturco,105,0.65,M.Strus,Cleveland Cavaliers,Orlando Magic,0,1.3325,0.6825,0.6438356164383562,1,0.2,0,0.4,0,N
16,16,M.Strus o1.5 3pt M,GDAWG5000,104,0.5,M.Strus,Cleveland Cavaliers,Orlando Magic,0,1.02,0.52,0.6438356164383562,1,0.2,0,0.4,0,N
17,17,M.Strus o1.5 3pt M,ChrisRaybon,104,1.0,M.Strus,Cleveland Cavaliers,Orlando Magic,0,2.04,1.04,0.6438356164383562,1,0.2,0,0.4,0,N
18,18,W.Carter o12.5 Pts+Rebs,kylemurray03,-115,1.0,W.Carter,Orlando Magic,Cleveland Cavaliers,1,1.869565217391304,0.8695652173913042,0.7068965517241379,1,0.0,0,0.4,0,Y
19,19,E.Mobley o7.5 Rebs,kylemurray03,-132,1.0,E.Mobley,Cleveland Cavaliers,Orlando Magic,0,1.7575757575757576,0.7575757575757576,0.6415094339622641,1,0.2,0,0.3,0,Y
