,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,R.Gobert o13.5 Pts,SBK5065,-121,0.5,0.9132231404958676,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,0.4132231404958677,N,0.5454545454545454,1,0.8,1,0.6,1
1,1,R.Gobert o26.5 Pts+Rebs,PropBetGuy,-110,1.1,2.1,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,1.0,N,0.4545454545454545,0,0.8,1,0.5,0
2,2,M.Conley u13.5 Pts,SBK5065,-110,1.0,1.9090909090909087,Minnesota Timberwolves,M.Conley,Dallas Mavericks,0,0.9090909090909092,N,0.6363636363636364,1,0.2,0,0.5,0
3,3,R.Gobert o12.5 Rebs,cowhitchurch,100,1.0,2.0,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,1.0,N,0.4090909090909091,0,0.6,1,0.4,0
4,4,R.Gobert o14.5 Rebs,JoeDellera,215,0.25,0.7875,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,0.5375,N,0.1818181818181818,0,0.4,0,0.3,0
5,5,R.Gobert o19.5 Rebs,JoeDellera,1200,0.1,1.3,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,1.2,N,0.1363636363636363,0,0.4,0,0.2,0
6,6,R.Gobert o16.5 Rebs,JoeDellera,425,0.1,0.525,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,0.425,N,0.1363636363636363,0,0.4,0,0.2,0
7,7,L.Doncic u43.5 Pts+Ast,kylemurray03,100,1.0,2.0,Dallas Mavericks,L.Doncic,Minnesota Timberwolves,1,1.0,N,0.6363636363636364,1,0.4,0,0.5,0
8,8,R.Gobert o12.5 Rebs,JoeDellera,100,1.0,2.0,Minnesota Timberwolves,R.Gobert,Dallas Mavericks,0,1.0,N,0.4090909090909091,0,0.6,1,0.4,0
9,9,A.Coffey u7.5 Pts,SBK5065,100,1.0,2.0,Los Angeles Clippers,A.Coffey,Golden State Warriors,1,1.0,N,1.0,1,1.0,1,1.0,1
10,10,B.Podziemski o10.5 Pts,JoeDellera,-110,0.5,0.9545454545454546,Golden State Warriors,B.Podziemski,Los Angeles Clippers,0,0.4545454545454546,N,0.3529411764705882,0,0.8,1,0.5,0
11,11,J.Harden o27.5 Pts+Ast,PropBetGuy,-110,1.0,1.9090909090909087,Los Angeles Clippers,J.Harden,Golden State Warriors,1,0.9090909090909092,Y,0.2222222222222222,0,0.4,0,0.3,0
12,12,B.Podziemski o16.5 Pts+Rebs,PropBetGuy,-110,1.1,2.1,Golden State Warriors,B.Podziemski,Los Angeles Clippers,0,1.0,N,0.3529411764705882,0,0.8,1,0.5,0
13,13,K.Thompson o4.5 Rebs,Noto,114,1.0,2.14,Golden State Warriors,K.Thompson,Los Angeles Clippers,0,1.1399999999999997,N,0.4090909090909091,0,0.8,1,0.5,0
14,14,S.Curry o5.5 Ast,cowhitchurch,118,0.5,1.09,Golden State Warriors,S.Curry,Los Angeles Clippers,0,0.5899999999999999,N,0.3333333333333333,0,0.4,0,0.5,0
15,15,S.Curry o4.5 Rebs,kylemurray03,-110,1.0,1.9090909090909087,Golden State Warriors,S.Curry,Los Angeles Clippers,0,0.9090909090909092,N,0.6666666666666666,1,0.8,1,0.7,1
16,16,S.Curry o4.5 Ast,JoeDellera,-150,1.0,1.6666666666666663,Golden State Warriors,S.Curry,Los Angeles Clippers,0,0.6666666666666665,N,0.3809523809523809,0,0.4,0,0.5,0
17,17,K.Huerter o14.5 Pts,SBK5065,350,0.2,0.9,Sacramento Kings,K.Huerter,Oklahoma City Thunder,1,0.7,N,0.2857142857142857,0,0.2,0,0.2,0
18,18,K.Huerter o9.5 Pts,SBK5065,-125,1.0,1.8,Sacramento Kings,K.Huerter,Oklahoma City Thunder,1,0.8,N,0.5714285714285714,1,0.4,0,0.5,0
19,19,D.Fox u30.5 Pts,PropBomb,-127,1.27,2.27,Sacramento Kings,D.Fox,Oklahoma City Thunder,1,1.0,N,0.6470588235294118,1,0.8,1,0.7,1
20,20,D.Fox u30.5 Pts,cowhitchurch,-130,1.3,2.3,Sacramento Kings,D.Fox,Oklahoma City Thunder,1,0.9999999999999998,N,0.6470588235294118,1,0.8,1,0.7,1
21,21,D.Sabonis o21.5 Rebs+Ast,cowhitchurch,102,0.51,1.0302,Sacramento Kings,D.Sabonis,Oklahoma City Thunder,1,0.5202,Y,0.3181818181818182,0,0.8,1,0.4,0
