,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,T.Haliburton o43.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,T.Haliburton,Indiana Pacers,Milwaukee Bucks,0,2.2,1.0000000000000002,0.4482758620689655,0,0.8,1,0.4,0,Y
1,1,G.Antetokounmpo u6.5 Ast,SBK5065,-125,1.25,G.Antetokounmpo,Milwaukee Bucks,Indiana Pacers,1,2.25,1.0,0.7096774193548387,1,0.6,1,0.7,1,N
2,2,T.Haliburton o29.5 Pts+Rebs,JoeDellera,-110,1.0,T.Haliburton,Indiana Pacers,Milwaukee Bucks,0,1.9090909090909087,0.9090909090909092,0.3793103448275862,0,0.4,0,0.2,0,Y
3,3,P.Siakam u23.5 Pts,PropBomb,-120,1.2,P.Siakam,Toronto Raptors,Cleveland Cavaliers,1,2.2,1.0000000000000002,0.65625,1,0.4,0,0.5,0,N
4,4,P.Siakam u23.5 Pts,SBK5065,-110,1.1,P.Siakam,Toronto Raptors,Cleveland Cavaliers,1,2.1,1.0,0.65625,1,0.4,0,0.5,0,N
5,5,P.Siakam u28.5 Pts+Ast,PropBetGuy,-110,1.1,P.Siakam,Toronto Raptors,Cleveland Cavaliers,1,2.1,1.0,0.59375,1,0.2,0,0.4,0,N
6,6,C.Cunningham u37.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,C.Cunningham,Detroit Pistons,Houston Rockets,0,2.1499999999999995,0.9999999999999996,0.5625,1,0.2,0,0.5,0,Y
7,7,N.Jokic o48.5 Pts+Rebs+Ast,the_degenerates,-115,1.15,N.Jokic,Denver Nuggets,Charlotte Hornets,1,2.1499999999999995,0.9999999999999996,0.5151515151515151,1,0.4,0,0.4,0,N
8,8,N.Jokic o14.5 Rebs,JoeDellera,155,0.15,N.Jokic,Denver Nuggets,Charlotte Hornets,1,0.3824999999999999,0.2324999999999999,0.2424242424242424,0,0.0,0,0.1,0,N
9,9,N.Jokic o12.5 Rebs,JoeDellera,-137,1.0,N.Jokic,Denver Nuggets,Charlotte Hornets,1,1.72992700729927,0.7299270072992701,0.5454545454545454,1,0.4,0,0.4,0,N
