,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,C.White o28.5 Pts+Rebs+Ast,the_degenerates,-120,1.0,1.8333333333333333,Chicago Bulls,C.White,Milwaukee Bucks,0,0.8333333333333335,Y,0.3043478260869565,0,0.8,1,0.6,1
1,1,N.Vucevic o33.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,Chicago Bulls,N.Vucevic,Milwaukee Bucks,0,0.8695652173913042,N,0.3478260869565217,0,0.6,1,0.3,0
2,2,C.White o19.5 Pts,cowhitchurch,-110,0.5,0.9545454545454546,Chicago Bulls,C.White,Milwaukee Bucks,0,0.4545454545454546,Y,0.2608695652173913,0,0.6,1,0.6,1
3,3,G.Antetokounmpo o16.5 Rebs+Ast,kylemurray03,-115,0.87,1.6265217391304347,Milwaukee Bucks,G.Antetokounmpo,Chicago Bulls,1,0.7565217391304347,Y,0.4285714285714285,0,0.6,1,0.7,1
4,4,L.Doncic o8.5 Ast,JoeDellera,-140,0.2,0.3428571428571429,Dallas Mavericks,L.Doncic,Memphis Grizzlies,0,0.1428571428571429,N,0.55,1,0.8,1,0.6,1
5,5,L.Doncic o8.5 Ast,SBK5065,-140,0.7,1.2,Dallas Mavericks,L.Doncic,Memphis Grizzlies,0,0.5,N,0.55,1,0.8,1,0.6,1
6,6,D.Exum o9.5 Rebs+Ast,JoeDellera,100,1.0,2.0,Dallas Mavericks,D.Exum,Memphis Grizzlies,0,1.0,Y,0.2222222222222222,0,0.6,1,0.4,0
7,7,L.Doncic o9.5 Ast,cowhitchurch,-105,1.05,2.05,Dallas Mavericks,L.Doncic,Memphis Grizzlies,0,0.9999999999999998,N,0.35,0,0.6,1,0.4,0
8,8,L.Doncic o9.5 Ast,JoeDellera,-105,0.75,1.4642857142857142,Dallas Mavericks,L.Doncic,Memphis Grizzlies,0,0.7142857142857142,N,0.35,0,0.6,1,0.4,0
9,9,J.Jackson o1.5 Blk,kylemurray03,104,1.04,2.1216,Memphis Grizzlies,J.Jackson,Dallas Mavericks,1,1.0816,Y,0.3809523809523809,0,0.6,1,0.4,0
10,10,D.Fox u31.5 Pts,PropBetGuy,-120,1.0,1.8333333333333333,Sacramento Kings,D.Fox,Brooklyn Nets,1,0.8333333333333335,Y,0.6,1,0.6,1,0.6,1
11,11,D.Sabonis u13.5 Rebs,kylemurray03,-115,1.0,1.869565217391304,Sacramento Kings,D.Sabonis,Brooklyn Nets,1,0.8695652173913042,N,0.65,1,0.6,1,0.7,1
12,12,M.Bridges o29.5 Pts+Rebs,kylemurray03,-118,1.0,1.847457627118644,Charlotte Hornets,M.Bridges,Miami Heat,1,0.847457627118644,N,0.3,0,0.2,0,0.3,0
13,13,V.Wembanyama u34.5 Pts+Rebs+Ast,SBK5065,-125,0.63,1.134,San Antonio Spurs,V.Wembanyama,Houston Rockets,0,0.5040000000000001,N,0.5,0,0.2,0,0.3,0
14,14,F.VanVleet o26.5 Pts+Ast,the_degenerates,-120,1.2,2.2,Houston Rockets,F.VanVleet,San Antonio Spurs,1,1.0000000000000002,N,0.5555555555555556,1,0.6,1,0.6,1
15,15,V.Wembanyama o10.5 Rebs,kylemurray03,-104,0.96,1.883076923076923,San Antonio Spurs,V.Wembanyama,Houston Rockets,0,0.9230769230769232,Y,0.4,0,0.6,1,0.6,1
16,16,I.Stewart o9.5 Pts,cowhitchurch,-130,0.5,0.8846153846153846,Detroit Pistons,I.Stewart,Indiana Pacers,1,0.3846153846153846,Y,0.6818181818181818,1,0.4,0,0.5,0
17,17,I.Stewart o9.5 Pts,SBK5065,-115,0.87,1.6265217391304347,Detroit Pistons,I.Stewart,Indiana Pacers,1,0.7565217391304347,Y,0.6818181818181818,1,0.4,0,0.5,0
18,18,M.Turner o2.5 Stl+Blk,kylemurray03,-120,0.83,1.5216666666666667,Indiana Pacers,M.Turner,Detroit Pistons,0,0.6916666666666668,Y,1.0,1,1.0,1,1.0,1
19,19,J.Embiid o47.5 Pts+Rebs,the_degenerates,-113,1.13,2.13,Philadelphia 76ers,J.Embiid,Washington Wizards,1,1.0,N,0.3888888888888889,0,0.4,0,0.4,0
20,20,O.Robinson o9.5 Pts,PropBetGuy,-130,1.3,2.3,Miami Heat,O.Robinson,Charlotte Hornets,0,0.9999999999999998,N,0.5,0,0.6,1,0.5,0
21,21,J.Randle o31.5 Pts+Rebs,cowhitchurch,-115,1.0,1.869565217391304,New York Knicks,J.Randle,Toronto Raptors,1,0.8695652173913042,Y,0.4285714285714285,0,0.6,1,0.5,0
22,22,J.Randle o9.5 Rebs,JoeDellera,-115,0.5,0.934782608695652,New York Knicks,J.Randle,Toronto Raptors,1,0.4347826086956521,N,0.5714285714285714,1,0.6,1,0.4,0
23,23,J.Randle o31.5 Pts+Rebs,JoeDellera,-115,0.87,1.6265217391304347,New York Knicks,J.Randle,Toronto Raptors,1,0.7565217391304347,Y,0.4285714285714285,0,0.6,1,0.5,0
24,24,O.Agbaji u10.5 Pts,SBK5065,-110,0.5,0.9545454545454546,Utah Jazz,O.Agbaji,Oklahoma City Thunder,0,0.4545454545454546,Y,0.8181818181818182,1,0.6,1,0.7,1
25,25,P.George o3.5 Ast,kylemurray03,-115,0.87,1.6265217391304347,Los Angeles Clippers,P.George,Portland Trail Blazers,1,0.7565217391304347,Y,0.4761904761904761,0,0.6,1,0.6,1
