,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,M.Christie o9.5 Pts,PropBomb,-122,1.22,2.22,Los Angeles Lakers,M.Christie,San Antonio Spurs,0,1.0000000000000002,N,0.0952380952380952,0,0.0,0,0.2,0
1,1,V.Wembanyama o2.5 Blk,SBK5065,-135,1.0,1.7407407407407407,San Antonio Spurs,V.Wembanyama,Los Angeles Lakers,1,0.7407407407407407,N,0.5,0,0.8,1,0.7,1
2,2,V.Wembanyama o3.5 Blk,JoeDellera,200,0.1,0.3,San Antonio Spurs,V.Wembanyama,Los Angeles Lakers,1,0.2,N,0.4090909090909091,0,0.8,1,0.6,1
3,3,V.Wembanyama o4.5 Blk,JoeDellera,470,0.1,0.5700000000000001,San Antonio Spurs,V.Wembanyama,Los Angeles Lakers,1,0.4700000000000001,N,0.1818181818181818,0,0.4,0,0.3,0
4,4,D.Vassell o17.5 Pts,GoldBoys,100,1.0,2.0,San Antonio Spurs,D.Vassell,Los Angeles Lakers,1,1.0,Y,0.5,0,0.2,0,0.5,0
5,5,V.Wembanyama o2.5 Blk,cowhitchurch,-140,1.4,2.4,San Antonio Spurs,V.Wembanyama,Los Angeles Lakers,1,1.0,N,0.5,0,0.8,1,0.7,1
6,6,J.Sochan u4.5 Ast,cowhitchurch,-150,1.0,1.6666666666666663,San Antonio Spurs,J.Sochan,Los Angeles Lakers,1,0.6666666666666665,Y,0.5217391304347826,1,0.8,1,0.7,1
7,7,J.Sochan u4.5 Ast,SBK5065,-135,0.74,1.288148148148148,San Antonio Spurs,J.Sochan,Los Angeles Lakers,1,0.548148148148148,Y,0.5217391304347826,1,0.8,1,0.7,1
8,8,J.Sochan u4.5 Ast,PropBomb,-134,1.0,1.7462686567164178,San Antonio Spurs,J.Sochan,Los Angeles Lakers,1,0.7462686567164178,Y,0.5217391304347826,1,0.8,1,0.7,1
9,9,D.Vassell o16.5 Pts,SBK5065,-130,0.5,0.8846153846153846,San Antonio Spurs,D.Vassell,Los Angeles Lakers,1,0.3846153846153846,Y,0.5555555555555556,1,0.2,0,0.5,0
