,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Washington o2.5 3pt M,JoeDellera,-115,1.0,P.Washington,Dallas Mavericks,Oklahoma City Thunder,0.0,1.869565217391304,0.8695652173913042,0.3333333333333333,0,0.8,1,0.5,0,N
1,1,C.Wallace o4.5 Pts,VegasRefund,-112,1.12,C.Wallace,Oklahoma City Thunder,Dallas Mavericks,1.0,2.12,1.0,0.6444444444444445,1,0.6,1,0.7,1,N
2,2,K.Irving o6.5 Ast,GDAWG5000,135,0.5,K.Irving,Dallas Mavericks,Oklahoma City Thunder,0.0,1.175,0.675,0.2941176470588235,0,0.6,1,0.3,0,N
3,3,K.Irving o5.5 Ast,GreenDotDaily,-140,1.0,K.Irving,Dallas Mavericks,Oklahoma City Thunder,0.0,1.7142857142857144,0.7142857142857144,0.4264705882352941,0,0.6,1,0.5,0,N
4,4,A.Wiggins o6.5 Pts,VegasRefund,-130,1.3,A.Wiggins,Oklahoma City Thunder,Dallas Mavericks,1.0,2.3,0.9999999999999998,0.4651162790697674,0,0.4,0,0.4,0,N
5,5,C.Holmgren o23.5 Pts+Rebs,kylemurray03,-120,1.2,C.Holmgren,Oklahoma City Thunder,Dallas Mavericks,1.0,2.2,1.0000000000000002,0.5222222222222223,1,0.4,0,0.5,0,N
6,6,K.Irving o6.5 Ast,TheBMatt,124,0.85,K.Irving,Dallas Mavericks,Oklahoma City Thunder,0.0,1.904,1.0540000000000005,0.2941176470588235,0,0.6,1,0.3,0,N
7,7,K.Irving o5.5 Ast,cowhitchurch,-130,0.65,K.Irving,Dallas Mavericks,Oklahoma City Thunder,0.0,1.15,0.4999999999999999,0.4264705882352941,0,0.6,1,0.5,0,N
8,8,K.Irving o5.5 Ast,JoeDellera,-130,1.0,K.Irving,Dallas Mavericks,Oklahoma City Thunder,0.0,1.7692307692307692,0.7692307692307692,0.4264705882352941,0,0.6,1,0.5,0,N
9,9,J.Tatum u29.5 Pts,PropBomb,-120,1.2,J.Tatum,Boston Celtics,Cleveland Cavaliers,1.0,2.2,1.0000000000000002,0.6506024096385542,1,0.6,1,0.8,1,Y
10,10,P.Pritchard o11.5 Pts+Ast,PropBetGuy,100,1.0,P.Pritchard,Boston Celtics,Cleveland Cavaliers,1.0,2.0,1.0,0.4395604395604395,0,0.6,1,0.5,0,N
11,11,J.Tatum u2.5 3pt M,GDAWG5000,-104,0.52,J.Tatum,Boston Celtics,Cleveland Cavaliers,1.0,1.02,0.5,0.5301204819277109,1,1.0,1,1.0,1,N
12,12,J.Tatum u29.5 Pts,MikeRandle,-120,1.0,J.Tatum,Boston Celtics,Cleveland Cavaliers,1.0,1.8333333333333333,0.8333333333333335,0.6506024096385542,1,0.6,1,0.8,1,Y
13,13,P.Pritchard o2.5 3pt M,charliedisturco,300,0.15,P.Pritchard,Boston Celtics,Cleveland Cavaliers,1.0,0.6,0.4499999999999999,0.2417582417582417,0,0.4,0,0.3,0,Y
14,14,P.Pritchard o1.5 3pt M,charliedisturco,-105,0.5,P.Pritchard,Boston Celtics,Cleveland Cavaliers,1.0,0.9761904761904762,0.4761904761904761,0.4835164835164835,0,0.4,0,0.4,0,Y
15,15,S.Merrill o2.5 3pt M,charliedisturco,145,0.5,S.Merrill,Cleveland Cavaliers,Boston Celtics,0.0,1.225,0.7250000000000001,0.4142857142857143,0,0.0,0,0.1,0,Y
16,16,S.Merrill o7.5 Pts,VegasRefund,-120,1.2,S.Merrill,Cleveland Cavaliers,Boston Celtics,0.0,2.2,1.0000000000000002,0.4571428571428571,0,0.2,0,0.2,0,Y
17,17,I.Okoro o7.5 Pts,VegasRefund,-122,1.22,I.Okoro,Cleveland Cavaliers,Boston Celtics,0.0,2.22,1.0000000000000002,0.6,1,0.6,1,0.5,0,N
18,18,J.Brown o24.5 Pts,the_degenerates,-110,1.1,J.Brown,Boston Celtics,Cleveland Cavaliers,1.0,2.1,1.0,0.4430379746835443,0,0.8,1,0.5,0,N
19,19,P.Pritchard o8.5 Pts,VegasRefund,-115,1.15,P.Pritchard,Boston Celtics,Cleveland Cavaliers,1.0,2.1499999999999995,0.9999999999999996,0.4835164835164835,0,0.6,1,0.4,0,Y
20,20,D.White o13.5 Pts,kylemurray03,-120,1.2,D.White,Boston Celtics,Cleveland Cavaliers,1.0,2.2,1.0000000000000002,0.573170731707317,1,0.4,0,0.5,0,Y
21,21,M.Strus o3.5 Ast,JoeDellera,-104,0.5,M.Strus,Cleveland Cavaliers,Boston Celtics,0.0,0.9807692307692308,0.4807692307692308,0.5185185185185185,1,0.2,0,0.3,0,Y
22,22,M.Strus o5.5 Ast,JoeDellera,470,0.5,M.Strus,Cleveland Cavaliers,Boston Celtics,0.0,2.85,2.35,0.2222222222222222,0,0.2,0,0.1,0,Y
23,23,M.Strus o5.5 Ast,TheBMatt,470,0.25,M.Strus,Cleveland Cavaliers,Boston Celtics,0.0,1.425,1.175,0.2222222222222222,0,0.2,0,0.1,0,Y
24,24,M.Strus o3.5 Ast,GDAWG5000,-104,0.52,M.Strus,Cleveland Cavaliers,Boston Celtics,0.0,1.02,0.5,0.5185185185185185,1,0.2,0,0.3,0,Y
25,25,M.Strus o3.5 Ast,TheBMatt,-104,1.05,M.Strus,Cleveland Cavaliers,Boston Celtics,0.0,2.059615384615385,1.0096153846153848,0.5185185185185185,1,0.2,0,0.3,0,Y
26,26,E.Mobley u1.5 Blk,cowhitchurch,-157,0.79,E.Mobley,Cleveland Cavaliers,Boston Celtics,0.0,1.293184713375796,0.5031847133757961,0.5573770491803278,1,0.6,1,0.4,0,N
27,27,E.Mobley u1.5 Blk,JoeDellera,-148,1.0,E.Mobley,Cleveland Cavaliers,Boston Celtics,0.0,1.6756756756756757,0.6756756756756757,0.5573770491803278,1,0.6,1,0.4,0,N
