,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,G.Payton o0.5 Stl,SBK5065,-155,1.0,1.6451612903225803,Golden State Warriors,G.Payton,Cleveland Cavaliers,0,0.6451612903225805,N,1.0,1,1.0,1,1.0,1
1,G.Payton o0.5 Stl,JoeDellera,-155,1.2,1.9741935483870965,Golden State Warriors,G.Payton,Cleveland Cavaliers,0,0.7741935483870965,N,1.0,1,1.0,1,1.0,1
2,G.Payton o1.5 Stl,JoeDellera,310,0.25,1.025,Golden State Warriors,G.Payton,Cleveland Cavaliers,0,0.7749999999999999,N,0.5,0,0.4,0,0.5,0
3,K.Looney o9.5 Rebs,JoeDellera,100,1.0,2.0,Golden State Warriors,K.Looney,Cleveland Cavaliers,0,1.0,Y,0.5,0,0.4,0,0.5,0
4,K.Looney o11.5 Rebs,JoeDellera,275,0.15,0.5625,Golden State Warriors,K.Looney,Cleveland Cavaliers,0,0.4125,N,0.16666666666666666,0,0.2,0,0.16666666666666666,0
5,J.Goodwin o5.5 Pts,SBK5065,-135,0.74,1.288148148148148,Phoenix Suns,J.Goodwin,Detroit Pistons,0,0.548148148148148,Y,0.6666666666666666,1,0.8,1,0.6666666666666666,1
6,I.Stewart o18.5 Pts+Rebs,the_degenerates,100,1.0,2.0,Detroit Pistons,I.Stewart,Phoenix Suns,1,1.0,N,0.8333333333333334,1,0.8,1,0.8333333333333334,1
