,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,J.Harden o21.5 Pts,the_degenerates,-113,1.13,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,2.13,1.0,0.2631578947368421,0,0.6,1,0.4,0,N
1,1,R.Westbrook o11.5 Pts+Rebs,VegasRefund,-125,1.25,R.Westbrook,Los Angeles Clippers,Dallas Mavericks,1,2.25,1.0,0.75,1,0.4,0,0.7,1,N
2,2,I.Zubac o25.5 Pts+Rebs,GreenDotDaily,-108,1.0,I.Zubac,Los Angeles Clippers,Dallas Mavericks,1,1.925925925925926,0.925925925925926,0.2083333333333333,0,0.4,0,0.4,0,N
3,3,N.Powell o11.5 Pts,charliedisturco,-120,1.0,N.Powell,Los Angeles Clippers,Dallas Mavericks,1,1.8333333333333333,0.8333333333333335,0.6625,1,0.2,0,0.4,0,Y
4,4,J.Harden u3.5 3pt M,SBK5065,-142,1.42,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,2.42,1.0,0.7105263157894737,1,0.4,0,0.6,1,Y
5,5,N.Powell o11.5 Pts,PropBetGuy,-120,1.2,N.Powell,Los Angeles Clippers,Dallas Mavericks,1,2.2,1.0000000000000002,0.6625,1,0.2,0,0.4,0,Y
6,6,J.Harden u3.5 3pt M,cowhitchurch,-135,0.68,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,1.1837037037037037,0.5037037037037037,0.7105263157894737,1,0.4,0,0.6,1,Y
7,7,N.Powell o11.5 Pts,cowhitchurch,-118,0.59,N.Powell,Los Angeles Clippers,Dallas Mavericks,1,1.09,0.4999999999999999,0.6625,1,0.2,0,0.4,0,Y
8,8,J.Harden u3.5 3pt M,PropBomb,-155,1.55,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,2.55,0.9999999999999998,0.7105263157894737,1,0.4,0,0.6,1,Y
9,9,J.Harden u3.5 3pt M,GDAWG5000,-125,0.63,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,1.134,0.5040000000000001,0.7105263157894737,1,0.4,0,0.6,1,Y
10,10,J.Harden u3.5 3pt M,ChrisRaybon,-125,1.0,J.Harden,Los Angeles Clippers,Dallas Mavericks,1,1.8,0.8,0.7105263157894737,1,0.4,0,0.6,1,Y
11,11,N.Powell o14.5 Pts,JoeDellera,240,0.2,N.Powell,Los Angeles Clippers,Dallas Mavericks,1,0.68,0.48,0.45,0,0.2,0,0.3,0,N
12,12,N.Powell o10.5 Pts,JoeDellera,-125,1.25,N.Powell,Los Angeles Clippers,Dallas Mavericks,1,2.25,1.0,0.725,1,0.4,0,0.6,1,Y
13,13,A.Horford o2.5 Ast,VegasRefund,-140,1.4,A.Horford,Boston Celtics,Miami Heat,1,2.4,1.0,0.4782608695652174,0,0.2,0,0.3,0,Y
14,14,P.Pritchard o6.5 Pts,VegasRefund,-104,1.04,P.Pritchard,Boston Celtics,Miami Heat,1,2.04,1.0,0.5813953488372093,1,0.6,1,0.7,1,Y
15,15,D.White u3.5 3pt M,GDAWG5000,-155,0.78,D.White,Boston Celtics,Miami Heat,1,1.2832258064516129,0.5032258064516129,0.6883116883116883,1,0.6,1,0.7,1,N
16,16,D.White u3.5 3pt M,ChrisRaybon,-156,1.0,D.White,Boston Celtics,Miami Heat,1,1.641025641025641,0.641025641025641,0.6883116883116883,1,0.6,1,0.7,1,N
