,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Siakam o21.5 Pts,VegasRefund,-110,1.1,P.Siakam,Indiana Pacers,New York Knicks,1,2.1,1.0,0.4230769230769231,0,0.4,0,0.3,0,Y
1,1,O.Toppin o9.5 Pts,VegasRefund,-105,1.05,O.Toppin,Indiana Pacers,New York Knicks,1,2.05,0.9999999999999998,0.5319148936170213,1,0.6,1,0.7,1,Y
2,2,D.DiVincenzo o4.5 Rebs,VegasRefund,-125,1.25,D.DiVincenzo,New York Knicks,Indiana Pacers,0,2.25,1.0,0.2934782608695652,0,0.6,1,0.3,0,N
3,3,P.Achiuwa u11.5 Pts+Rebs+Ast,SBK5065,-130,0.65,P.Achiuwa,New York Knicks,Indiana Pacers,0,1.15,0.4999999999999999,0.3928571428571428,0,0.6,1,0.8,1,N
4,4,M.Turner u26.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,M.Turner,Indiana Pacers,New York Knicks,1,2.1499999999999995,0.9999999999999996,0.5617977528089888,1,0.6,1,0.5,0,N
5,5,P.Achiuwa u10.5 Pts+Rebs,GDAWG5000,-120,0.6,P.Achiuwa,New York Knicks,Indiana Pacers,0,1.1,0.5000000000000001,0.3571428571428571,0,0.4,0,0.7,1,N
6,6,P.Achiuwa u10.5 Pts+Rebs,cowhitchurch,-120,0.6,P.Achiuwa,New York Knicks,Indiana Pacers,0,1.1,0.5000000000000001,0.3571428571428571,0,0.4,0,0.7,1,N
7,7,P.Achiuwa u10.5 Pts+Rebs,PropBomb,-120,1.2,P.Achiuwa,New York Knicks,Indiana Pacers,0,2.2,1.0000000000000002,0.3571428571428571,0,0.4,0,0.7,1,N
8,8,D.DiVincenzo o17.5 Pts,GoldBoys,-110,1.1,D.DiVincenzo,New York Knicks,Indiana Pacers,0,2.1,1.0,0.358695652173913,0,0.6,1,0.5,0,N
9,9,J.Hart o31.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,J.Hart,New York Knicks,Indiana Pacers,0,2.1499999999999995,0.9999999999999996,0.2391304347826087,0,0.8,1,0.7,1,N
10,10,D.DiVincenzo o17.5 Pts,the_degenerates,-104,1.04,D.DiVincenzo,New York Knicks,Indiana Pacers,0,2.04,1.0,0.358695652173913,0,0.6,1,0.5,0,N
11,11,P.Siakam o21.5 Pts,charliedisturco,-114,0.5,P.Siakam,Indiana Pacers,New York Knicks,1,0.9385964912280702,0.4385964912280702,0.4230769230769231,0,0.4,0,0.3,0,Y
12,12,A.Nesmith o9.5 Pts,charliedisturco,-128,0.5,A.Nesmith,Indiana Pacers,New York Knicks,1,0.890625,0.390625,0.6071428571428571,1,0.4,0,0.6,1,N
13,13,J.Brunson o41.5 Pts+Ast,HPBasketball,-110,1.1,J.Brunson,New York Knicks,Indiana Pacers,0,2.1,1.0,0.3181818181818182,0,0.4,0,0.6,1,N
14,14,A.Nesmith o9.5 Pts,VegasRefund,-125,1.25,A.Nesmith,Indiana Pacers,New York Knicks,1,2.25,1.0,0.6071428571428571,1,0.4,0,0.6,1,N
15,15,J.Brunson o40.5 Pts+Ast,kylemurray03,-115,1.15,J.Brunson,New York Knicks,Indiana Pacers,0,2.1499999999999995,0.9999999999999996,0.3636363636363636,0,0.4,0,0.6,1,N
16,16,M.Turner o6.5 Rebs,VegasRefund,-130,1.3,M.Turner,Indiana Pacers,New York Knicks,1,2.3,0.9999999999999998,0.5280898876404494,1,0.4,0,0.5,0,Y
17,17,J.Brunson o40.5 Pts+Ast,JoeDellera,-125,1.25,J.Brunson,New York Knicks,Indiana Pacers,0,2.25,1.0,0.3636363636363636,0,0.4,0,0.6,1,N
18,18,D.DiVincenzo o16.5 Pts,cowhitchurch,-125,0.63,D.DiVincenzo,New York Knicks,Indiana Pacers,0,1.134,0.5040000000000001,0.391304347826087,0,0.6,1,0.5,0,Y
19,19,D.DiVincenzo o16.5 Pts,SBK5065,-120,0.6,D.DiVincenzo,New York Knicks,Indiana Pacers,0,1.1,0.5000000000000001,0.391304347826087,0,0.6,1,0.5,0,Y
20,20,D.DiVincenzo o16.5 Pts,JoeDellera,-120,0.6,D.DiVincenzo,New York Knicks,Indiana Pacers,0,1.1,0.5000000000000001,0.391304347826087,0,0.6,1,0.5,0,Y
