,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,J.Sims u10.5 Pts+Rebs,SBK5065,-125,1.0,J.Sims,New York Knicks,Indiana Pacers,1,1.8,0.8,0.9583333333333334,1,0.8,1,0.9,1,Y
1,1,T.Haliburton o26.5 Pts+Ast,the_degenerates,-105,1.05,T.Haliburton,Indiana Pacers,New York Knicks,0,2.05,0.9999999999999998,0.8611111111111112,1,0.4,0,0.7,1,N
2,2,D.DiVincenzo o19.5 Pts,kylemurray03,-104,1.0,D.DiVincenzo,New York Knicks,Indiana Pacers,1,1.9615384615384617,0.9615384615384616,0.1458333333333333,0,0.4,0,0.2,0,Y
3,3,J.Hart o8.5 Rebs,JoeDellera,-105,1.0,J.Hart,New York Knicks,Indiana Pacers,1,1.9523809523809523,0.9523809523809524,0.2765957446808511,0,0.6,1,0.5,0,Y
4,4,J.Hart o8.5 Rebs,PropBetGuy,-105,1.05,J.Hart,New York Knicks,Indiana Pacers,1,2.05,0.9999999999999998,0.2765957446808511,0,0.6,1,0.5,0,Y
5,5,A.Nesmith o13.5 Pts,PropBetGuy,-110,1.1,A.Nesmith,Indiana Pacers,New York Knicks,0,2.1,1.0,0.3863636363636363,0,0.8,1,0.5,0,Y
6,6,J.Hart o13.5 Rebs+Ast,JoeDellera,-102,1.0,J.Hart,New York Knicks,Indiana Pacers,1,1.9803921568627447,0.9803921568627452,0.1702127659574468,0,0.6,1,0.4,0,Y
7,7,P.Pritchard o12.5 Pts+Rebs+Ast,JoeDellera,-105,1.0,P.Pritchard,Boston Celtics,Los Angeles Lakers,1,1.9523809523809523,0.9523809523809524,0.5208333333333334,1,0.6,1,0.6,1,N
8,8,A.Reaves u6.5 Ast,SBK5065,-120,0.6,A.Reaves,Los Angeles Lakers,Boston Celtics,0,1.1,0.5000000000000001,0.64,1,0.8,1,0.7,1,Y
9,9,T.Prince u11.5 Pts,SBK5065,-125,0.63,T.Prince,Los Angeles Lakers,Boston Celtics,0,1.134,0.5040000000000001,0.7021276595744681,1,0.8,1,0.8,1,Y
12,12,J.Collins o22.5 Pts+Rebs,the_degenerates,-118,1.18,J.Collins,Utah Jazz,Philadelphia 76ers,1,2.18,0.9999999999999998,0.4,0,0.6,1,0.5,0,Y
13,13,W.Kessler o1.5 Blk,kylemurray03,-130,1.0,W.Kessler,Utah Jazz,Philadelphia 76ers,1,1.7692307692307692,0.7692307692307692,0.6585365853658537,1,0.6,1,0.7,1,Y
14,14,L.Markkanen o8.5 Rebs,JoeDellera,-119,1.0,L.Markkanen,Utah Jazz,Philadelphia 76ers,1,1.8403361344537816,0.8403361344537816,0.5641025641025641,1,0.4,0,0.7,1,Y
15,15,J.Allen o14.5 Rebs+Ast,JoeDellera,-135,1.0,J.Allen,Cleveland Cavaliers,Memphis Grizzlies,0,1.7407407407407407,0.7407407407407407,0.425,0,0.8,1,0.8,1,N
