,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,L.James o41.5 Pts+Rebs+Ast,the_degenerates,-111,1.11,L.James,Los Angeles Lakers,Sacramento Kings,1,2.1100000000000003,1.0000000000000002,0.375,0,0.6,1,0.4,0,Y
1,1,A.Reaves o1.5 3pt M,GDAWG5000,-135,0.67,A.Reaves,Los Angeles Lakers,Sacramento Kings,1,1.1662962962962964,0.4962962962962963,0.53125,1,0.6,1,0.8,1,Y
2,2,L.James u7.5 Rebs,SBK5065,-110,1.0,L.James,Los Angeles Lakers,Sacramento Kings,1,1.9090909090909087,0.9090909090909092,0.5714285714285714,1,0.8,1,0.8,1,Y
3,3,K.Murray o13.5 Pts,gneiffer07,-110,1.1,K.Murray,Portland Trail Blazers,Oklahoma City Thunder,1,2.1,1.0,0.05,0,0.4,0,0.2,0,N
4,4,D.Fox o25.5 Pts,TheBMatt,-125,1.0,D.Fox,Sacramento Kings,Los Angeles Lakers,0,1.8,0.8,0.6153846153846154,1,0.8,1,0.5,0,Y
5,5,D.Fox o25.5 Pts,JoeDellera,-115,1.0,D.Fox,Sacramento Kings,Los Angeles Lakers,0,1.869565217391304,0.8695652173913042,0.6153846153846154,1,0.8,1,0.5,0,Y
6,6,M.Wagner o11.5 Pts,GDAWG5000,102,0.5,M.Wagner,Orlando Magic,Washington Wizards,0,1.01,0.51,0.4166666666666667,0,0.4,0,0.4,0,Y
7,7,M.Wagner o11.5 Pts,TheBMatt,102,1.0,M.Wagner,Orlando Magic,Washington Wizards,0,2.02,1.02,0.4166666666666667,0,0.4,0,0.4,0,Y
8,8,J.Poole o22.5 Pts+Rebs+Ast,gneiffer07,-110,1.1,J.Poole,Washington Wizards,Orlando Magic,1,2.1,1.0,0.4576271186440678,0,0.8,1,0.6,1,Y
9,9,F.Wagner o8.5 Rebs+Ast,JoeDellera,-130,1.0,F.Wagner,Orlando Magic,Washington Wizards,0,1.7692307692307692,0.7692307692307692,0.6481481481481481,1,0.8,1,0.6,1,N
10,10,D.Murray o12.5 Rebs+Ast,JoeDellera,-130,1.3,D.Murray,Atlanta Hawks,Cleveland Cavaliers,1,2.3,0.9999999999999998,0.396551724137931,0,0.8,1,0.7,1,N
11,11,N.Vucevic o22.5 Pts+Ast,GoldBoys,-125,1.25,N.Vucevic,Chicago Bulls,Utah Jazz,0,2.25,1.0,0.4464285714285714,0,0.6,1,0.7,1,Y
12,12,A.Caruso o16.5 Pts+Rebs+Ast,gneiffer07,100,1.0,A.Caruso,Chicago Bulls,Utah Jazz,0,2.0,1.0,0.5192307692307693,1,0.6,1,0.6,1,Y
13,13,J.Collins o9.5 Rebs,JoeDellera,-120,1.0,J.Collins,Utah Jazz,Chicago Bulls,1,1.8333333333333333,0.8333333333333335,0.4137931034482758,0,0.6,1,0.7,1,Y
14,14,C.Holmgren o15.5 Pts,the_degenerates,-114,1.14,C.Holmgren,Oklahoma City Thunder,Portland Trail Blazers,0,2.14,0.9999999999999998,0.6065573770491803,1,0.6,1,0.5,0,Y
15,15,K.Leonard o32.5 Pts+Rebs,the_degenerates,-102,1.02,K.Leonard,Los Angeles Clippers,Houston Rockets,0,2.02,1.0,0.4181818181818181,0,0.6,1,0.3,0,Y
16,16,A.Sengun u36.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,A.Sengun,Houston Rockets,Los Angeles Clippers,1,2.1499999999999995,0.9999999999999996,0.6333333333333333,1,0.6,1,0.8,1,N
