,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,W.Carter u22.5 Pts+Rebs+Ast,kylemurray03,-120,1.0,W.Carter,Orlando Magic,Indiana Pacers,0,1.8333333333333333,0.8333333333333335,0.8571428571428571,1,0.8,1,0.8571428571428571,1,Y
1,1,C.Anthony o20.5 Pts+Ast,kylemurray03,-120,1.0,C.Anthony,Orlando Magic,Indiana Pacers,0,1.8333333333333333,0.8333333333333335,0.4814814814814814,0,0.6,1,0.7,1,N
2,2,T.Haliburton u24.5 Pts,SBK5065,-110,0.55,T.Haliburton,Indiana Pacers,Orlando Magic,1,1.05,0.5,0.56,1,1.0,1,0.7,1,N
3,3,P.Banchero o23.5 Pts,JoeDellera,-120,1.0,P.Banchero,Orlando Magic,Indiana Pacers,0,1.8333333333333333,0.8333333333333335,0.3333333333333333,0,0.2,0,0.4,0,Y
4,4,P.Banchero o23.5 Pts,PropBetGuy,-120,1.2,P.Banchero,Orlando Magic,Indiana Pacers,0,2.2,1.0000000000000002,0.3333333333333333,0,0.2,0,0.4,0,Y
5,5,J.Smith o8.5 Rebs,kylemurray03,104,1.0,J.Smith,Indiana Pacers,Orlando Magic,1,2.04,1.04,0.1333333333333333,0,0.0,0,0.1,0,N
6,6,Z.Williamson u26.5 Pts+Ast,kylemurray03,-120,1.0,Z.Williamson,New Orleans Pelicans,Houston Rockets,1,1.8333333333333333,0.8333333333333335,0.5217391304347826,1,0.8,1,0.6,1,N
7,7,A.Sengun o17.5 Pts,gneiffer07,-125,1.25,A.Sengun,Houston Rockets,New Orleans Pelicans,0,2.25,1.0,0.64,1,0.4,0,0.5,0,Y
8,8,C.Capela o21.5 Pts+Rebs,JoeDellera,-105,1.0,C.Capela,Atlanta Hawks,Memphis Grizzlies,1,1.9523809523809523,0.9523809523809524,0.5769230769230769,1,1.0,1,0.8,1,Y
9,9,S.Dinwiddie o14.5 Pts,gneiffer07,-110,1.1,S.Dinwiddie,Brooklyn Nets,Detroit Pistons,1,2.1,1.0,0.4615384615384615,0,0.8,1,0.6,1,N
10,10,W.Kessler u10.5 Pts,gneiffer07,-115,1.15,W.Kessler,Utah Jazz,Toronto Raptors,0,2.1499999999999995,0.9999999999999996,0.7142857142857143,1,0.8,1,0.8,1,Y
11,11,J.Allen u16.5 Pts,SBK5065,-120,1.2,J.Allen,Cleveland Cavaliers,Chicago Bulls,0,2.2,1.0000000000000002,0.75,1,0.6,1,0.7,1,N
13,13,J.Brunson o24.5 Pts,the_degenerates,-120,1.0,J.Brunson,New York Knicks,Milwaukee Bucks,1,1.8333333333333333,0.8333333333333335,0.4074074074074074,0,0.4,0,0.3,0,Y
14,14,J.Brunson o30.5 Pts+Ast,PropBetGuy,-125,1.0,J.Brunson,New York Knicks,Milwaukee Bucks,1,1.8,0.8,0.4444444444444444,0,0.6,1,0.4,0,Y
15,15,J.Brunson o24.5 Pts,JoeDellera,-113,0.88,J.Brunson,New York Knicks,Milwaukee Bucks,1,1.6587610619469026,0.7787610619469026,0.4074074074074074,0,0.4,0,0.3,0,Y
