,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,A.Thompson o13.5 Pts,gneiffer07,-117,1.17,A.Thompson,Houston Rockets,Utah Jazz,0.0,2.17,1.0,0.2203389830508474,0,0.0,0,0.3,0,Y
1,1,F.VanVleet o16.5 Pts,gneiffer07,-110,1.1,F.VanVleet,Houston Rockets,Utah Jazz,0.0,2.1,1.0,0.4861111111111111,0,0.6,1,0.5,0,Y
2,2,J.Smith o14.5 Pts,PropBetGuy,-115,1.15,J.Smith,Houston Rockets,Utah Jazz,0.0,2.1499999999999995,0.9999999999999996,0.4657534246575342,0,0.8,1,0.6,1,N
3,3,J.Smith o14.5 Pts,kylemurray03,-120,1.8,J.Smith,Houston Rockets,Utah Jazz,0.0,3.3000000000000003,1.5000000000000002,0.4657534246575342,0,0.8,1,0.6,1,N
4,4,F.VanVleet o7.5 Ast,kylemurray03,-125,1.2,F.VanVleet,Houston Rockets,Utah Jazz,0.0,2.16,0.9600000000000002,0.5,0,0.6,1,0.3,0,N
5,5,C.White o21.5 Pts,GDAWG5000,-105,0.53,C.White,Chicago Bulls,Detroit Pistons,0.0,1.0347619047619048,0.5047619047619047,0.3815789473684211,0,0.4,0,0.3,0,N
6,6,C.White o21.5 Pts,PropBomb,-105,1.05,C.White,Chicago Bulls,Detroit Pistons,0.0,2.05,0.9999999999999998,0.3815789473684211,0,0.4,0,0.3,0,N
8,8,C.White u21.5 Pts,MikeRandle,-110,1.0,C.White,Chicago Bulls,Detroit Pistons,0.0,1.9090909090909087,0.9090909090909092,0.618421052631579,1,0.6,1,0.7,1,Y
9,9,N.Vucevic u12.5 Rebs,kylemurray03,-122,1.22,N.Vucevic,Chicago Bulls,Detroit Pistons,0.0,2.22,1.0000000000000002,0.7432432432432432,1,0.6,1,0.6,1,Y
10,10,J.Brunson o30.5 Pts,the_degenerates,-106,1.06,J.Brunson,New York Knicks,Boston Celtics,0.0,2.06,1.0,0.3918918918918919,0,0.8,1,0.5,0,Y
11,11,J.Brunson o35.5 Pts+Ast,JoeDellera,-125,1.25,J.Brunson,New York Knicks,Boston Celtics,0.0,2.25,1.0,0.4459459459459459,0,0.8,1,0.6,1,Y
12,12,J.Brunson o35.5 Pts+Ast,kylemurray03,-125,2.0,J.Brunson,New York Knicks,Boston Celtics,0.0,3.6,1.6,0.4459459459459459,0,0.8,1,0.6,1,Y
13,13,C.McCollum o28.5 Pts+Ast,kylemurray03,-125,1.25,C.McCollum,New Orleans Pelicans,Sacramento Kings,0.0,2.25,1.0,0.3174603174603174,0,0.8,1,0.8,1,Y
14,14,J.Valanciunas o19.5 Pts+Rebs,PropBomb,-110,1.1,J.Valanciunas,New Orleans Pelicans,Sacramento Kings,0.0,2.1,1.0,0.5822784810126582,1,0.2,0,0.2,0,Y
15,15,J.Valanciunas o16.5 Pts+Rebs,GDAWG5000,-115,0.58,J.Valanciunas,New Orleans Pelicans,Sacramento Kings,0.0,1.0843478260869563,0.5043478260869564,0.6835443037974683,1,0.8,1,0.7,1,Y
16,16,J.Valanciunas o16.5 Pts+Rebs,TheBMatt,-115,1.15,J.Valanciunas,New Orleans Pelicans,Sacramento Kings,0.0,2.1499999999999995,0.9999999999999996,0.6835443037974683,1,0.8,1,0.7,1,Y
