,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,D.Booker o28.5 Pts,SportsBookBreakers,-119,1.2,2.208403361344538,Phoenix Suns,D.Booker,Los Angeles Lakers,0,1.008403361344538,N,0.4545454545454545,0,0.4,0,0.4,0
1,1,M.Christie o4.5 Pts,SBK5065,-105,0.53,1.0347619047619048,Los Angeles Lakers,M.Christie,Phoenix Suns,1,0.5047619047619047,N,0.625,1,1.0,1,0.8,1
2,2,M.Christie o4.5 Pts,JoeDellera,-105,0.53,1.0347619047619048,Los Angeles Lakers,M.Christie,Phoenix Suns,1,0.5047619047619047,N,0.625,1,1.0,1,0.8,1
3,3,L.James o41.5 Pts+Rebs+Ast,the_degenerates,-115,1.0,1.869565217391304,Los Angeles Lakers,L.James,Phoenix Suns,1,0.8695652173913042,Y,0.35,0,0.0,0,0.4,0
4,4,L.James o7.5 Rebs,GreenDotDaily,-145,0.69,1.1658620689655173,Los Angeles Lakers,L.James,Phoenix Suns,1,0.4758620689655173,Y,0.55,1,0.4,0,0.4,0
5,5,C.Reddish u8.5 Pts,SBK5065,-130,0.77,1.3623076923076922,Los Angeles Lakers,C.Reddish,Phoenix Suns,1,0.5923076923076922,Y,0.7058823529411765,1,0.8,1,0.5,0
6,6,E.Gordon u2.5 Rebs,SBK5065,-175,1.0,1.5714285714285714,Phoenix Suns,E.Gordon,Los Angeles Lakers,0,0.5714285714285714,N,0.7777777777777778,1,0.8,1,0.8,1
7,7,L.James o7.5 Rebs,JoeDellera,-110,0.91,1.7372727272727273,Los Angeles Lakers,L.James,Phoenix Suns,1,0.8272727272727273,Y,0.55,1,0.4,0,0.4,0
8,8,L.James o25.5 Pts,cowhitchurch,-112,1.0,1.8928571428571428,Los Angeles Lakers,L.James,Phoenix Suns,1,0.8928571428571428,Y,0.4,0,0.0,0,0.4,0
9,9,A.Reaves o12.5 Pts,kylemurray03,-117,0.85,1.5764957264957264,Los Angeles Lakers,A.Reaves,Phoenix Suns,1,0.7264957264957265,Y,0.6190476190476191,1,0.6,1,0.6,1
10,10,D.Russell o13.5 Pts,kylemurray03,-130,1.0,1.7692307692307692,Los Angeles Lakers,D.Russell,Phoenix Suns,1,0.7692307692307692,N,0.6190476190476191,1,0.4,0,0.6,1
11,11,K.Durant o33.5 Pts+Ast,kylemurray03,-110,0.91,1.7372727272727273,Phoenix Suns,K.Durant,Los Angeles Lakers,0,0.8272727272727273,Y,0.6666666666666666,1,0.8,1,0.8,1
12,12,K.Durant o27.5 Pts,PropBetGuy,-125,1.2,2.16,Phoenix Suns,K.Durant,Los Angeles Lakers,0,0.9600000000000002,Y,0.7222222222222222,1,0.8,1,0.9,1
13,13,J.Brunson o27.5 Pts,the_degenerates,-105,1.05,2.05,New York Knicks,J.Brunson,Milwaukee Bucks,0,0.9999999999999998,N,0.3157894736842105,0,0.4,0,0.4,0
14,14,D.Lillard o6.5 Ast,daletanhardt,-140,0.71,1.217142857142857,Milwaukee Bucks,D.Lillard,New York Knicks,1,0.5071428571428571,Y,0.4444444444444444,0,0.8,1,0.7,1
15,15,J.Hart o5.5 Rebs,GreenDotDaily,-167,1.0,1.598802395209581,New York Knicks,J.Hart,Milwaukee Bucks,0,0.5988023952095807,N,0.631578947368421,1,0.8,1,0.7,1
16,16,J.Brunson o27.5 Pts,GreenDotDaily,-125,1.0,1.8,New York Knicks,J.Brunson,Milwaukee Bucks,0,0.8,N,0.3157894736842105,0,0.4,0,0.4,0
17,17,B.Portis u7.5 Rebs,SBK5065,-110,1.0,1.9090909090909087,Milwaukee Bucks,B.Portis,New York Knicks,1,0.9090909090909092,Y,0.65,1,0.4,0,0.6,1
18,18,J.Hart o5.5 Rebs,JoeDellera,-120,1.2,2.2,New York Knicks,J.Hart,Milwaukee Bucks,0,1.0000000000000002,N,0.631578947368421,1,0.8,1,0.7,1
19,19,I.Quickley o17.5 Pts+Rebs+Ast,kylemurray03,-110,1.0,1.9090909090909087,New York Knicks,I.Quickley,Milwaukee Bucks,0,0.9090909090909092,N,0.631578947368421,1,0.6,1,0.5,0
20,20,J.Randle o30.5 Pts+Rebs,kylemurray03,-120,0.83,1.5216666666666667,New York Knicks,J.Randle,Milwaukee Bucks,0,0.6916666666666668,Y,0.4210526315789473,0,0.6,1,0.6,1
