,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,J.Suggs o12.5 Pts,gneiffer07,100,1.0,2.0,Orlando Magic,J.Suggs,Brooklyn Nets,0,1.0,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
1,1,L.Walker o14.5 Pts,SBK5065,350,0.15,0.6749999999999999,Brooklyn Nets,L.Walker,Orlando Magic,1,0.5249999999999999,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
2,2,L.Walker o9.5 Pts,SBK5065,-115,1.0,1.869565217391304,Brooklyn Nets,L.Walker,Orlando Magic,1,0.8695652173913042,Y,0.8888888888888888,1,0.8,1,0.8888888888888888,1
3,3,M.Wagner o0.5 Blk,HPBasketball,150,0.25,0.625,Orlando Magic,M.Wagner,Brooklyn Nets,0,0.375,N,0.4444444444444444,0,0.2,0,0.4444444444444444,0
4,4,F.Wagner u19.5 Pts,cowhitchurch,-120,0.6,1.1,Orlando Magic,F.Wagner,Brooklyn Nets,0,0.5000000000000001,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
5,5,C.Johnson o4.5 Rebs,Noto,-140,1.0,1.7142857142857144,Brooklyn Nets,C.Johnson,Orlando Magic,1,0.7142857142857144,Y,1.0,1,1.0,1,1.0,1
6,6,F.Wagner u19.5 Pts,PropBetGuy,-122,1.22,2.22,Orlando Magic,F.Wagner,Brooklyn Nets,0,1.0000000000000002,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
7,7,A.Wiggins u20.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.8333333333333333,Golden State Warriors,A.Wiggins,Minnesota Timberwolves,1,0.8333333333333335,Y,0.8181818181818182,1,0.8,1,0.8,1
8,8,R.Gobert o11.5 Rebs,SportsBookBreakers,-115,1.04,1.9443478260869564,Minnesota Timberwolves,R.Gobert,Golden State Warriors,0,0.9043478260869564,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
9,9,A.Edwards o26.5 Pts,the_degenerates,-120,1.2,2.2,Minnesota Timberwolves,A.Edwards,Golden State Warriors,0,1.0000000000000002,N,0.5555555555555556,1,0.8,1,0.5555555555555556,1
10,10,R.Gobert o11.5 Rebs,SBK5065,-106,0.5,0.9716981132075472,Minnesota Timberwolves,R.Gobert,Golden State Warriors,0,0.4716981132075472,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
11,11,K.Towns o2.5 Ast,kylemurray03,-125,1.0,1.8,Minnesota Timberwolves,K.Towns,Golden State Warriors,0,0.8,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
12,12,R.Gobert o11.5 Rebs,cowhitchurch,-115,0.5,0.934782608695652,Minnesota Timberwolves,R.Gobert,Golden State Warriors,0,0.4347826086956521,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
13,13,C.Paul u8.5 Ast,SBK5065,-117,0.85,1.5764957264957264,Golden State Warriors,C.Paul,Minnesota Timberwolves,1,0.7264957264957265,Y,0.6363636363636364,1,0.8,1,0.7,1
14,14,C.Paul o8.5 Ast,JoeMetz,105,1.0,2.05,Golden State Warriors,C.Paul,Minnesota Timberwolves,1,1.0499999999999998,N,0.3636363636363636,0,0.2,0,0.3,0
15,15,J.McDaniels o2.5 Rebs,Noto,-137,1.37,2.37,Minnesota Timberwolves,J.McDaniels,Golden State Warriors,0,1.0,N,0.4285714285714285,0,0.2,0,0.4285714285714285,0
16,16,R.Gobert o11.5 Rebs,JoeDellera,-104,0.96,1.883076923076923,Minnesota Timberwolves,R.Gobert,Golden State Warriors,0,0.9230769230769232,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
17,17,J.Embiid o37.5 Pts+Ast,kylemurray03,-125,0.8,1.4400000000000002,Philadelphia 76ers,J.Embiid,Indiana Pacers,1,0.6400000000000001,Y,0.4444444444444444,0,0.4,0,0.4444444444444444,0
