,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Siakam u8.5 Rebs,SBK5065,-130,0.65,P.Siakam,Indiana Pacers,Boston Celtics,1,1.15,0.4999999999999999,0.625,1,0.8,1,0.8,1,Y
1,1,A.Nesmith o1.5 3pt M,VegasRefund,-128,1.28,A.Nesmith,Indiana Pacers,Boston Celtics,1,2.28,1.0000000000000002,0.5113636363636364,1,0.2,0,0.4,0,N
2,2,P.Siakam u4.5 Ast,kylemurray03,-140,1.4,P.Siakam,Indiana Pacers,Boston Celtics,1,2.4,1.0,0.6964285714285714,1,0.6,1,0.7,1,N
3,3,T.McConnell o14.5 Pts,kylemurray03,-120,1.2,T.McConnell,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.264367816091954,0,0.2,0,0.4,0,Y
4,4,J.Holiday u5.5 Ast,kylemurray03,-105,1.05,J.Holiday,Boston Celtics,Indiana Pacers,0,2.05,0.9999999999999998,0.6419753086419753,1,0.6,1,0.6,1,Y
5,5,P.Siakam u4.5 Ast,The_Oddsmaker,-118,1.18,P.Siakam,Indiana Pacers,Boston Celtics,1,2.18,0.9999999999999998,0.6964285714285714,1,0.6,1,0.7,1,N
6,6,D.White o4.5 Ast,VegasRefund,-120,1.2,D.White,Boston Celtics,Indiana Pacers,0,2.2,1.0000000000000002,0.5882352941176471,1,0.6,1,0.5,0,Y
7,7,A.Nesmith o12.5 Pts,charliedisturco,-105,0.5,A.Nesmith,Indiana Pacers,Boston Celtics,1,0.9761904761904762,0.4761904761904761,0.4545454545454545,0,0.4,0,0.3,0,N
8,8,B.Sheppard o5.5 Pts,charliedisturco,-128,0.5,B.Sheppard,Indiana Pacers,Boston Celtics,1,0.890625,0.390625,0.4383561643835616,0,0.4,0,0.5,0,N
9,9,T.McConnell o14.5 Pts,VegasRefund,-115,1.15,T.McConnell,Indiana Pacers,Boston Celtics,1,2.1499999999999995,0.9999999999999996,0.264367816091954,0,0.2,0,0.4,0,Y
10,10,P.Pritchard o7.5 Pts,VegasRefund,-114,1.14,P.Pritchard,Boston Celtics,Indiana Pacers,0,2.14,0.9999999999999998,0.5425531914893617,1,0.8,1,0.6,1,N
12,12,M.Turner o15.5 Pts,VegasRefund,-120,1.2,M.Turner,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.5806451612903226,1,0.8,1,0.6,1,Y
13,13,T.McConnell o5.5 Ast,charliedisturco,-110,0.5,T.McConnell,Indiana Pacers,Boston Celtics,1,0.9545454545454546,0.4545454545454546,0.4367816091954023,0,0.2,0,0.4,0,Y
14,14,A.Nembhard o20.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,A.Nembhard,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.2650602409638554,0,0.8,1,0.5,0,Y
15,15,P.Siakam o3.5 Ast,cowhitchurch,-120,0.6,P.Siakam,Indiana Pacers,Boston Celtics,1,1.1,0.5000000000000001,0.4821428571428571,0,0.6,1,0.5,0,Y
16,16,P.Siakam o3.5 Ast,JoeDellera,-120,1.0,P.Siakam,Indiana Pacers,Boston Celtics,1,1.8333333333333333,0.8333333333333335,0.4821428571428571,0,0.6,1,0.5,0,Y
18,18,P.Siakam o21.5 Pts,GreenDotDaily,-115,1.0,P.Siakam,Indiana Pacers,Boston Celtics,1,1.869565217391304,0.8695652173913042,0.4464285714285714,0,0.8,1,0.5,0,Y
19,19,M.Turner u1.5 Blk,GDAWG5000,120,0.5,M.Turner,Indiana Pacers,Boston Celtics,1,1.1,0.6000000000000001,0.4516129032258064,0,0.2,0,0.4,0,Y
20,20,M.Turner u1.5 Blk,JoeDellera,120,1.0,M.Turner,Indiana Pacers,Boston Celtics,1,2.2,1.2000000000000002,0.4516129032258064,0,0.2,0,0.4,0,Y
21,21,M.Turner u1.5 Blk,SBK5065,120,1.0,M.Turner,Indiana Pacers,Boston Celtics,1,2.2,1.2000000000000002,0.4516129032258064,0,0.2,0,0.4,0,Y
