,Unnamed: 0,Play,Expert,Odds,Units,Payout,Teams,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,T.McConnell o12.5 Pts+Ast,JoeDellera,105,0.5,1.025,Indiana Pacers,T.McConnell,Atlanta Hawks,0,0.5249999999999999,N,0.5,0,0.4,0,0.5,0
1,1,J.Johnson o15.5 Pts,JoeDellera,-110,0.68,1.2981818181818183,Atlanta Hawks,J.Johnson,Indiana Pacers,1,0.6181818181818183,Y,0.5,0,0.8,1,0.5,0
2,2,J.Johnson o15.5 Pts,the_degenerates,-110,1.0,1.9090909090909087,Atlanta Hawks,J.Johnson,Indiana Pacers,1,0.9090909090909092,Y,0.5,0,0.8,1,0.5,0
3,3,T.Haliburton o11.5 Ast,iamrahstradamus,-125,1.0,1.8,Indiana Pacers,T.Haliburton,Atlanta Hawks,0,0.8,Y,0.6363636363636364,1,0.6,1,0.7,1
4,4,T.Haliburton o11.5 Ast,cowhitchurch,-140,0.5,0.8571428571428572,Indiana Pacers,T.Haliburton,Atlanta Hawks,0,0.3571428571428572,Y,0.6363636363636364,1,0.6,1,0.7,1
5,5,T.Haliburton o14.5 Ast,JoeDellera,285,0.71,2.7335,Indiana Pacers,T.Haliburton,Atlanta Hawks,0,2.0235,Y,0.1818181818181818,0,0.4,0,0.2,0
6,6,T.Haliburton o11.5 Ast,JoeDellera,-125,1.0,1.8,Indiana Pacers,T.Haliburton,Atlanta Hawks,0,0.8,Y,0.6363636363636364,1,0.6,1,0.7,1
7,7,T.Haliburton o11.5 Ast,kylemurray03,-120,0.83,1.5216666666666667,Indiana Pacers,T.Haliburton,Atlanta Hawks,0,0.6916666666666668,Y,0.6363636363636364,1,0.6,1,0.7,1
8,8,J.Embiid o38.5 Pts,HPBasketball,390,0.26,1.2740000000000002,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,1,1.0140000000000002,N,0.1538461538461538,0,0.2,0,0.2,0
9,9,J.Embiid o40.5 Pts+Rebs,the_degenerates,-115,1.0,1.869565217391304,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,1,0.8695652173913042,Y,0.6153846153846154,1,0.6,1,0.6,1
10,10,D.Melton o3.5 Rebs,Noto,-150,1.0,1.6666666666666663,Philadelphia 76ers,D.Melton,Cleveland Cavaliers,1,0.6666666666666665,Y,0.6153846153846154,1,1.0,1,0.7,1
11,11,J.Embiid o34.5 Pts+Ast,kylemurray03,-117,0.85,1.5764957264957264,Philadelphia 76ers,J.Embiid,Cleveland Cavaliers,1,0.7264957264957265,Y,0.6923076923076923,1,0.8,1,0.7,1
12,12,J.Poeltl o1.5 Ast,Noto,-150,1.5,2.5,Toronto Raptors,J.Poeltl,Orlando Magic,0,1.0,N,0.6153846153846154,1,0.8,1,0.7,1
13,13,S.Barnes o7.5 Rebs,Noto,105,1.05,2.1525,Toronto Raptors,S.Barnes,Orlando Magic,0,1.1024999999999998,Y,0.7692307692307693,1,0.4,0,0.7,1
14,14,S.Barnes o12.5 Rebs+Ast,kylemurray03,-110,1.0,1.9090909090909087,Toronto Raptors,S.Barnes,Orlando Magic,0,0.9090909090909092,N,0.8461538461538461,1,0.6,1,0.8,1
15,15,F.Wagner o22.5 Pts+Rebs,kylemurray03,-125,1.0,1.8,Orlando Magic,F.Wagner,Toronto Raptors,1,0.8,N,0.6923076923076923,1,0.8,1,0.6,1
16,16,A.Davis u12.5 Rebs,SBK5065,-128,1.0,1.78125,Los Angeles Lakers,A.Davis,Utah Jazz,1,0.78125,N,0.6153846153846154,1,0.6,1,0.6,1
17,17,R.Hachimura o9.5 Pts,SBK5065,-120,0.5,0.9166666666666669,Los Angeles Lakers,R.Hachimura,Utah Jazz,1,0.4166666666666667,Y,0.5,0,0.6,1,0.5,0
18,18,K.George o16.5 Pts+Ast,cowhitchurch,-110,0.55,1.05,Utah Jazz,K.George,Los Angeles Lakers,0,0.5,N,0.3846153846153846,0,0.8,1,0.4,0
19,19,L.James o25.5 Pts,cowhitchurch,-110,0.55,1.05,Los Angeles Lakers,L.James,Utah Jazz,1,0.5,N,0.5384615384615384,1,0.8,1,0.6,1
20,20,K.George o16.5 Pts+Ast,PropBetGuy,-110,1.1,2.1,Utah Jazz,K.George,Los Angeles Lakers,0,1.0,N,0.3846153846153846,0,0.8,1,0.4,0
21,21,L.James o25.5 Pts,JoeDellera,-110,0.5,0.9545454545454546,Los Angeles Lakers,L.James,Utah Jazz,1,0.4545454545454546,N,0.5384615384615384,1,0.8,1,0.6,1
22,22,D.Booker o7.5 Ast,SportsBookBreakers,-115,1.4,2.6173913043478256,Phoenix Suns,D.Booker,Portland Trail Blazers,1,1.2173913043478255,N,0.8,1,0.8,1,0.8,1
23,23,S.Sharpe o17.5 Pts,kylemurray03,-120,1.0,1.8333333333333333,Portland Trail Blazers,S.Sharpe,Phoenix Suns,0,0.8333333333333335,N,0.5384615384615384,1,0.2,0,0.5,0
24,24,K.Durant o4.5 Ast,kylemurray03,-120,0.83,1.5216666666666667,Phoenix Suns,K.Durant,Portland Trail Blazers,1,0.6916666666666668,Y,0.6153846153846154,1,0.8,1,0.7,1
