,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,J.Sochan o2.5 Ast,kylemurray03,-132,1.32,J.Sochan,San Antonio Spurs,Dallas Mavericks,1,2.3200000000000003,1.0000000000000002,0.6617647058823529,1,0.6,1,0.5,0
7,F.VanVleet o8.5 Ast,kylemurray03,-124,1.24,F.VanVleet,Houston Rockets,Washington Wizards,0,2.24,0.9999999999999998,0.4333333333333333,0,0.8,1,0.6,1
8,J.Landale o1.5 Ast,kylemurray03,-110,1.1,J.Landale,Houston Rockets,Washington Wizards,0,2.1,1.0,0.2439024390243902,0,0.6,1,0.3,0
