,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,T.Maxey u28.5 Pts,sandyplashkes,Philadelphia 76ers,Cleveland Cavaliers,1.0,0.6,1,0.4,0,0.4,0,-118,1.18,2.18,0.9999999999999998,T.Maxey,N,29.0
1,J.Allen o16.5 Pts+Ast,therocketplays,Cleveland Cavaliers,Philadelphia 76ers,0.0,0.4186046511627907,0,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Allen,N,9.0
2,D.Avdija o11.5 Rebs+Ast,Theotherbabs,Portland Trail Blazers,Charlotte Hornets,0.0,0.3658536585365853,0,0.8,1,0.6,1,100,1.0,2.0,1.0,D.Avdija,N,9.0
3,Z.Edey o15.5 Pts+Rebs+Ast,sandyplashkes,Memphis Grizzlies,New Orleans Pelicans,1.0,0.6,1,0.0,0,0.2,0,-108,1.08,2.08,1.0,Z.Edey,Y,27.0
4,D.Bane o19.5 Pts,Rotowire Sleeper,Memphis Grizzlies,New Orleans Pelicans,1.0,0.4571428571428571,0,1.0,1,0.9,1,100,1.5,3.0,1.5,D.Bane,Y,20.0
5,Y.Missi o9.5 Pts+Ast,Rotowire Sleeper,New Orleans Pelicans,Memphis Grizzlies,0.0,0.5609756097560976,1,0.4,0,0.5,0,100,1.5,3.0,1.5,Y.Missi,Y,13.0
6,T.Murphy o5.5 Rebs,Rotowire Prizepicks,New Orleans Pelicans,Memphis Grizzlies,0.0,0.4285714285714285,0,0.8,1,0.5,0,100,1.5,3.0,1.5,T.Murphy,Y,6.0
7,D.Clingan o9.5 Rebs+Ast,ThePropfessor_,Portland Trail Blazers,Charlotte Hornets,0.0,0.1935483870967742,0,0.6,1,0.3,0,-125,1.25,2.25,1.0,D.Clingan,Y,17.0
8,D.Theis o11.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,Memphis Grizzlies,0.0,0.2352941176470588,0,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Theis,N,8.0
9,D.Wade o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Philadelphia 76ers,0.0,0.2647058823529412,0,0.6,1,0.4,0,100,1.5,3.0,1.5,D.Wade,N,8.0
10,J.Wells o11.5 Pts,JoeDellera,Memphis Grizzlies,New Orleans Pelicans,1.0,0.5,0,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Wells,N,8.0
11,D.Bane o24.5 Pts,gneiffer07,Memphis Grizzlies,New Orleans Pelicans,1.0,0.0857142857142857,0,0.2,0,0.2,0,230,0.5,1.65,1.15,D.Bane,N,20.0
12,D.Bane o29.5 Pts,gneiffer07,Memphis Grizzlies,New Orleans Pelicans,1.0,0.0571428571428571,0,0.0,0,0.1,0,650,0.25,1.875,1.625,D.Bane,N,20.0
13,D.Bane o20.5 Pts,gneiffer07,Memphis Grizzlies,New Orleans Pelicans,1.0,0.4571428571428571,0,1.0,1,0.9,1,-104,1.04,2.04,1.0,D.Bane,N,20.0
14,J.Wells o11.5 Pts,Rotowire Sleeper,Memphis Grizzlies,New Orleans Pelicans,1.0,0.5,0,0.8,1,0.7,1,100,1.5,3.0,1.5,J.Wells,N,8.0
15,D.Clingan o9.5 Rebs,therocketplays,Portland Trail Blazers,Charlotte Hornets,0.0,0.1612903225806451,0,0.6,1,0.3,0,-105,1.05,2.05,0.9999999999999998,D.Clingan,Y,13.0
16,D.Bane o25.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,New Orleans Pelicans,1.0,0.4285714285714285,0,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Bane,N,20.0
17,J.Allen o10.5 Rebs,JoeDellera,Cleveland Cavaliers,Philadelphia 76ers,0.0,0.4883720930232558,0,0.4,0,0.5,0,-135,1.0,1.7407407407407407,0.7407407407407407,J.Allen,N,10.0
18,D.Theis o10.5 Pts+Rebs,Rotowire Sleeper,New Orleans Pelicans,Memphis Grizzlies,0.0,0.3529411764705882,0,0.8,1,0.9,1,100,1.5,3.0,1.5,D.Theis,N,8.0
19,D.Murray o6.5 Rebs,Rotowire Prizepicks,New Orleans Pelicans,Memphis Grizzlies,0.0,0.5555555555555556,1,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Murray,N,6.0
20,T.Camara o15.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Charlotte Hornets,0.0,0.4761904761904761,0,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Camara,Y,17.0
21,Y.Missi o8.5 Pts,PvB_Bets,New Orleans Pelicans,Memphis Grizzlies,0.0,0.5365853658536586,1,0.4,0,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,Y.Missi,Y,10.0
22,K.Oubre o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Cleveland Cavaliers,1.0,0.4358974358974359,0,0.6,1,0.6,1,100,1.5,3.0,1.5,K.Oubre,Y,38.0
23,S.Sharpe o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Charlotte Hornets,0.0,0.6944444444444444,1,0.6,1,0.8,1,100,1.5,3.0,1.5,S.Sharpe,Y,22.0
24,T.Camara o1.5 Ast,WrightBrosBet,Portland Trail Blazers,Charlotte Hornets,0.0,0.6190476190476191,1,1.0,1,0.8,1,-118,1.0,1.847457627118644,0.847457627118644,T.Camara,N,1.0
25,S.Henderson o4.5 Ast,CamIsMoney18,Portland Trail Blazers,Charlotte Hornets,0.0,0.5945945945945946,1,0.8,1,0.6,1,-140,1.0,1.7142857142857144,0.7142857142857144,S.Henderson,N,4.0
26,G.Yabusele o12.5 Pts+Ast,Rotowire Sleeper,Philadelphia 76ers,Cleveland Cavaliers,1.0,0.5,0,0.6,1,0.6,1,100,1.5,3.0,1.5,G.Yabusele,Y,15.0
27,A.Simons u27.5 Pts+Rebs+Ast,TopShelfAction,Portland Trail Blazers,Charlotte Hornets,0.0,0.475,0,0.8,1,0.5,0,-113,1.0,1.8849557522123888,0.8849557522123894,A.Simons,N,34.0
28,A.Simons u19.5 Pts,TopShelfAction,Portland Trail Blazers,Charlotte Hornets,0.0,0.475,0,0.6,1,0.4,0,-104,0.8,1.5692307692307694,0.7692307692307694,A.Simons,N,27.0
29,D.Bane u5.5 Rebs,TopShelfAction,Memphis Grizzlies,New Orleans Pelicans,1.0,0.5142857142857142,1,0.6,1,0.7,1,-105,0.7,1.3666666666666665,0.6666666666666665,D.Bane,Y,0.0
30,C.McCollum u3.5 Ast,TopShelfAction,New Orleans Pelicans,Memphis Grizzlies,0.0,0.4838709677419355,0,0.2,0,0.6,1,124,0.6,1.344,0.7440000000000001,C.McCollum,N,4.0
31,M.Strus o16.5 Pts+Rebs+Ast,TopShelfAction,Cleveland Cavaliers,Philadelphia 76ers,0.0,0.2666666666666666,0,0.2,0,0.3,0,142,0.7,1.694,0.994,M.Strus,N,15.0
32,Z.Edey o14.5 Pts+Rebs,CamIsMoney18,Memphis Grizzlies,New Orleans Pelicans,1.0,0.6,1,0.0,0,0.2,0,-120,1.0,1.8333333333333333,0.8333333333333335,Z.Edey,Y,24.0
33,J.Allen o11.5 Rebs,TopShelfAction,Cleveland Cavaliers,Philadelphia 76ers,0.0,0.3023255813953488,0,0.2,0,0.2,0,125,0.5,1.125,0.625,J.Allen,N,10.0
34,M.Williams o19.5 Pts,JoeDellera,Charlotte Hornets,Portland Trail Blazers,1.0,0.2222222222222222,0,0.6,1,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Williams,N,15.0
35,N.Smith o14.5 Pts,therocketplays,Charlotte Hornets,Portland Trail Blazers,1.0,0.1363636363636363,0,0.4,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,N.Smith,Y,17.0
36,D.Clingan o8.5 Rebs,Markus_Markets,Portland Trail Blazers,Charlotte Hornets,0.0,0.2580645161290322,0,0.6,1,0.3,0,-125,1.0,1.8,0.8,D.Clingan,Y,13.0
37,N.Smith o17.5 Pts+Ast,Markus_Markets,Charlotte Hornets,Portland Trail Blazers,1.0,0.0909090909090909,0,0.2,0,0.2,0,-120,1.0,1.8333333333333333,0.8333333333333335,N.Smith,Y,22.0
38,D.Clingan o7.5 Pts,itsbucketsnba,Portland Trail Blazers,Charlotte Hornets,0.0,0.2580645161290322,0,0.4,0,0.2,0,-115,1.0,1.869565217391304,0.8695652173913042,D.Clingan,N,4.0
39,T.Murphy u22.5 Pts,itsbucketsnba,New Orleans Pelicans,Memphis Grizzlies,0.0,0.6071428571428571,1,0.2,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,T.Murphy,Y,22.0
40,G.Yabusele u10.5 Pts,itsbucketsnba,Philadelphia 76ers,Cleveland Cavaliers,1.0,0.6,1,0.6,1,0.5,0,-111,1.0,1.900900900900901,0.900900900900901,G.Yabusele,N,12.0
41,J.Jackson o31.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,New Orleans Pelicans,1.0,0.3571428571428571,0,0.2,0,0.5,0,100,1.5,3.0,1.5,J.Jackson,Y,34.0
42,D.Bane o28.5 Pts+Ast,FirefighterBets,Memphis Grizzlies,New Orleans Pelicans,1.0,0.2285714285714285,0,0.4,0,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,D.Bane,Y,34.0
