,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,L.James o37.5 Pts+Rebs+Ast,LinesAtLunch,Los Angeles Lakers,Miami Heat,0.0,0.5238095238095238,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,L.James,Y,42.0
1,L.James o37.5 Pts+Rebs+Ast,sandyplashkes,Los Angeles Lakers,Miami Heat,0.0,0.5238095238095238,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,L.James,Y,42.0
2,J.Suggs o4.5 3pt M,MJCLocks,Orlando Magic,Philadelphia 76ers,0.0,0.1363636363636363,0,0.0,0,0.1,0,1500,0.1,1.6,1.5,J.Suggs,N,4.0
3,J.Suggs o3.5 3pt M,MJCLocks,Orlando Magic,Philadelphia 76ers,0.0,0.1818181818181818,0,0.2,0,0.2,0,700,0.1,0.8,0.7000000000000001,J.Suggs,Y,4.0
4,J.Suggs o1.5 3pt M,MJCLocks,Orlando Magic,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Suggs,Y,4.0
5,J.Suggs o2.5 3pt M,MJCLocks,Orlando Magic,Philadelphia 76ers,0.0,0.2727272727272727,0,0.2,0,0.2,0,270,0.2,0.7400000000000001,0.54,J.Suggs,Y,4.0
6,D.Lillard o24.5 Pts,gneiffer07,Milwaukee Bucks,Atlanta Hawks,1.0,0.5882352941176471,1,0.8,1,0.5,0,-112,1.12,2.12,1.0,D.Lillard,Y,25.0
7,G.Antetokounmpo o44.5 Pts+Rebs,Mjaybrxd,Milwaukee Bucks,Atlanta Hawks,1.0,0.5,0,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,G.Antetokounmpo,N,42.0
8,B.Bogdanovic o12.5 Pts,Markus_Markets,Atlanta Hawks,Milwaukee Bucks,0.0,0.375,0,0.6,1,0.375,0,-120,1.0,1.8333333333333333,0.8333333333333335,B.Bogdanovic,Y,15.0
9,D.DiVincenzo u9.5 Pts,gneiffer07,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.5,0,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.DiVincenzo,Y,3.0
10,J.Randle o18.5 Pts,LinesAtLunch,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.7,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,J.Randle,Y,20.0
11,J.Randle o18.5 Pts,sandyplashkes,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.7,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,J.Randle,Y,20.0
12,T.Harris o16.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.7727272727272727,1,0.4,0,0.7,1,100,1.5,3.0,1.5,T.Harris,Y,30.0
13,T.Harris o13.5 Pts+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.7727272727272727,1,0.6,1,0.8,1,100,1.5,3.0,1.5,T.Harris,Y,29.0
14,D.Lillard o28.5 Pts+Rebs,Rotowire Prizepicks,Milwaukee Bucks,Atlanta Hawks,1.0,0.6470588235294118,1,1.0,1,0.6,1,100,1.5,3.0,1.5,D.Lillard,Y,29.0
15,R.Gobert o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.8,1,0.7,1,100,1.5,3.0,1.5,R.Gobert,Y,24.0
16,J.Randle o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Randle,N,28.0
17,R.Hachimura u1.5 3pt M,Theotherbabs,Los Angeles Lakers,Miami Heat,0.0,0.375,0,0.6,1,0.4,0,-136,1.0,1.7352941176470589,0.7352941176470589,R.Hachimura,Y,1.0
18,A.Edwards o24.5 Pts,RoyalsProps,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,A.Edwards,N,16.0
19,J.Suggs o1.5 3pt M,PvB_Bets,Orlando Magic,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.6,1,-113,1.0,1.8849557522123888,0.8849557522123894,J.Suggs,Y,4.0
20,J.Randle o24.5 Pts+Rebs,Rotowire Sleeper,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Randle,N,24.0
21,C.Capela u9.5 Rebs,RoyalsProps,Atlanta Hawks,Milwaukee Bucks,0.0,0.5454545454545454,1,0.4,0,0.3,0,-120,1.2,2.2,1.0000000000000002,C.Capela,N,17.0
22,J.Ivey o7.5 Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Boston Celtics,0.0,0.6818181818181818,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Ivey,N,4.0
23,N.Reid o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.7,1,0.4,0,0.6,1,100,1.5,3.0,1.5,N.Reid,N,9.0
24,N.Reid o1.5 3pt M,MillyProps,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,N.Reid,N,0.0
25,G.Yabusele o17.5 Pts+Rebs,Rotowire Sleeper,Philadelphia 76ers,Orlando Magic,1.0,0.4210526315789473,0,0.6,1,0.5,0,100,1.5,3.0,1.5,G.Yabusele,Y,22.0
26,C.Cunningham o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Boston Celtics,0.0,0.7368421052631579,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Cunningham,Y,50.0
27,T.Maxey u9.5 Rebs+Ast,ccentral,Philadelphia 76ers,Orlando Magic,1.0,0.6923076923076923,1,0.4,0,0.6,1,-110,2.0,3.8181818181818175,1.8181818181818183,T.Maxey,N,10.0
28,R.Gobert o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.45,0,0.4,0,0.4,0,100,1.5,3.0,1.5,R.Gobert,Y,24.0
29,D.Schroder o19.5 Pts,gneiffer07,Brooklyn Nets,Indiana Pacers,1.0,0.5,0,0.6,1,0.3,0,-105,1.05,2.05,0.9999999999999998,D.Schroder,N,4.0
30,T.Maxey o25.5 Pts,RoyalsProps,Philadelphia 76ers,Orlando Magic,1.0,0.4615384615384615,0,0.6,1,0.5,0,-105,1.05,2.05,0.9999999999999998,T.Maxey,N,16.0
31,J.Johnson o23.5 Pts+Ast,therocketplays,Atlanta Hawks,Milwaukee Bucks,0.0,0.7142857142857143,1,1.0,1,0.9,1,-106,1.06,2.06,1.0,J.Johnson,Y,28.0
32,G.Yabusele o19.5 Pts+Rebs+Ast,Rotowire Sleeper,Philadelphia 76ers,Orlando Magic,1.0,0.3684210526315789,0,0.6,1,0.5,0,100,1.5,3.0,1.5,G.Yabusele,Y,26.0
33,G.Bitadze o16.5 Pts+Rebs,Rotowire Prizepicks,Orlando Magic,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.5,0,100,1.5,3.0,1.5,G.Bitadze,N,12.0
34,B.Bogdanovic o12.5 Pts,therocketplays,Atlanta Hawks,Milwaukee Bucks,0.0,0.375,0,0.6,1,0.375,0,-130,1.3,2.3,0.9999999999999998,B.Bogdanovic,Y,15.0
35,M.Beasley o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Boston Celtics,0.0,0.782608695652174,1,0.8,1,0.9,1,100,1.5,3.0,1.5,M.Beasley,Y,28.0
36,I.Zubac o25.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Minnesota Timberwolves,1.0,0.6086956521739131,1,0.6,1,0.6,1,100,1.5,3.0,1.5,I.Zubac,N,14.0
37,I.Zubac o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Minnesota Timberwolves,1.0,0.7391304347826086,1,0.6,1,0.8,1,100,1.5,3.0,1.5,I.Zubac,N,15.0
38,F.Wagner o25.5 Pts,the_degenerates,Orlando Magic,Philadelphia 76ers,0.0,0.4782608695652174,0,0.4,0,0.6,1,-120,1.2,2.2,1.0000000000000002,F.Wagner,Y,35.0
39,D.Daniels o2.5 Stl+Blk,Rotowire Prizepicks,Atlanta Hawks,Milwaukee Bucks,0.0,0.75,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Daniels,Y,3.0
40,T.Young o32.5 Pts+Ast,the_degenerates,Atlanta Hawks,Milwaukee Bucks,0.0,0.5238095238095238,1,0.4,0,0.4,0,-118,1.18,2.18,0.9999999999999998,T.Young,N,24.0
41,M.Christie o5.5 Pts,Markus_Markets,Los Angeles Lakers,Miami Heat,0.0,0.4,0,0.6,1,0.5,0,-102,1.0,1.9803921568627447,0.9803921568627452,M.Christie,Y,11.0
42,A.Edwards o25.5 Pts,RoyalsProps,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.6,1,0.6,1,-110,1.1,2.1,1.0,A.Edwards,N,16.0
43,T.Herro o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Miami Heat,Los Angeles Lakers,1.0,0.5789473684210527,1,0.4,0,0.5,0,100,1.5,3.0,1.5,T.Herro,Y,40.0
44,G.Antetokounmpo u2.5 Stl+Blk,allanlemdfs,Milwaukee Bucks,Atlanta Hawks,1.0,0.7777777777777778,1,0.8,1,0.6,1,-135,0.68,1.1837037037037037,0.5037037037037037,G.Antetokounmpo,Y,1.0
45,G.Antetokounmpo u2.5 Stl+Blk,JoeDellera,Milwaukee Bucks,Atlanta Hawks,1.0,0.7777777777777778,1,0.8,1,0.6,1,-135,1.0,1.7407407407407407,0.7407407407407407,G.Antetokounmpo,Y,1.0
46,T.McConnell o4.5 Ast,The_Oddsmaker,Indiana Pacers,Brooklyn Nets,0.0,0.2857142857142857,0,0.0,0,0.3,0,-105,1.05,2.05,0.9999999999999998,T.McConnell,N,2.0
47,J.Jaquez o3.5 Rebs,Rotowire Sleeper,Miami Heat,Los Angeles Lakers,1.0,0.7333333333333333,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Jaquez,Y,4.0
48,A.Horford o7.5 Pts,Rotowire Sleeper,Boston Celtics,Detroit Pistons,1.0,0.8125,1,0.8,1,0.9,1,100,1.5,3.0,1.5,A.Horford,Y,14.0
49,L.James o22.5 Pts,itsbucketsnba,Los Angeles Lakers,Miami Heat,0.0,0.3809523809523809,0,0.2,0,0.3,0,-107,1.0,1.9345794392523368,0.9345794392523366,L.James,Y,29.0
50,T.Maxey o25.5 Pts,Mjaybrxd,Philadelphia 76ers,Orlando Magic,1.0,0.4615384615384615,0,0.6,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,T.Maxey,N,16.0
51,J.Randle o18.5 Pts,itsbucketsnba,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.7,1,0.6,1,0.7,1,-125,1.0,1.8,0.8,J.Randle,Y,20.0
52,M.Turner o15.5 Pts,itsbucketsnba,Indiana Pacers,Brooklyn Nets,0.0,0.35,0,0.4,0,0.3,0,-116,1.0,1.862068965517241,0.8620689655172413,M.Turner,N,11.0
53,D.Knecht o12.5 Pts,Rotowire Prizepicks,Los Angeles Lakers,Miami Heat,0.0,0.3809523809523809,0,0.4,0,0.6,1,100,1.5,3.0,1.5,D.Knecht,N,2.0
54,J.Suggs u1.5 3pt M,HPBasketball,Orlando Magic,Philadelphia 76ers,0.0,0.5,0,0.6,1,0.4,0,120,0.25,0.55,0.3,J.Suggs,N,4.0
55,P.Pritchard o23.5 Pts+Rebs+Ast,ThePropfessor_,Boston Celtics,Detroit Pistons,1.0,0.4285714285714285,0,0.8,1,0.5,0,-117,1.17,2.17,1.0,P.Pritchard,Y,28.0
56,G.Antetokounmpo o50.5 Pts+Rebs+Ast,kylemurray03,Milwaukee Bucks,Atlanta Hawks,1.0,0.4444444444444444,0,0.6,1,0.5,0,-114,1.0,1.8771929824561404,0.8771929824561404,G.Antetokounmpo,N,47.0
57,D.Lillard o36.5 Pts+Rebs+Ast,kylemurray03,Milwaukee Bucks,Atlanta Hawks,1.0,0.5882352941176471,1,0.8,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,D.Lillard,N,34.0
58,A.Green o6.5 Pts,kylemurray03,Milwaukee Bucks,Atlanta Hawks,1.0,0.5789473684210527,1,0.8,1,0.6,1,-110,1.1,2.1,1.0,A.Green,N,6.0
59,D.Hunter o14.5 Pts,kylemurray03,Atlanta Hawks,Milwaukee Bucks,0.0,0.6363636363636364,1,0.8,1,0.7,1,-106,1.06,2.06,1.0,D.Hunter,Y,20.0
60,T.Maxey u36.5 Pts+Rebs+Ast,kylemurray03,Philadelphia 76ers,Orlando Magic,1.0,0.6153846153846154,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,T.Maxey,Y,26.0
