,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,G.Trent o8.5 Pts,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.6551724137931034,1,0.8,1,0.6,1,100,0.4,0.8,0.4,G.Trent,Y,10.0
1,D.Lillard o3.5 Rebs,PvB_Bets,Milwaukee Bucks,Brooklyn Nets,1.0,0.8333333333333334,1,0.8,1,0.8,1,-145,1.0,1.6896551724137931,0.6896551724137931,D.Lillard,N,3.0
2,B.Portis o11.5 Pts,FirefighterBets,Milwaukee Bucks,Brooklyn Nets,1.0,0.5333333333333333,1,1.0,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,B.Portis,Y,15.0
3,D.Russell o23.5 Pts+Rebs+Ast,LinesAtLunch,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell,Y,26.0
4,D.Russell o23.5 Pts+Rebs+Ast,sandyplashkes,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell,Y,26.0
5,D.Lillard o6.5 Ast,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.5833333333333334,1,0.8,1,0.6,1,110,0.5,1.05,0.55,D.Lillard,Y,7.0
6,K.Middleton o4.5 Ast,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.7,1,0.8,1,0.7,1,-120,1.1,2.016666666666667,0.916666666666667,K.Middleton,N,2.0
7,B.Mathurin o15.5 Pts,JoeDellera,Indiana Pacers,Miami Heat,0.0,0.6470588235294118,1,0.6,1,0.4,0,-104,1.0,1.9615384615384617,0.9615384615384616,B.Mathurin,N,12.0
8,A.Nembhard o10.5 Pts,Markus_Markets,Indiana Pacers,Miami Heat,0.0,0.4736842105263157,0,0.8,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,A.Nembhard,N,6.0
9,N.Powell o22.5 Pts,FirefighterBets,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6923076923076923,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,N.Powell,N,6.0
10,D.Jones o11.5 Pts+Rebs,Markus_Markets_duplicate,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6129032258064516,1,0.6,1,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.Jones,Y,12.0
11,D.Jones o11.5 Pts+Rebs,Markus_Markets_duplicate,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.08,0,0.0,0,0.1,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.Jones,N,1.0
12,T.Camara o5.5 Rebs,FirefighterBets,Portland Trail Blazers,Los Angeles Lakers,0.0,0.4838709677419355,0,1.0,1,0.7,1,106,1.0,2.06,1.06,T.Camara,N,4.0
13,A.Reaves o10.5 Rebs+Ast,FirefighterBets,Los Angeles Lakers,Portland Trail Blazers,1.0,0.3703703703703703,0,0.6,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,A.Reaves,Y,19.0
