,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Embiid o28.5 Pts,JoeDellera,Philadelphia 76ers,Indiana Pacers,1.0,0.4,0,0.4,0,0.4,0,-104.0,1.0,1.9615384615384617,0.9615384615384616,J.Embiid,N,12.0
1,O.Toppin o9.5 Pts,therocketplays,Indiana Pacers,Philadelphia 76ers,0.0,0.5,0,1.0,1,0.6,1,-106.0,1.06,2.06,1.0,O.Toppin,Y,20.0
2,C.Paul o8.5 Ast,ThePropfessor_,San Antonio Spurs,Portland Trail Blazers,0.0,0.625,1,0.8,1,0.6,1,-135.0,1.35,2.35,1.0,C.Paul,N,4.0
3,C.White o18.5 Pts,RoyalsProps,Chicago Bulls,Charlotte Hornets,1.0,0.5652173913043478,1,0.4,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,C.White,N,18.0
4,C.Johnson o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Memphis Grizzlies,0.0,0.4347826086956521,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,C.Johnson,N,22.0
5,J.Collins o1.5 Ast,Rotowire Sleeper,Utah Jazz,Phoenix Suns,1.0,0.8181818181818182,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Collins,Y,6.0
6,C.Paul o9.5 Ast,JoeDellera,San Antonio Spurs,Portland Trail Blazers,0.0,0.4583333333333333,0,0.6,1,0.5,0,125.0,0.15,0.3374999999999999,0.1874999999999999,C.Paul,N,4.0
7,C.Paul o8.5 Ast,JoeDellera,San Antonio Spurs,Portland Trail Blazers,0.0,0.625,1,0.8,1,0.6,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,C.Paul,N,4.0
8,P.Siakam o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Indiana Pacers,Philadelphia 76ers,0.0,0.52,1,0.2,0,0.5,0,100.0,1.5,3.0,1.5,P.Siakam,Y,34.0
9,J.Harden o7.5 Ast,JoeDellera,Los Angeles Clippers,Denver Nuggets,0.0,0.5833333333333334,1,0.4,0,0.6,1,-140.0,1.0,1.7142857142857144,0.7142857142857144,J.Harden,N,6.0
10,J.Harden o9.5 Ast,JoeDellera,Los Angeles Clippers,Denver Nuggets,0.0,0.3333333333333333,0,0.4,0,0.3,0,180.0,0.15,0.42,0.27,J.Harden,N,6.0
11,A.Simons o17.5 Pts,RoyalsProps,Portland Trail Blazers,San Antonio Spurs,1.0,0.4761904761904761,0,0.4,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,A.Simons,Y,30.0
12,P.George o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Philadelphia 76ers,Indiana Pacers,1.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,P.George,N,22.0
