,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,B.Coulibaly o11.5 Pts,RoyalsProps,Washington Wizards,Indiana Pacers,0.0,0.4615384615384615,0.0,0.2,0.0,0.4,0.0,-105.0,1.05,2.05,0.9999999999999998,B.Coulibaly,Y,17.0
1,T.Haliburton o29.5 Pts+Ast,JoeDellera,Indiana Pacers,Washington Wizards,1.0,0.125,0.0,0.0,0.0,0.2,0.0,-105.0,1.0,1.9523809523809523,0.9523809523809524,T.Haliburton,Y,30.0
2,T.Haliburton u4.5 Rebs,allanlemdfs,Indiana Pacers,Washington Wizards,1.0,0.75,1.0,1.0,1.0,0.9,1.0,-154.0,1.54,2.54,1.0,T.Haliburton,Y,4.0
3,N.Reid o11.5 Pts,GDAWG5000,Minnesota Timberwolves,Boston Celtics,0.0,0.7333333333333333,1.0,0.8,1.0,0.7,1.0,-125.0,0.63,1.134,0.5040000000000001,N.Reid,N,5.0
4,N.Reid o11.5 Pts,JoeDellera,Minnesota Timberwolves,Boston Celtics,0.0,0.7333333333333333,1.0,0.8,1.0,0.7,1.0,-125.0,1.0,1.8,0.8,N.Reid,N,5.0
5,A.Drummond o8.5 Rebs,Theotherbabs,Philadelphia 76ers,Los Angeles Clippers,1.0,0.5714285714285714,1.0,0.0,0.0,0.4,0.0,110.0,1.0,2.1,1.1,A.Drummond,N,5.0
6,J.Harden o32.5 Pts+Ast,JoeDellera,Los Angeles Clippers,Philadelphia 76ers,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,-113.0,1.0,1.8849557522123888,0.8849557522123894,J.Harden,N,31.0
7,S.Barnes o29.5 Pts+Rebs+Ast,Theotherbabs,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,125.0,1.0,2.25,1.25,S.Barnes,Y,32.0
8,C.Thomas o22.5 Pts,RoyalsProps,Brooklyn Nets,Sacramento Kings,0.0,0.4666666666666667,0.0,0.2,0.0,0.3,0.0,-102.0,1.02,2.02,1.0,C.Thomas,Y,34.0
9,M.Turner o16.5 Pts,Rotowire Sleeper,Indiana Pacers,Washington Wizards,1.0,0.3571428571428571,0.0,0.2,0.0,0.4,0.0,100.0,1.5,3.0,1.5,M.Turner,N,10.0
10,J.Butler o22.5 Pts+Rebs,Rotowire Sleeper,Washington Wizards,Indiana Pacers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5,3.0,1.5,J.Butler,N,0.0
11,S.Barnes o22.5 Pts+Rebs,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,25.0
12,D.Sabonis o38.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.6428571428571429,1.0,0.6,1.0,0.7,1.0,100.0,1.5,3.0,1.5,D.Sabonis,N,38.0
13,C.Johnson o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Sacramento Kings,0.0,0.625,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,C.Johnson,Y,26.0
14,S.Barnes o16.5 Pts,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.8,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,18.0
15,B.Adebayo o20.5 Pts+Ast,Rotowire Sleeper,Miami Heat,Dallas Mavericks,1.0,0.4615384615384615,0.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,B.Adebayo,Y,24.0
16,K.Huerter o15.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Brooklyn Nets,1.0,0.6428571428571429,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,K.Huerter,N,14.0
17,S.Barnes o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,32.0
18,J.McCain o21.5 Pts,the_degenerates,Philadelphia 76ers,Los Angeles Clippers,1.0,0.3333333333333333,0.0,0.6,1.0,0.5,0.0,-102.0,1.02,2.02,1.0,J.McCain,N,18.0
19,D.Fox o26.5 Pts,the_degenerates,Sacramento Kings,Brooklyn Nets,1.0,0.5625,1.0,1.0,1.0,0.7,1.0,-120.0,1.2,2.2,1.0000000000000002,D.Fox,Y,31.0
20,B.Adebayo o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Miami Heat,Dallas Mavericks,1.0,0.3846153846153846,0.0,0.6,1.0,0.5,0.0,100.0,1.5,3.0,1.5,B.Adebayo,Y,35.0
21,R.Gobert o21.5 Pts+Rebs,Rotowire Prizepicks,Minnesota Timberwolves,Boston Celtics,0.0,0.5333333333333333,1.0,0.6,1.0,0.5,0.0,100.0,1.5,3.0,1.5,R.Gobert,Y,30.0
22,D.Fox o10.5 Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.5625,1.0,0.8,1.0,0.6,1.0,100.0,1.5,3.0,1.5,D.Fox,N,6.0
23,K.Porter o6.5 Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Philadelphia 76ers,0.0,0.4705882352941176,0.0,0.6,1.0,0.4,0.0,100.0,1.5,3.0,1.5,K.Porter,Y,10.0
24,J.Tatum o40.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Minnesota Timberwolves,1.0,0.6875,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,J.Tatum,N,38.0
25,B.Simmons o11.5 Pts+Rebs,Rotowire Prizepicks,Brooklyn Nets,Sacramento Kings,0.0,0.4166666666666667,0.0,0.2,0.0,0.4,0.0,100.0,1.5,3.0,1.5,B.Simmons,N,7.0
26,B.Simmons o6.5 Rebs,Rotowire Prizepicks,Brooklyn Nets,Sacramento Kings,0.0,0.25,0.0,0.4,0.0,0.3,0.0,100.0,1.5,3.0,1.5,B.Simmons,N,3.0
27,A.Horford o16.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Minnesota Timberwolves,1.0,0.6153846153846154,1.0,0.8,1.0,0.6,1.0,100.0,1.5,3.0,1.5,A.Horford,N,16.0
28,K.Oubre o17.5 Pts+Rebs,Rotowire Prizepicks,Philadelphia 76ers,Los Angeles Clippers,1.0,0.5333333333333333,1.0,0.4,0.0,0.3,0.0,100.0,1.5,3.0,1.5,K.Oubre,N,17.0
29,K.Oubre o12.5 Pts,Rotowire Prizepicks,Philadelphia 76ers,Los Angeles Clippers,1.0,0.4666666666666667,0.0,0.2,0.0,0.2,0.0,100.0,1.5,3.0,1.5,K.Oubre,N,12.0
30,M.Brogdon o13.5 Pts,ThePropfessor_,Washington Wizards,Indiana Pacers,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-125.0,1.25,2.25,1.0,M.Brogdon,Y,15.0
31,D.Jones o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Philadelphia 76ers,0.0,0.6470588235294118,1.0,0.4,0.0,0.6,1.0,100.0,1.5,3.0,1.5,D.Jones,Y,23.0
32,J.McDaniels u4.5 Rebs,PropBomb,Minnesota Timberwolves,Boston Celtics,0.0,0.6666666666666666,1.0,0.2,0.0,0.5,0.0,-130.0,1.3,2.3,0.9999999999999998,J.McDaniels,N,5.0
33,K.Huerter o9.5 Pts,Rotowire Sleeper,Sacramento Kings,Brooklyn Nets,1.0,0.5714285714285714,1.0,0.4,0.0,0.5,0.0,100.0,1.5,3.0,1.5,K.Huerter,Y,11.0
34,C.Johnson o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Sacramento Kings,0.0,0.625,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,C.Johnson,Y,26.0
35,T.Herro o26.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Dallas Mavericks,1.0,0.6153846153846154,1.0,0.6,1.0,0.7,1.0,100.0,1.5,3.0,1.5,T.Herro,Y,28.0
36,T.Herro o26.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Dallas Mavericks,1.0,0.6153846153846154,1.0,0.6,1.0,0.7,1.0,100.0,1.5,3.0,1.5,T.Herro,N,23.0
37,B.Adebayo o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Miami Heat,Dallas Mavericks,1.0,0.3846153846153846,0.0,0.6,1.0,0.5,0.0,100.0,1.5,3.0,1.5,B.Adebayo,Y,35.0
38,B.Adebayo o13.5 Rebs+Ast,Rotowire Prizepicks,Miami Heat,Dallas Mavericks,1.0,0.6153846153846154,1.0,0.8,1.0,0.6,1.0,100.0,1.5,3.0,1.5,B.Adebayo,Y,16.0
39,K.Huerter o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Brooklyn Nets,1.0,0.5714285714285714,1.0,0.6,1.0,0.5,0.0,100.0,1.5,3.0,1.5,K.Huerter,N,14.0
40,S.Barnes o22.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,25.0
41,C.Johnson o21.5 Pts+Rebs,Rotowire Prizepicks,Brooklyn Nets,Sacramento Kings,0.0,0.5625,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,C.Johnson,Y,22.0
42,J.McCain u20.5 Pts,itsbucketsnba,Philadelphia 76ers,Los Angeles Clippers,1.0,0.6666666666666666,1.0,0.4,0.0,0.5,0.0,100.0,1.0,2.0,1.0,J.McCain,Y,18.0
43,S.Barnes o16.5 Pts,itsbucketsnba,Toronto Raptors,Cleveland Cavaliers,0.0,0.8,1.0,0.8,1.0,0.8,1.0,-125.0,1.0,1.8,0.8,S.Barnes,Y,18.0
44,K.Irving o23.5 Pts,itsbucketsnba,Dallas Mavericks,Miami Heat,0.0,0.3333333333333333,0.0,0.0,0.0,0.3,0.0,-140.0,1.0,1.7142857142857144,0.7142857142857144,K.Irving,Y,27.0
45,I.Zubac o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Philadelphia 76ers,0.0,0.6470588235294118,1.0,0.8,1.0,0.6,1.0,100.0,1.5,3.0,1.5,I.Zubac,Y,32.0
46,O.Agbaji o8.5 Pts,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.75,1.0,0.6,1.0,0.8,1.0,100.0,1.5,3.0,1.5,O.Agbaji,Y,9.0
47,D.Sabonis o31.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.7142857142857143,1.0,0.8,1.0,0.7,1.0,100.0,1.5,3.0,1.5,D.Sabonis,N,31.0
48,S.Barnes o28.5 Pts+Rebs+Ast,sandyplashkes,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,-112.0,1.68,3.18,1.4999999999999998,S.Barnes,Y,32.0
49,N.Claxton o16.5 Pts+Rebs,Rotowire Sleeper,Brooklyn Nets,Sacramento Kings,0.0,0.5833333333333334,1.0,0.6,1.0,0.7,1.0,100.0,1.5,3.0,1.5,N.Claxton,N,11.0
50,J.Poeltl o12.5 Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.625,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,J.Poeltl,Y,21.0
51,K.Huerter o13.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.5714285714285714,1.0,0.6,1.0,0.5,0.0,100.0,1.5,3.0,1.5,K.Huerter,Y,14.0
52,S.Barnes o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,32.0
53,K.Huerter o6.5 Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.3571428571428571,0.0,0.8,1.0,0.5,0.0,100.0,1.5,3.0,1.5,K.Huerter,N,3.0
54,S.Barnes o16.5 Pts,Rotowire Sleeper,Toronto Raptors,Cleveland Cavaliers,0.0,0.8,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y,18.0
55,C.Johnson o16.5 Pts,Rotowire Sleeper,Brooklyn Nets,Sacramento Kings,0.0,0.5625,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,C.Johnson,N,16.0
56,K.Huerter o10.5 Pts,Rotowire Sleeper,Sacramento Kings,Brooklyn Nets,1.0,0.5,0.0,0.4,0.0,0.4,0.0,100.0,1.5,3.0,1.5,K.Huerter,Y,11.0
57,B.Simmons o18.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Sacramento Kings,0.0,0.4166666666666667,0.0,0.4,0.0,0.4,0.0,100.0,1.5,3.0,1.5,B.Simmons,N,12.0
58,O.Toppin o12.5 Pts+Rebs+Ast,Rotowire Prizepicks,Indiana Pacers,Washington Wizards,1.0,0.6,1.0,0.8,1.0,0.5,0.0,100.0,1.5,3.0,1.5,O.Toppin,Y,14.0
