,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Tatum o9.5 Rebs,JoeDellera,Boston Celtics,Cleveland Cavaliers,1.0,0.2857142857142857,0,0.4,0,0.3,0,160,0.15,0.39,0.24,J.Tatum,Y,12.0
1,J.Tatum o8.5 Rebs,JoeDellera,Boston Celtics,Cleveland Cavaliers,1.0,0.4285714285714285,0,0.8,1,0.5,0,-106,1.0,1.9433962264150944,0.9433962264150944,J.Tatum,Y,12.0
2,A.Reaves o18.5 Pts,Mjaybrxd,Los Angeles Lakers,Utah Jazz,1.0,0.5384615384615384,1,0.6,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,A.Reaves,N,17.0
3,A.Reaves o18.5 Pts,RoyalsProps,Los Angeles Lakers,Utah Jazz,1.0,0.5384615384615384,1,0.6,1,0.6,1,-120,1.8,3.3000000000000003,1.5000000000000002,A.Reaves,N,17.0
4,A.Davis o28.5 Pts,JoeDellera,Los Angeles Lakers,Utah Jazz,1.0,0.75,1,0.6,1,0.7,1,-108,1.0,1.925925925925926,0.925925925925926,A.Davis,N,26.0
5,L.Markkanen o19.5 Pts,sandyplashkes,Utah Jazz,Los Angeles Lakers,0.0,0.3,0,0.4,0,0.3,0,-120,1.2,2.2,1.0000000000000002,L.Markkanen,Y,25.0
6,D.Bane o29.5 Pts+Rebs+Ast,Theotherbabs,Memphis Grizzlies,Denver Nuggets,1.0,0.2857142857142857,0,0.2,0,0.2857142857142857,0,125,1.0,2.25,1.25,D.Bane,N,15.0
7,C.Paul o16.5 Pts+Ast,JoeDellera,San Antonio Spurs,Oklahoma City Thunder,1.0,0.5714285714285714,1,0.6,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,C.Paul,Y,25.0
8,Z.Collins o12.5 Pts,therocketplays,San Antonio Spurs,Oklahoma City Thunder,1.0,0.1428571428571428,0,0.2,0,0.2,0,100,1.0,2.0,1.0,Z.Collins,N,12.0
9,B.Ingram u25.5 Pts,sandyplashkes,New Orleans Pelicans,Dallas Mavericks,0.0,0.5,0,0.6,1,0.5,0,-125,1.25,2.25,1.0,B.Ingram,Y,17.0
10,E.Mobley o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Cleveland Cavaliers,Boston Celtics,0.0,0.5714285714285714,1,0.8,1,0.6,1,100,1.5,3.0,1.5,E.Mobley,Y,39.0
11,L.Doncic o35.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,New Orleans Pelicans,1.0,0.5384615384615384,1,0.6,1,0.5,0,100,1.5,3.0,1.5,L.Doncic,N,31.0
12,C.Sexton o18.5 Pts+Ast,Rotowire Prizepicks,Utah Jazz,Los Angeles Lakers,0.0,0.6153846153846154,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Sexton,Y,23.0
13,J.Allen o14.5 Pts+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Boston Celtics,0.0,0.7333333333333333,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Allen,N,12.0
14,C.Sexton o18.5 Pts+Ast,Rotowire Sleeper,Utah Jazz,Los Angeles Lakers,0.0,0.6153846153846154,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Sexton,Y,23.0
15,C.Sexton o6.5 Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Los Angeles Lakers,0.0,0.3846153846153846,0,0.6,1,0.5,0,100,1.5,3.0,1.5,C.Sexton,N,5.0
16,L.Markkanen o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Utah Jazz,Los Angeles Lakers,0.0,0.4,0,0.6,1,0.4,0,100,1.5,3.0,1.5,L.Markkanen,Y,34.0
17,C.Paul o20.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Oklahoma City Thunder,1.0,0.5,0,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul,Y,30.0
18,L.James o32.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Lakers,Utah Jazz,1.0,0.4615384615384615,0,0.6,1,0.5,0,100,1.5,3.0,1.5,L.James,Y,38.0
19,J.Tatum o8.5 Rebs,Markus_Markets,Boston Celtics,Cleveland Cavaliers,1.0,0.4285714285714285,0,0.8,1,0.5,0,-113,1.0,1.8849557522123888,0.8849557522123894,J.Tatum,Y,12.0
20,S.Gilgeous-Alexander o12.5 Rebs+Ast,Mjaybrxd,Oklahoma City Thunder,San Antonio Spurs,0.0,0.2857142857142857,0,0.0,0,0.2,0,-105,1.0,1.9523809523809523,0.9523809523809524,S.Gilgeous-Alexander,N,10.0
21,L.Doncic o43.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,New Orleans Pelicans,1.0,0.6153846153846154,1,0.6,1,0.6,1,100,1.5,3.0,1.5,L.Doncic,N,36.0
22,J.Allen o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Boston Celtics,0.0,0.6666666666666666,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Allen,N,23.0
23,D.Bane u30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Memphis Grizzlies,Denver Nuggets,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100,1.5,3.0,1.5,D.Bane,Y,15.0
24,D.Bane u24.5 Pts+Ast,Rotowire Prizepicks,Memphis Grizzlies,Denver Nuggets,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100,1.5,3.0,1.5,D.Bane,Y,10.0
