,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
12,I.Hartenstein o25.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,Houston Rockets,1.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1,-135,1.0,1.7407407407407407,0.7407407407407407,I.Hartenstein,Y,31.0
13,C.Capela o19.5 Pts+Rebs+Ast,sandyplashkes,Atlanta Hawks,Milwaukee Bucks,0.0,0.6153846153846154,1,0.8,1,0.6,1,-116,1.16,2.16,0.9999999999999998,C.Capela,N,14.0
14,A.Green o2.5 3pt M,JoeDellera,Milwaukee Bucks,Atlanta Hawks,1.0,0.5217391304347826,1,0.4,0,0.6,1,140,1.0,2.4,1.4,A.Green,Y,3.0
15,G.Antetokounmpo o32.5 Pts,JoeDellera,Milwaukee Bucks,Atlanta Hawks,1.0,0.4545454545454545,0,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,G.Antetokounmpo,N,32.0
16,I.Joe o1.5 Rebs,Rotowire Sleeper,Oklahoma City Thunder,Houston Rockets,1.0,0.7272727272727273,1,0.8,1,0.7,1,100,1.5,3.0,1.5,I.Joe,Y,2.0
17,B.Bogdanovic o17.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,Milwaukee Bucks,0.0,0.4545454545454545,0,0.4,0,0.5,0,100,1.5,3.0,1.5,B.Bogdanovic,N,12.0
18,G.Trent o8.5 Pts,Rotowire Prizepicks,Milwaukee Bucks,Atlanta Hawks,1.0,0.6818181818181818,1,0.8,1,0.7,1,100,1.5,3.0,1.5,G.Trent,N,1.0
19,B.Portis o21.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Atlanta Hawks,1.0,0.4347826086956521,0,0.6,1,0.4,0,100,1.5,3.0,1.5,B.Portis,N,19.0
20,B.Bogdanovic o14.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,Milwaukee Bucks,0.0,0.5454545454545454,1,0.6,1,0.6,1,100,1.5,3.0,1.5,B.Bogdanovic,N,11.0
21,I.Hartenstein o25.5 Pts+Rebs+Ast,moneylinewixted,Oklahoma City Thunder,Houston Rockets,1.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1,-140,1.4,2.4,1.0,I.Hartenstein,Y,31.0
22,D.Lillard o24.5 Pts,moneylinewixted,Milwaukee Bucks,Atlanta Hawks,1.0,0.6190476190476191,1,0.8,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.Lillard,Y,25.0
23,J.Johnson o28.5 Pts+Rebs,therocketplays,Atlanta Hawks,Milwaukee Bucks,0.0,0.6666666666666666,1,0.4,0,0.7,1,-110,1.1,2.1,1.0,J.Johnson,N,25.0
24,B.Bogdanovic o11.5 Pts,therocketplays,Atlanta Hawks,Milwaukee Bucks,0.0,0.4545454545454545,0,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,B.Bogdanovic,N,10.0
25,I.Joe o7.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Houston Rockets,1.0,0.6818181818181818,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Joe,N,7.0
26,I.Joe o6.5 Pts+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Houston Rockets,1.0,0.8181818181818182,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Joe,N,5.0
27,D.Hunter o16.5 Pts,Rotowire Sleeper,Atlanta Hawks,Milwaukee Bucks,0.0,0.7333333333333333,1,1.0,1,0.8,1,100,1.5,3.0,1.5,D.Hunter,N,15.0
28,G.Trent o9.5 Pts+Ast,ThePropfessor_,Milwaukee Bucks,Atlanta Hawks,1.0,0.6363636363636364,1,0.8,1,0.7,1,-109,1.09,2.0900000000000003,1.0000000000000002,G.Trent,N,1.0
29,D.Hunter o20.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,Milwaukee Bucks,0.0,0.7333333333333333,1,1.0,1,0.8,1,100,1.5,3.0,1.5,D.Hunter,Y,22.0
30,T.Eason o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Houston Rockets,Oklahoma City Thunder,0.0,0.6521739130434783,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Eason,N,14.0
31,T.Eason o15.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,Oklahoma City Thunder,0.0,0.6521739130434783,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Eason,N,14.0
32,B.Portis u13.5 Pts,itsbucketsnba,Milwaukee Bucks,Atlanta Hawks,1.0,0.5217391304347826,1,0.4,0,0.6,1,-109,1.0,1.9174311926605505,0.9174311926605504,B.Portis,Y,10.0
33,L.Dort o5.5 Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Houston Rockets,1.0,0.625,1,0.8,1,0.8,1,100,1.5,3.0,1.5,L.Dort,Y,10.0
34,I.Joe o6.5 Pts,Rotowire Prizepicks,Oklahoma City Thunder,Houston Rockets,1.0,0.6363636363636364,1,0.6,1,0.6,1,100,1.5,3.0,1.5,I.Joe,N,5.0
35,A.Sengun o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Houston Rockets,Oklahoma City Thunder,0.0,0.48,0,0.6,1,0.6,1,100,1.5,3.0,1.5,A.Sengun,N,26.0
36,I.Joe o7.5 Pts+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Houston Rockets,1.0,0.7272727272727273,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Joe,N,5.0
37,A.Sengun o29.5 Pts+Rebs,Rotowire Prizepicks,Houston Rockets,Oklahoma City Thunder,0.0,0.48,0,0.6,1,0.6,1,100,1.5,3.0,1.5,A.Sengun,N,24.0
38,I.Hartenstein o22.5 Pts+Rebs,Theotherbabs,Oklahoma City Thunder,Houston Rockets,1.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1,-115,1.0,1.869565217391304,0.8695652173913042,I.Hartenstein,Y,29.0
