,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,P.Pritchard o13.5 Pts,JoeDellera,Boston Celtics,Washington Wizards,0.0,0.68,1,0.8,1,0.7,1,-115.0,1.0,1.869565217391304,0.8695652173913042,P.Pritchard,Y,15.0
1,T.Murphy o20.5 Pts+Ast,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,T.Murphy,N,18.0
2,D.White o18.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.White,Y,20.0
3,D.White o18.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.White,Y,20.0
4,B.Coulibaly o8.5 Rebs+Ast,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Coulibaly,Y,11.0
5,T.Murphy o24.5 Pts+Rebs,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,T.Murphy,N,22.0
6,K.Irving u5.5 Ast,PvB_Bets,Dallas Mavericks,Golden State Warriors,0.0,0.4782608695652174,0,0.8,1,0.4,0,-135.0,1.0,1.7407407407407407,0.7407407407407407,K.Irving,N,8.0
7,B.Mathurin o6.5 Rebs,Rotowire Prizepicks,Indiana Pacers,New Orleans Pelicans,1.0,0.4230769230769231,0,0.2,0,0.4,0,100.0,1.5,3.0,1.5,B.Mathurin,N,6.0
8,T.Haliburton u4.5 Rebs,allanlemdfs,Indiana Pacers,New Orleans Pelicans,1.0,0.8076923076923077,1,1.0,1,0.9,1,-135.0,1.35,2.35,1.0,T.Haliburton,Y,4.0
9,T.Haliburton u4.5 Rebs,JoeDellera,Indiana Pacers,New Orleans Pelicans,1.0,0.8076923076923077,1,1.0,1,0.9,1,-135.0,1.0,1.7407407407407407,0.7407407407407407,T.Haliburton,Y,4.0
10,J.Morant o30.5 Pts+Ast,Theotherbabs,Memphis Grizzlies,Los Angeles Lakers,0.0,0.5333333333333333,1,0.6,1,0.6,1,-128.0,1.0,1.78125,0.78125,J.Morant,N,26.0
