,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,M.Porter o5.5 Rebs,FirefighterBets,Denver Nuggets,New York Knicks,0.0,0.6521739130434783,1,0.8,1,0.7,1,-105,1.0,1.9523809523809523,0.9523809523809524,M.Porter,N,3.0
1,M.Bridges o23.5 Pts+Rebs+Ast,FirefighterBets_duplicate,Charlotte Hornets,Brooklyn Nets,1.0,0.7931034482758621,1,1.0,1,0.9,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Bridges,Y,37.0
2,M.Bridges o23.5 Pts+Rebs+Ast,FirefighterBets_duplicate,New York Knicks,Denver Nuggets,1.0,0.5957446808510638,1,0.8,1,0.6,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Bridges,N,18.0
3,M.Porter o5.5 Rebs,CamIsMoney18,Denver Nuggets,New York Knicks,0.0,0.6521739130434783,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Porter,N,3.0
4,K.Towns o15.5 Rebs+Ast,Markus_Markets,New York Knicks,Denver Nuggets,1.0,0.5952380952380952,1,0.6,1,0.6,1,-128,1.0,1.78125,0.78125,K.Towns,N,15.0
5,K.Towns o24.5 Pts,LinesAtLunch,New York Knicks,Denver Nuggets,1.0,0.4761904761904761,0,0.4,0,0.5,0,-120,1.2,2.2,1.0000000000000002,K.Towns,N,14.0
6,K.Towns o24.5 Pts,sandyplashkes,New York Knicks,Denver Nuggets,1.0,0.4761904761904761,0,0.4,0,0.5,0,-120,1.2,2.2,1.0000000000000002,K.Towns,N,14.0
7,K.Towns o11.5 Rebs,JoeDellera,New York Knicks,Denver Nuggets,1.0,0.6666666666666666,1,0.6,1,0.7,1,-128,1.0,1.78125,0.78125,K.Towns,N,10.0
8,K.Towns u3.5 Ast,TopShelfAction,New York Knicks,Denver Nuggets,1.0,0.5238095238095238,1,0.6,1,0.5,0,114,0.9,1.926,1.0259999999999998,K.Towns,N,5.0
9,J.Brunson o25.5 Pts,kylemurray03,New York Knicks,Denver Nuggets,1.0,0.4565217391304347,0,0.4,0,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Brunson,Y,30.0
10,T.Maxey u42.5 Pts+Rebs+Ast,LinesAtLunch,Philadelphia 76ers,Sacramento Kings,1.0,0.7105263157894737,1,0.4,0,0.5,0,-118,1.18,2.18,0.9999999999999998,T.Maxey,Y,42.0
