,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Suggs o4.5 Ast,Markus_Markets,Orlando Magic,Charlotte Hornets,1.0,0.4545454545454545,0,0.4,0,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Suggs,N,4.0
1,B.Miller u20.5 Pts,sandyplashkes,Charlotte Hornets,Orlando Magic,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-122.0,1.22,2.22,1.0000000000000002,B.Miller,Y,8.0
2,J.Brunson o25.5 Pts,sandyplashkes,New York Knicks,Philadelphia 76ers,0.0,0.4444444444444444,0,0.6,1,0.4444444444444444,0,-114.0,1.14,2.14,0.9999999999999998,J.Brunson,N,18.0
3,M.Bridges o13.5 Pts,RoyalsProps,New York Knicks,Philadelphia 76ers,0.0,0.7777777777777778,1,0.6,1,0.7777777777777778,1,-105.0,1.05,2.05,0.9999999999999998,M.Bridges,Y,14.0
4,K.Thompson o20.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Golden State Warriors,0.0,0.4,0,0.2,0,0.4,0,-112.0,1.12,2.12,1.0,K.Thompson,Y,14.0
5,S.Curry o9.5 Rebs+Ast,JoeDellera,Charlotte Hornets,Orlando Magic,0.0,0.0,0,0.0,0,0.0,0,-130.0,1.0,1.7692307692307692,0.7692307692307692,S.Curry,N,2.0
6,J.Johnson u40.5 Pts+Rebs+Ast,allanlemdfs,Atlanta Hawks,Boston Celtics,0.0,0.6363636363636364,1,0.6,1,0.6,1,-119.0,1.19,2.19,1.0,J.Johnson,N,2.0
7,R.Barrett o32.5 Pts+Rebs+Ast,sandyplashkes,Toronto Raptors,Milwaukee Bucks,0.0,0.375,0,0.2,0,0.375,0,-112.0,1.12,2.12,1.0,R.Barrett,N,2.0
8,C.Cunningham u22.5 Pts,sandyplashkes,Detroit Pistons,Miami Heat,1.0,0.6363636363636364,1,0.8,1,0.7,1,-125.0,1.25,2.25,1.0,C.Cunningham,Y,21.0
9,J.Duren o18.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Miami Heat,1.0,0.5555555555555556,1,0.4,0,0.5555555555555556,1,100.0,1.5,3.0,1.5,J.Duren,Y,19.0
10,K.Thompson o17.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Golden State Warriors,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,K.Thompson,Y,26.0
11,O.Anunoby o6.5 Rebs+Ast,Rotowire Prizepicks,New York Knicks,Philadelphia 76ers,0.0,0.5555555555555556,1,0.8,1,0.5555555555555556,1,100.0,1.5,3.0,1.5,O.Anunoby,Y,8.0
12,T.Camara o12.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Minnesota Timberwolves,1.0,0.7272727272727273,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,T.Camara,Y,18.0
13,K.Lowry o10.5 Pts+Ast,Rotowire Prizepicks,Philadelphia 76ers,New York Knicks,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,K.Lowry,N,6.0
14,J.Hart o13.5 Rebs+Ast,Markus_Markets,New York Knicks,Philadelphia 76ers,0.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,J.Hart,Y,22.0
15,M.Bridges o17.5 Pts+Rebs,Rotowire Sleeper,New York Knicks,Philadelphia 76ers,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,M.Bridges,Y,18.0
16,J.Duren o10.5 Pts+Ast,Rotowire Sleeper,Detroit Pistons,Miami Heat,1.0,0.5555555555555556,1,0.4,0,0.5555555555555556,1,100.0,1.5,3.0,1.5,J.Duren,Y,13.0
17,F.Wagner u30.5 Pts+Ast,Rotowire Prizepicks,Orlando Magic,Charlotte Hornets,1.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,F.Wagner,N,37.0
18,D.Green o12.5 Pts+Rebs,Markus_Markets,Golden State Warriors,Dallas Mavericks,1.0,0.5,0,0.6,1,0.5,0,-125.0,1.0,1.8,0.8,D.Green,Y,18.0
19,J.Johnson u29.5 Pts+Ast,Rotowire Prizepicks,Atlanta Hawks,Boston Celtics,0.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,J.Johnson,Y,28.0
20,L.Doncic o36.5 Pts+Ast,Rotowire Prizepicks,Dallas Mavericks,Golden State Warriors,0.0,0.5,0,0.8,1,0.5,0,100.0,1.5,3.0,1.5,L.Doncic,Y,37.0
21,A.Edwards o26.5 Pts,Markus_Markets,Minnesota Timberwolves,Portland Trail Blazers,0.0,0.6,1,0.4,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,A.Edwards,N,26.0
22,G.Antetokounmpo o6.5 Ast,JoeDellera,Milwaukee Bucks,Toronto Raptors,1.0,0.3333333333333333,0,0.2,0,0.3333333333333333,0,-137.0,1.0,1.72992700729927,0.7299270072992701,G.Antetokounmpo,Y,7.0
