,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,D.Lillard u3.5 3pt M,PvB_Bets,Milwaukee Bucks,Orlando Magic,0.0,0.5357142857142857,1,0.4,0,0.5,0,-134.0,1.0,1.7462686567164178,0.7462686567164178,D.Lillard,Y,3.0
1,B.Portis o10.5 Pts,gneiffer07,Milwaukee Bucks,Orlando Magic,0.0,0.6470588235294118,1,0.6,1,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,B.Portis,Y,11.0
2,G.Antetokounmpo o11.5 Rebs,LinesAtLunch,Milwaukee Bucks,Orlando Magic,0.0,0.5517241379310345,1,0.8,1,0.6,1,100.0,1.0,2.0,1.0,G.Antetokounmpo,Y,14.0
3,K.Middleton o7.5 Rebs+Ast,Theotherbabs,Milwaukee Bucks,Orlando Magic,0.0,0.7692307692307693,1,0.8,1,0.7,1,-135.0,1.0,1.7407407407407407,0.7407407407407407,K.Middleton,N,7.0
4,C.White o4.5 Ast,PvB_Bets,Chicago Bulls,Washington Wizards,1.0,0.4857142857142857,0,0.6,1,0.4,0,130.0,1.0,2.3,1.2999999999999998,C.White,Y,6.0
5,J.Giddey o6.5 Ast,TopShelfAction,Chicago Bulls,Washington Wizards,1.0,0.5454545454545454,1,0.2,0,0.5,0,-120.0,0.7,1.2833333333333334,0.5833333333333335,J.Giddey,Y,7.0
6,C.Carrington o1.5 3pt M,ABonARoll,Washington Wizards,Chicago Bulls,0.0,0.4571428571428571,0,0.6,1,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,C.Carrington,N,0.0
7,B.Hield u19.5 Pts,gneiffer07,Golden State Warriors,Indiana Pacers,0.0,0.8108108108108109,1,1.0,1,1.0,1,-110.0,1.1,2.1,1.0,B.Hield,Y,17.0
8,B.Hield u4.5 Rebs,PvB_Bets,Golden State Warriors,Indiana Pacers,0.0,0.7027027027027027,1,0.6,1,0.7,1,-140.0,1.0,1.7142857142857144,0.7142857142857144,B.Hield,Y,4.0
9,C.McCollum u8.5 Rebs+Ast,Theotherbabs,New Orleans Pelicans,Philadelphia 76ers,0.0,0.64,1,0.8,1,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,C.McCollum,Y,6.0
