,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Embiid o28.5 Pts,JoeDellera,Philadelphia 76ers,San Antonio Spurs,1,0.4285714285714285,0,0.6,1,0.4285714285714285,0,-110,1.0,1.9090909090909087,0.9090909090909092,J.Embiid,N,9.0
1,J.Embiid o31.5 Pts+Ast,Markus_Markets,Philadelphia 76ers,San Antonio Spurs,1,0.4285714285714285,0,0.6,1,0.4285714285714285,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Embiid,N,10.0
2,B.Simmons u8.5 Pts,allanlemdfs,Brooklyn Nets,Miami Heat,0,0.7727272727272727,1,0.4,0,0.6,1,-135,0.68,1.1837037037037037,0.5037037037037037,B.Simmons,Y,4.0
3,B.Simmons u8.5 Pts,JoeDellera,Brooklyn Nets,Miami Heat,0,0.7727272727272727,1,0.4,0,0.6,1,-135,1.0,1.7407407407407407,0.7407407407407407,B.Simmons,Y,4.0
4,D.Avdija o10.5 Pts,therocketplays,Portland Trail Blazers,Dallas Mavericks,0,0.6785714285714286,1,0.8,1,0.8,1,-120,1.2,2.2,1.0000000000000002,D.Avdija,Y,19.0
5,B.Beal o3.5 Ast,Markus_Markets,Phoenix Suns,Denver Nuggets,0,0.4705882352941176,0,0.6,1,0.5,0,-145,1.5,2.534482758620689,1.0344827586206895,B.Beal,N,2.0
6,O.Toppin o10.5 Pts,therocketplays,Indiana Pacers,Golden State Warriors,0,0.5714285714285714,1,1.0,1,0.9,1,-115,1.15,2.1499999999999995,0.9999999999999996,O.Toppin,N,8.0
7,J.Jackson o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1,0.7777777777777778,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Jackson,Y,33.0
8,J.Wells o9.5 Pts+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1,0.7241379310344828,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Wells,N,9.0
9,N.Vucevic o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Milwaukee Bucks,1,0.8214285714285714,1,0.6,1,0.8,1,100,1.5,3.0,1.5,N.Vucevic,Y,32.0
