,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,D.Vassell o16.5 Pts,therocketplays,San Antonio Spurs,Chicago Bulls,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-110.0,1.1,2.1,1.0,D.Vassell,Y,17.0
1,D.Vassell o15.5 Pts,Markus_Markets,San Antonio Spurs,Chicago Bulls,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,D.Vassell,Y,17.0
2,J.Allen o14.5 Pts+Ast,ThePropfessor_,Cleveland Cavaliers,Denver Nuggets,1.0,0.6363636363636364,1,0.4,0,0.5,0,-129.0,1.29,2.29,1.0,J.Allen,N,14.0
3,M.Porter o23.5 Pts+Rebs+Ast,Markus_Markets,Denver Nuggets,Cleveland Cavaliers,0.0,0.8421052631578947,1,1.0,1,0.9,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,M.Porter,Y,33.0
4,J.Jackson o1.5 Ast,GDAWG5000,Memphis Grizzlies,Sacramento Kings,1.0,0.3,0,0.4,0,0.4,0,150.0,0.5,1.25,0.75,J.Jackson,Y,2.0
5,S.Barnes u21.5 Pts,RoyalsProps,Toronto Raptors,Oklahoma City Thunder,1.0,0.5454545454545454,1,0.2,0,0.5,0,-104.0,1.04,2.04,1.0,S.Barnes,Y,12.0
6,T.Murphy u9.5 Rebs+Ast,allanlemdfs,New Orleans Pelicans,Phoenix Suns,1.0,0.7777777777777778,1,0.8,1,0.7777777777777778,1,-113.0,0.57,1.074424778761062,0.504424778761062,T.Murphy,Y,4.0
7,D.Murray u35.5 Pts+Rebs+Ast,allanlemdfs,New Orleans Pelicans,Phoenix Suns,1.0,1.0,1,1.0,1,1.0,1,-121.0,1.21,2.21,1.0,D.Murray,Y,25.0
8,S.Barnes o29.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Oklahoma City Thunder,1.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,S.Barnes,N,24.0
9,R.Barrett o29.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Oklahoma City Thunder,1.0,0.5263157894736842,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,R.Barrett,N,28.0
