,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Holiday o9.5 Pts,rsura_,Boston Celtics,Cleveland Cavaliers,0.0,0.5348837209302325,1,0.2,0,0.3,0,-113,1.13,2.13,1.0,J.Holiday,N,6.0
1,D.Mitchell o28.5 Pts+Rebs,JoeDellera_duplicate,Cleveland Cavaliers,Boston Celtics,1.0,0.425531914893617,0,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,D.Mitchell,Y,41.0
2,J.Tatum o25.5 Pts,LinesAtLunch,Boston Celtics,Cleveland Cavaliers,0.0,0.5531914893617021,1,0.4,0,0.3,0,-120,1.2,2.2,1.0000000000000002,J.Tatum,N,22.0
3,D.Mitchell o24.5 Pts,GDAWG5000_duplicate,Cleveland Cavaliers,Boston Celtics,1.0,0.425531914893617,0,0.4,0,0.5,0,-110,0.55,1.05,0.5,D.Mitchell,Y,31.0
4,D.Mitchell o24.5 Pts,CamIsMoney18_duplicate,Cleveland Cavaliers,Boston Celtics,1.0,0.425531914893617,0,0.4,0,0.5,0,-118,1.0,1.847457627118644,0.847457627118644,D.Mitchell,Y,31.0
5,D.Mitchell o24.5 Pts,TheBMatt_duplicate,Cleveland Cavaliers,Boston Celtics,1.0,0.425531914893617,0,0.4,0,0.5,0,-110,1.1,2.1,1.0,D.Mitchell,Y,31.0
6,K.Ware o12.5 Pts,GDAWG5000,Miami Heat,Chicago Bulls,0.0,0.1875,0,0.4,0,0.5,0,-120,0.6,1.1,0.5000000000000001,K.Ware,Y,17.0
7,K.Ware o12.5 Pts,JoeDellera,Miami Heat,Chicago Bulls,0.0,0.1875,0,0.4,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,K.Ware,Y,17.0
8,N.Vucevic u19.5 Pts,LinesAtLunch,Chicago Bulls,Miami Heat,1.0,0.5102040816326531,1,0.2,0,0.5,0,-118,1.18,2.18,0.9999999999999998,N.Vucevic,Y,12.0
9,N.Vucevic u19.5 Pts,sandyplashkes,Chicago Bulls,Miami Heat,1.0,0.5102040816326531,1,0.2,0,0.5,0,-118,1.18,2.18,0.9999999999999998,N.Vucevic,Y,12.0
10,J.Jaquez o15.5 Pts+Rebs+Ast,CamIsMoney18,Miami Heat,Chicago Bulls,0.0,0.5714285714285714,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Jaquez,Y,23.0
11,T.Herro o36.5 Pts+Rebs+Ast,RoyalsProps,Miami Heat,Chicago Bulls,0.0,0.391304347826087,0,0.2,0,0.4,0,-115,1.15,2.1499999999999995,0.9999999999999996,T.Herro,Y,40.0
12,I.Quickley o17.5 Pts+Ast,FirefighterBets,Toronto Raptors,New York Knicks,1.0,0.4545454545454545,0,0.4,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,I.Quickley,N,14.0
13,K.Towns o23.5 Pts,JoeDellera,New York Knicks,Toronto Raptors,0.0,0.5111111111111111,1,0.2,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,K.Towns,Y,27.0
14,J.Brunson u26.5 Pts,LinesAtLunch,New York Knicks,Toronto Raptors,0.0,0.6122448979591837,1,0.6,1,0.5,0,-105,1.05,2.05,0.9999999999999998,J.Brunson,N,28.0
15,K.Towns o23.5 Pts,LinesAtLunch,New York Knicks,Toronto Raptors,0.0,0.5111111111111111,1,0.2,0,0.4,0,-112,1.12,2.12,1.0,K.Towns,Y,27.0
16,K.Towns o23.5 Pts,sandyplashkes,New York Knicks,Toronto Raptors,0.0,0.5111111111111111,1,0.2,0,0.4,0,-112,1.12,2.12,1.0,K.Towns,Y,27.0
17,K.Irving o2.5 3pt M,FirefighterBets,Dallas Mavericks,Philadelphia 76ers,0.0,0.6153846153846154,1,0.6,1,0.6,1,-125,1.0,1.8,0.8,K.Irving,N,2.0
18,J.Embiid o26.5 Pts+Ast,CamIsMoney18,Philadelphia 76ers,Dallas Mavericks,1.0,0.6153846153846154,1,1.0,1,0.8,1,-115,1.0,1.869565217391304,0.8695652173913042,J.Embiid,Y,39.0
19,K.Leonard o18.5 Pts,LinesAtLunch,Los Angeles Clippers,Los Angeles Lakers,1.0,0.3636363636363636,0,0.4,0,0.4,0,-115,1.15,2.1499999999999995,0.9999999999999996,K.Leonard,N,11.0
20,I.Zubac o28.5 Pts+Rebs+Ast,CamIsMoney18,Los Angeles Clippers,Los Angeles Lakers,1.0,0.6170212765957447,1,0.4,0,0.4,0,-125,1.0,1.8,0.8,I.Zubac,N,21.0
21,N.Powell o20.5 Pts,therocketplays,Los Angeles Clippers,Los Angeles Lakers,1.0,0.725,1,1.0,1,0.9,1,-125,1.25,2.25,1.0,N.Powell,N,20.0
22,S.Henderson o20.5 Pts+Rebs+Ast,CamIsMoney18,Portland Trail Blazers,Indiana Pacers,1.0,0.4883720930232558,0,0.8,1,0.7,1,-118,1.0,1.847457627118644,0.847457627118644,S.Henderson,Y,30.0
23,J.Brown o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Cleveland Cavaliers,0.0,0.6046511627906976,1,1.0,1,0.8,1,100,1.5,3.0,1.5,J.Brown,N,31.0
24,J.Green o30.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Houston Rockets,Brooklyn Nets,0.0,0.3968253968253968,0,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Green,N,21.0
25,N.Marshall o9.5 Pts,TheBMatt,Dallas Mavericks,Philadelphia 76ers,0.0,0.4864864864864865,0,0.4,0,0.5,0,100,1.0,2.0,1.0,N.Marshall,Y,19.0
26,K.Towns o23.5 Pts,GDAWG5000,New York Knicks,Toronto Raptors,0.0,0.5111111111111111,1,0.2,0,0.4,0,-120,0.6,1.1,0.5000000000000001,K.Towns,Y,27.0
27,D.Gafford o15.5 Pts,gneiffer07,Dallas Mavericks,Philadelphia 76ers,0.0,0.2978723404255319,0,0.8,1,0.6,1,100,1.0,2.0,1.0,D.Gafford,N,12.0
28,D.Avdija u11.5 Rebs+Ast,gneiffer07,Portland Trail Blazers,Indiana Pacers,1.0,0.6382978723404256,1,0.6,1,0.5,0,-105,1.05,2.05,0.9999999999999998,D.Avdija,Y,5.0
29,J.Brown o26.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Cleveland Cavaliers,0.0,0.6046511627906976,1,1.0,1,0.7,1,100,1.5,3.0,1.5,J.Brown,N,25.0
30,J.Brown o25.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Cleveland Cavaliers,0.0,0.6511627906976745,1,1.0,1,0.8,1,100,1.5,3.0,1.5,J.Brown,N,22.0
31,N.Marshall o9.5 Pts,therocketplays,Dallas Mavericks,Philadelphia 76ers,0.0,0.4864864864864865,0,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,N.Marshall,Y,19.0
32,D.Ayton o29.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Indiana Pacers,1.0,0.4444444444444444,0,1.0,1,0.6,1,100,1.5,3.0,1.5,D.Ayton,N,19.0
33,J.Embiid o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Dallas Mavericks,1.0,0.6153846153846154,1,1.0,1,0.8,1,100,1.5,3.0,1.5,J.Embiid,Y,50.0
34,A.Thompson u32.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Houston Rockets,Brooklyn Nets,0.0,0.7391304347826086,1,0.6,1,0.5,0,100,1.5,3.0,1.5,A.Thompson,Y,21.0
35,D.Garland o27.5 Pts+Ast,FirefighterBets,Cleveland Cavaliers,Boston Celtics,1.0,0.574468085106383,1,0.8,1,0.8,1,-115,1.0,1.869565217391304,0.8695652173913042,D.Garland,Y,28.0
36,B.Adebayo o30.5 Pts+Rebs,FirefighterBets,Miami Heat,Chicago Bulls,0.0,0.2391304347826087,0,0.6,1,0.3,0,-107,1.0,1.9345794392523368,0.9345794392523366,B.Adebayo,Y,31.0
37,N.Powell o21.5 Pts,FirefighterBets,Los Angeles Clippers,Los Angeles Lakers,1.0,0.725,1,1.0,1,0.9,1,-120,1.0,1.8333333333333333,0.8333333333333335,N.Powell,N,20.0
38,N.Vucevic o22.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Miami Heat,1.0,0.5510204081632653,1,0.8,1,0.6,1,100,1.5,3.0,1.5,N.Vucevic,N,14.0
39,S.Barnes u28.5 Pts+Ast,Rotowire Prizepicks,Toronto Raptors,New York Knicks,1.0,0.6111111111111112,1,0.6,1,0.7,1,100,1.5,3.0,1.5,S.Barnes,Y,28.0
40,A.Coffey u8.5 Pts,MoneylineHacks,Los Angeles Clippers,Los Angeles Lakers,1.0,0.4375,0,0.6,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,A.Coffey,Y,8.0
41,N.Powell o25.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Los Angeles Lakers,1.0,0.625,1,0.8,1,0.8,1,100,1.5,3.0,1.5,N.Powell,N,22.0
42,A.Sengun u24.5 Pts+Ast,Rotowire Prizepicks,Houston Rockets,Brooklyn Nets,0.0,0.5434782608695652,1,0.8,1,0.6,1,100,1.5,3.0,1.5,A.Sengun,N,28.0
43,E.Mobley o4.5 Ast,MJCLocks,Cleveland Cavaliers,Boston Celtics,1.0,0.1627906976744186,0,0.0,0,0.2,0,750,0.1,0.8500000000000001,0.7500000000000001,E.Mobley,N,2.0
44,E.Mobley o2.5 Ast,MJCLocks,Cleveland Cavaliers,Boston Celtics,1.0,0.5581395348837209,1,0.6,1,0.5,0,100,1.0,2.0,1.0,E.Mobley,N,2.0
45,E.Mobley o3.5 Ast,MJCLocks,Cleveland Cavaliers,Boston Celtics,1.0,0.3720930232558139,0,0.2,0,0.3,0,240,0.2,0.68,0.48,E.Mobley,N,2.0
46,E.Mobley o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Boston Celtics,1.0,0.6511627906976745,1,0.8,1,0.8,1,100,1.5,3.0,1.5,E.Mobley,N,14.0
47,K.Leonard o7.5 Rebs+Ast,FirefighterBets,Los Angeles Clippers,Los Angeles Lakers,1.0,0.3636363636363636,0,0.6,1,0.4,0,-130,1.0,1.7692307692307692,0.7692307692307692,K.Leonard,Y,8.0
48,T.Camara o16.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Indiana Pacers,1.0,0.4791666666666667,0,0.8,1,0.7,1,100,1.5,3.0,1.5,T.Camara,Y,20.0
49,M.Buzelis o9.5 Pts,FirefighterBets,Chicago Bulls,Miami Heat,1.0,0.1458333333333333,0,0.6,1,0.3,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Buzelis,Y,24.0
50,D.Robinson o12.5 Pts,ThePropfessor_,Miami Heat,Chicago Bulls,0.0,0.4,0,0.6,1,0.5,0,-120,1.2,2.2,1.0000000000000002,D.Robinson,N,8.0
51,E.Mobley o11.5 Rebs+Ast,FirefighterBets,Cleveland Cavaliers,Boston Celtics,1.0,0.6046511627906976,1,0.8,1,0.8,1,-120,1.0,1.8333333333333333,0.8333333333333335,E.Mobley,N,7.0
