,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,B.Simmons u7.5 Pts,allanlemdfs,Brooklyn Nets,Orlando Magic,0.0,0.625,1,0.2,0,0.6,1,-115,0.58,1.0843478260869563,0.5043478260869564,B.Simmons,Y,6.0
1,C.Johnson o20.5 Pts+Ast,Rotowire Sleeper,Brooklyn Nets,Orlando Magic,0.0,0.5517241379310345,1,1.0,1,0.8,1,100,1.5,3.0,1.5,C.Johnson,N,12.0
2,J.Jackson o30.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.4333333333333333,0,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Jackson,N,22.0
3,G.Bitadze o23.5 Pts+Rebs,Rotowire Prizepicks,Orlando Magic,Brooklyn Nets,1.0,0.3214285714285714,0,0.8,1,0.6,1,100,1.5,3.0,1.5,G.Bitadze,Y,30.0
4,S.Barnes o20.5 Pts,gneiffer07,Toronto Raptors,Atlanta Hawks,1.0,0.4444444444444444,0,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,S.Barnes,N,19.0
5,B.Adebayo o26.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Houston Rockets,0.0,0.4827586206896552,0,0.8,1,0.7,1,100,1.5,3.0,1.5,B.Adebayo,N,22.0
6,A.Sengun u21.5 Pts,JoeDellera,Houston Rockets,Miami Heat,1.0,0.6129032258064516,1,0.6,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,A.Sengun,Y,18.0
7,J.Randle o23.5 Pts+Ast,Rotowire Prizepicks,Minnesota Timberwolves,San Antonio Spurs,1.0,0.6,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Randle,N,20.0
8,V.Wembanyama o34.5 Pts+Rebs,Rotowire Prizepicks,San Antonio Spurs,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.8,1,0.7,1,100,1.5,3.0,1.5,V.Wembanyama,Y,42.0
9,J.Williams o21.5 Pts,RoyalsProps_duplicate,Oklahoma City Thunder,Memphis Grizzlies,1.0,0.4242424242424242,0,0.0,0,0.1,0,-120,1.2,2.2,1.0000000000000002,J.Williams,N,14.0
10,R.Barrett o36.5 Pts+Rebs+Ast,the_degenerates,Toronto Raptors,Atlanta Hawks,1.0,0.5,0,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,R.Barrett,N,27.0
11,J.Sochan o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,San Antonio Spurs,Minnesota Timberwolves,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Sochan,N,10.0
12,J.Sochan o21.5 Pts+Rebs,Rotowire Prizepicks,San Antonio Spurs,Minnesota Timberwolves,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Sochan,N,9.0
13,C.Thomas o20.5 Pts+Rebs,Rotowire Sleeper,Brooklyn Nets,Orlando Magic,0.0,0.8235294117647058,1,1.0,1,0.8,1,100,1.5,3.0,1.5,C.Thomas,Y,31.0
14,C.Thomas o17.5 Pts,Rotowire Prizepicks,Brooklyn Nets,Orlando Magic,0.0,0.7058823529411765,1,0.8,1,0.6,1,100,1.5,3.0,1.5,C.Thomas,Y,25.0
15,C.Thomas o20.5 Pts+Ast,Rotowire Prizepicks,Brooklyn Nets,Orlando Magic,0.0,0.7058823529411765,1,0.8,1,0.6,1,100,1.5,3.0,1.5,C.Thomas,Y,31.0
16,S.Barnes o35.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Atlanta Hawks,1.0,0.5,0,0.2,0,0.5,0,100,1.5,3.0,1.5,S.Barnes,N,32.0
17,B.Adebayo o26.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Houston Rockets,0.0,0.4827586206896552,0,0.8,1,0.7,1,100,1.5,3.0,1.5,B.Adebayo,N,22.0
18,H.Barnes o6.5 Pts,Rotowire Prizepicks,San Antonio Spurs,Minnesota Timberwolves,0.0,0.7419354838709677,1,0.4,0,0.7,1,100,1.5,3.0,1.5,H.Barnes,Y,24.0
19,N.Jovic o6.5 Pts,Rotowire Sleeper,Miami Heat,Houston Rockets,0.0,0.55,1,0.6,1,0.6,1,100,1.5,3.0,1.5,N.Jovic,Y,18.0
20,J.Johnson o30.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Atlanta Hawks,Toronto Raptors,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Johnson,N,19.0
21,M.Turner o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Indiana Pacers,Boston Celtics,0.0,0.5666666666666667,1,0.8,1,0.7,1,100,1.5,3.0,1.5,M.Turner,Y,22.0
22,A.Nembhard o13.5 Pts+Rebs,Markus_Markets,Indiana Pacers,Boston Celtics,0.0,0.5294117647058824,1,0.8,1,0.7,1,-125,1.0,1.8,0.8,A.Nembhard,Y,25.0
23,J.Champagnie o11.5 Pts+Rebs,Rotowire Sleeper_duplicate,San Antonio Spurs,Minnesota Timberwolves,0.0,0.8387096774193549,1,0.6,1,0.8,1,100,1.5,3.0,1.5,J.Champagnie,N,1.0
24,C.Paul o11.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,0.0,0.6774193548387096,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul,N,11.0
25,J.Walker o6.5 Pts,therocketplays_duplicate,Indiana Pacers,Boston Celtics,0.0,0.34375,0,0.6,1,0.6,1,-114,1.14,2.14,0.9999999999999998,J.Walker,Y,12.0
26,J.Wells o14.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.53125,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Wells,N,6.0
27,A.Thompson o18.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Houston Rockets,Miami Heat,1.0,0.6129032258064516,1,0.6,1,0.7,1,100,1.5,3.0,1.5,A.Thompson,N,15.0
28,D.Bane u31.5 Pts+Rebs+Ast,TopShelfAction,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.7083333333333334,1,0.6,1,0.6,1,-115,0.9,1.6826086956521735,0.7826086956521737,D.Bane,N,35.0
29,C.Paul o3.5 Rebs,kylemurray03,San Antonio Spurs,Minnesota Timberwolves,0.0,0.5806451612903226,1,0.8,1,0.8,1,-105,1.05,2.05,0.9999999999999998,C.Paul,Y,5.0
30,J.Jackson o29.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.4,0,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Jackson,N,18.0
31,D.Hunter o19.5 Pts,allanlemdfs,Atlanta Hawks,Toronto Raptors,0.0,0.6666666666666666,1,0.8,1,0.8,1,-110,0.55,1.05,0.5,D.Hunter,Y,22.0
32,D.Hunter o19.5 Pts,JoeDellera,Atlanta Hawks,Toronto Raptors,0.0,0.6666666666666666,1,0.8,1,0.8,1,-110,1.0,1.9090909090909087,0.9090909090909092,D.Hunter,Y,22.0
33,K.Olynyk o6.5 Rebs+Ast,kylemurray03,Toronto Raptors,Atlanta Hawks,1.0,0.375,0,0.6,1,0.375,0,-120,1.2,2.2,1.0000000000000002,K.Olynyk,Y,8.0
34,G.Mathews o9.5 Pts+Rebs,kylemurray03,Atlanta Hawks,Toronto Raptors,0.0,0.4782608695652174,0,0.4,0,0.3,0,-120,1.2,2.2,1.0000000000000002,G.Mathews,Y,13.0
35,A.Thompson o16.5 Pts+Rebs,Rotowire Sleeper_duplicate,Houston Rockets,Miami Heat,1.0,0.6129032258064516,1,0.6,1,0.6,1,100,1.5,3.0,1.5,A.Thompson,N,10.0
36,J.Jackson u9.5 Rebs+Ast,allanlemdfs,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.9,1,0.6,1,0.7,1,-135,0.68,1.1837037037037037,0.5037037037037037,J.Jackson,Y,9.0
37,J.Smith u12.5 Pts,itsbucketsnba_duplicate,Houston Rockets,Miami Heat,1.0,0.5161290322580645,1,0.4,0,0.4,0,-112,1.0,1.8928571428571428,0.8928571428571428,J.Smith,Y,7.0
38,D.Bane u30.5 Pts+Rebs+Ast,allanlemdfs,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.7083333333333334,1,0.6,1,0.6,1,-137,0.69,1.1936496350364962,0.5036496350364963,D.Bane,N,35.0
39,A.Edwards o25.5 Pts,itsbucketsnba,Minnesota Timberwolves,San Antonio Spurs,1.0,0.5333333333333333,1,0.2,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,A.Edwards,N,14.0
40,J.Jaquez o12.5 Pts+Ast,Rotowire Sleeper,Miami Heat,Houston Rockets,0.0,0.28,0,0.2,0,0.2,0,100,1.5,3.0,1.5,J.Jaquez,N,2.0
41,J.Jaquez o12.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Houston Rockets,0.0,0.6,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Jaquez,N,5.0
42,J.Jaquez o5.5 Rebs+Ast,Rotowire Prizepicks,Miami Heat,Houston Rockets,0.0,0.72,1,0.8,1,0.4,0,100,1.5,3.0,1.5,J.Jaquez,N,3.0
43,L.Kennard o7.5 Pts,Rotowire Sleeper,Memphis Grizzlies,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.4,0,100,1.5,3.0,1.5,L.Kennard,Y,16.0
44,V.Wembanyama u3.5 3pt M,PvB_Bets,San Antonio Spurs,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.2,0,0.5,0,-155,1.0,1.6451612903225803,0.6451612903225805,V.Wembanyama,N,4.0
45,C.Paul o15.5 Pts+Ast,Rotowire Prizepicks,San Antonio Spurs,Minnesota Timberwolves,0.0,0.6129032258064516,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul,Y,20.0
46,V.Wembanyama u24.5 Pts,TopShelfAction,San Antonio Spurs,Minnesota Timberwolves,0.0,0.4615384615384615,0,0.2,0,0.3,0,-110,0.5,0.9545454545454546,0.4545454545454546,V.Wembanyama,N,34.0
47,A.Edwards u36.5 Pts+Rebs+Ast,TopShelfAction,Minnesota Timberwolves,San Antonio Spurs,1.0,0.6,1,0.8,1,0.7,1,-120,0.5,0.9166666666666669,0.4166666666666667,A.Edwards,Y,26.0
48,V.Wembanyama u3.5 3pt M,TopShelfAction,San Antonio Spurs,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.2,0,0.5,0,-145,0.7,1.1827586206896552,0.4827586206896552,V.Wembanyama,N,4.0
49,J.Randle o4.5 Ast,TopShelfAction,Minnesota Timberwolves,San Antonio Spurs,1.0,0.3333333333333333,0,0.8,1,0.4,0,120,1.0,2.2,1.2000000000000002,J.Randle,N,4.0
50,K.Johnson u9.5 Pts,TopShelfAction_duplicate,San Antonio Spurs,Minnesota Timberwolves,0.0,0.3214285714285714,0,0.4,0,0.3,0,105,0.4,0.82,0.4199999999999999,K.Johnson,N,13.0
