,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,M.Bridges o16.5 Pts,CeeJPicks,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-122.0,1.22,2.22,1.0000000000000002,M.Bridges,Y,19.0
1,J.Brunson o37.5 Pts+Rebs+Ast,LinesAtLunch,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.5,0,-106.0,1.06,2.06,1.0,J.Brunson,N,26.0
2,K.Towns o37.5 Pts+Rebs,JoeDellera,New York Knicks,Atlanta Hawks,1.0,0.5454545454545454,1,0.6,1,0.6,1,-122.0,1.0,1.819672131147541,0.819672131147541,K.Towns,Y,38.0
3,J.Johnson o14.5 Rebs+Ast,ThePropfessor_,Atlanta Hawks,New York Knicks,0.0,0.5652173913043478,1,0.6,1,0.6,1,-110.0,1.1,2.1,1.0,J.Johnson,Y,22.0
4,J.Brunson o37.5 Pts+Rebs+Ast,sandyplashkes,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.5,0,-106.0,1.06,2.06,1.0,J.Brunson,N,26.0
5,A.Sengun u21.5 Pts,CeeJPicks,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-125.0,1.25,2.25,1.0,A.Sengun,N,26.0
6,A.Sengun u20.5 Pts,LinesAtLunch,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,A.Sengun,N,26.0
7,J.Kuminga o16.5 Pts,Markus_Markets,Golden State Warriors,Houston Rockets,0.0,0.3809523809523809,0,0.6,1,0.4,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Kuminga,Y,20.0
8,A.Sengun u20.5 Pts,sandyplashkes,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,A.Sengun,N,26.0
9,A.Sengun u21.5 Pts,Markus_Markets,Houston Rockets,Golden State Warriors,1.0,0.625,1,0.6,1,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,A.Sengun,N,26.0
10,D.Brooks o1.5 3pt made,Rotowire Sleeper,Houston Rockets,Golden State Warriors,1.0,0.5833333333333334,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Brooks,N,0.0
11,A.Sengun o36.5 Pts+Rebs+Ast,Rotowire Sleeper,Houston Rockets,Golden State Warriors,1.0,0.4166666666666667,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,A.Sengun,Y,42.0
12,K.Looney o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.6666666666666666,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,K.Looney,N,10.0
13,J.Brunson o25.5 Pts,gneiffer07,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Brunson,N,14.0
14,D.Green o14.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.5714285714285714,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Green,N,11.0
15,B.Podziemski o11.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Podziemski,N,10.0
16,J.Brunson o25.5 Pts,RoyalsProps,New York Knicks,Atlanta Hawks,1.0,0.4166666666666667,0,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Brunson,N,14.0
17,K.Towns o13.5 Rebs,Rotowire Prizepicks,New York Knicks,Atlanta Hawks,1.0,0.5,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,K.Towns,Y,19.0
18,D.Green o14.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5714285714285714,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Green,N,11.0
19,B.Hield o14.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5217391304347826,1,0.2,0,0.3,0,100.0,1.5,3.0,1.5,B.Hield,Y,19.0
20,D.Green o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.5714285714285714,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Green,N,15.0
21,D.Hunter o18.5 Pts+Ast,Rotowire Sleeper,Atlanta Hawks,New York Knicks,0.0,0.6428571428571429,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Hunter,Y,24.0
22,O.Okongwu o6.5 Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.4782608695652174,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,O.Okongwu,Y,11.0
23,J.Johnson o9.5 Rebs,therocketplays,Atlanta Hawks,New York Knicks,0.0,0.5217391304347826,1,0.4,0,0.5,0,100.0,1.0,2.0,1.0,J.Johnson,Y,15.0
24,M.Bridges o16.5 Pts,therocketplays,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,M.Bridges,Y,19.0
25,M.Bridges o28.5 Pts+Rebs+Ast,MJCLocks,New York Knicks,Atlanta Hawks,1.0,0.2083333333333333,0,0.6,1,0.3,0,210.0,0.28,0.8680000000000001,0.5880000000000001,M.Bridges,N,25.0
26,M.Bridges o24.5 Pts+Rebs+Ast,MJCLocks,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-102.0,1.02,2.02,1.0,M.Bridges,Y,25.0
27,A.Thompson o19.5 Pts+Rebs+Ast,CeeJPicks,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,A.Thompson,N,19.0
28,A.Sengun o30.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,Golden State Warriors,1.0,0.4583333333333333,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,A.Sengun,Y,37.0
29,J.Johnson o27.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.6521739130434783,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,J.Johnson,Y,36.0
30,K.Looney o8.5 Rebs+Ast,ThePropfessor_,Golden State Warriors,Houston Rockets,0.0,0.6190476190476191,1,0.6,1,0.5,0,-125.0,1.25,2.25,1.0,K.Looney,N,8.0
31,K.Looney o12.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.6666666666666666,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,K.Looney,N,9.0
32,T.Young o21.5 Pts,itsbucketsnba,Atlanta Hawks,New York Knicks,0.0,0.4583333333333333,0,0.2,0,0.2,0,-119.0,1.0,1.8403361344537816,0.8403361344537816,T.Young,Y,22.0
33,M.Bridges o16.5 Pts,the_degenerates,New York Knicks,Atlanta Hawks,1.0,0.5416666666666666,1,1.0,1,0.6,1,-125.0,1.25,2.25,1.0,M.Bridges,Y,19.0
34,A.Thompson o11.5 Pts,the_degenerates,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.5,0,-111.0,1.11,2.1100000000000003,1.0000000000000002,A.Thompson,N,10.0
35,T.Eason o17.5 Pts+Rebs,JoeDellera,Houston Rockets,Golden State Warriors,1.0,0.5454545454545454,1,0.4,0,0.6,1,-106.0,1.0,1.9433962264150944,0.9433962264150944,T.Eason,N,16.0
36,B.Bogdanovic o15.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.6,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Bogdanovic,N,9.0
37,D.Hunter o17.5 Pts+Ast,Rotowire Sleeper,Atlanta Hawks,New York Knicks,0.0,0.7142857142857143,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,D.Hunter,Y,24.0
38,Z.Risacher o12.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New York Knicks,0.0,0.72,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,Z.Risacher,N,3.0
39,C.Capela o8.5 Rebs,kylemurray03,Atlanta Hawks,New York Knicks,0.0,0.6,1,0.8,1,0.8,1,-125.0,1.25,2.25,1.0,C.Capela,Y,13.0
40,K.Looney o12.5 Pts+Rebs,kylemurray03,Golden State Warriors,Houston Rockets,0.0,0.6666666666666666,1,0.8,1,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,K.Looney,N,9.0
41,T.Eason o5.5 Rebs,kylemurray03,Houston Rockets,Golden State Warriors,1.0,0.5454545454545454,1,0.4,0,0.7,1,-130.0,1.3,2.3,0.9999999999999998,T.Eason,Y,7.0
42,A.Thompson o6.5 Rebs,kylemurray03,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,A.Thompson,N,6.0
43,K.Looney o7.5 Rebs,Rotowire Prizepicks,Golden State Warriors,Houston Rockets,0.0,0.4761904761904761,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,K.Looney,N,7.0
44,A.Thompson o6.5 Rebs,Rotowire Prizepicks,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,A.Thompson,N,6.0
45,B.Podziemski o10.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Podziemski,N,10.0
46,A.Thompson o10.5 Pts,Rotowire Prizepicks,Houston Rockets,Golden State Warriors,1.0,0.5416666666666666,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,A.Thompson,N,10.0
47,D.Green o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Golden State Warriors,Houston Rockets,0.0,0.5714285714285714,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Green,N,15.0
