,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Valanciunas o10.5 Rebs,LinesAtLunch,Washington Wizards,Charlotte Hornets,0.0,0.2083333333333333,0,0.2,0,0.2,0,-120,1.2,2.2,1.0000000000000002,J.Valanciunas,Y,17.0
1,M.Brogdon o6.5 Rebs+Ast,therocketplays,Washington Wizards,Charlotte Hornets,0.0,0.7368421052631579,1,0.8,1,0.9,1,100,1.0,2.0,1.0,M.Brogdon,Y,11.0
2,J.Valanciunas o10.5 Rebs,rsura_,Washington Wizards,Charlotte Hornets,0.0,0.2083333333333333,0,0.2,0,0.2,0,-120,1.2,2.2,1.0000000000000002,J.Valanciunas,Y,17.0
3,M.Williams o18.5 Pts,FirefighterBets,Charlotte Hornets,Washington Wizards,1.0,0.2857142857142857,0,0.4,0,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,M.Williams,Y,23.0
4,K.Towns o23.5 Pts,LinesAtLunch,New York Knicks,Houston Rockets,1.0,0.5227272727272727,1,0.4,0,0.5,0,-112,1.12,2.12,1.0,K.Towns,N,22.0
5,K.Towns o23.5 Pts,sandyplashkes,New York Knicks,Houston Rockets,1.0,0.5227272727272727,1,0.4,0,0.5,0,-112,1.12,2.12,1.0,K.Towns,N,22.0
6,A.Thompson o8.5 Rebs,therocketplays_duplicate,Detroit Pistons,Atlanta Hawks,1.0,0.1111111111111111,0,0.0,0,0.1,0,-125,1.25,2.25,1.0,A.Thompson,N,4.0
7,A.Thompson o8.5 Rebs,therocketplays_duplicate,Houston Rockets,New York Knicks,0.0,0.4,0,0.6,1,0.7,1,-125,1.25,2.25,1.0,A.Thompson,Y,11.0
8,D.Sabonis o19.5 Pts,Markus_Markets,Sacramento Kings,Minnesota Timberwolves,0.0,0.5777777777777777,1,0.6,1,0.7,1,-113,1.0,1.8849557522123888,0.8849557522123894,D.Sabonis,N,14.0
9,M.Monk o6.5 3pt M,MJCLocks,Sacramento Kings,Minnesota Timberwolves,0.0,0.025,0,0.0,0,0.0,0,2800,0.05,1.4500000000000002,1.4,M.Monk,N,2.0
10,M.Monk o5.5 3pt M,MJCLocks,Sacramento Kings,Minnesota Timberwolves,0.0,0.05,0,0.0,0,0.0,0,1100,0.1,1.2000000000000002,1.1,M.Monk,N,2.0
11,M.Monk o2.5 3pt M,MJCLocks,Sacramento Kings,Minnesota Timberwolves,0.0,0.45,0,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Monk,N,2.0
12,C.McCollum o20.5 Pts,LinesAtLunch,New Orleans Pelicans,Denver Nuggets,0.0,0.5555555555555556,1,0.6,1,0.5,0,-108,1.08,2.08,1.0,C.McCollum,Y,30.0
13,C.McCollum o20.5 Pts,sandyplashkes,New Orleans Pelicans,Denver Nuggets,0.0,0.5555555555555556,1,0.6,1,0.5,0,-108,1.08,2.08,1.0,C.McCollum,Y,30.0
14,J.Alvarado o9.5 Pts,CamIsMoney18,New Orleans Pelicans,Denver Nuggets,0.0,0.4230769230769231,0,0.4,0,0.4,0,-130,1.0,1.7692307692307692,0.7692307692307692,J.Alvarado,N,8.0
15,Z.Williamson o33.5 Pts+Rebs+Ast,FirefighterBets,New Orleans Pelicans,Denver Nuggets,0.0,0.6923076923076923,1,1.0,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,Z.Williamson,N,25.0
16,M.Moody u8.5 Pts,LinesAtLunch,Golden State Warriors,Orlando Magic,1.0,0.4634146341463415,0,0.2,0,0.2,0,-113,1.13,2.13,1.0,M.Moody,N,17.0
17,M.Moody u8.5 Pts,rsura_,Golden State Warriors,Orlando Magic,1.0,0.4634146341463415,0,0.2,0,0.2,0,-113,1.13,2.13,1.0,M.Moody,N,17.0
18,C.Cunningham o27.5 Pts,LinesAtLunch,Detroit Pistons,Atlanta Hawks,1.0,0.3555555555555555,0,0.6,1,0.6,1,-110,1.1,2.1,1.0,C.Cunningham,Y,30.0
19,Z.Risacher o16.5 Pts+Rebs+Ast,CamIsMoney18,Atlanta Hawks,Detroit Pistons,0.0,0.5,0,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,Z.Risacher,Y,22.0
