,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,B.Ingram u19.5 Pts,RoyalsProps,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.3529411764705882,0,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,B.Ingram,Y,5.0
1,B.Ingram u19.5 Pts,Mjaybrxd,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.3529411764705882,0,0.4,0,0.4,0,-120,0.5,0.9166666666666669,0.4166666666666667,B.Ingram,Y,5.0
2,I.Hartenstein o26.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,New Orleans Pelicans,0.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,-113,1.0,1.8849557522123888,0.8849557522123894,I.Hartenstein,Y,29.0
3,J.Williams o32.5 Pts+Rebs+Ast,sandyplashkes,Oklahoma City Thunder,New Orleans Pelicans,0.0,0.5,0,0.4,0,0.6,1,-108,1.08,2.08,1.0,J.Williams,Y,38.0
4,J.Morant o12.5 Rebs+Ast,Mjaybrxd,Memphis Grizzlies,Boston Celtics,0.0,0.4615384615384615,0,0.2,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Morant,Y,18.0
5,J.Morant o33.5 Pts+Rebs+Ast,sandyplashkes,Memphis Grizzlies,Boston Celtics,0.0,0.5384615384615384,1,0.6,1,0.6,1,-116,1.16,2.16,0.9999999999999998,J.Morant,Y,50.0
6,D.White o14.5 Pts,RoyalsProps,Boston Celtics,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,D.White,N,10.0
7,B.Coulibaly o18.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Denver Nuggets,1.0,0.4736842105263157,0,0.0,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,B.Coulibaly,N,17.0
8,J.Poole o21.5 Pts,sandyplashkes,Washington Wizards,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.5,0,-120,1.2,2.2,1.0000000000000002,J.Poole,Y,39.0
9,J.Poole o21.5 Pts,RoyalsProps,Washington Wizards,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.5,0,-113,1.13,2.13,1.0,J.Poole,Y,39.0
10,J.Brunson o24.5 Pts,JoeDellera,New York Knicks,Detroit Pistons,1.0,0.4090909090909091,0,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Brunson,Y,31.0
11,J.Brunson o10.5 Rebs+Ast,Mjaybrxd,New York Knicks,Detroit Pistons,1.0,0.5,0,0.4,0,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,J.Brunson,Y,14.0
12,M.Plumlee o1.5 Ast,Markus_Markets,Phoenix Suns,Miami Heat,0.0,0.45,0,0.4,0,0.5,0,-125,1.0,1.8,0.8,M.Plumlee,Y,3.0
13,B.Miller u36.5 Pts+Rebs+Ast,allanlemdfs,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,B.Miller,Y,30.0
14,B.Miller u36.5 Pts+Rebs+Ast,sandyplashkes,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,B.Miller,Y,30.0
15,B.Ingram o23.5 Pts+Ast,Rotowire Sleeper,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.7647058823529411,1,0.8,1,0.8,1,100,1.5,3.0,1.5,B.Ingram,N,8.0
16,T.Harris o17.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,New York Knicks,0.0,0.7391304347826086,1,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Harris,Y,22.0
17,S.Aldama o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Memphis Grizzlies,Boston Celtics,0.0,0.782608695652174,1,0.8,1,0.8,1,100,1.5,3.0,1.5,S.Aldama,N,16.0
18,T.Murphy o14.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Murphy,Y,16.0
19,J.Morant o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Boston Celtics,0.0,0.5384615384615384,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Morant,Y,50.0
20,J.Holiday o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Memphis Grizzlies,1.0,0.65,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Holiday,Y,30.0
