,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,J.Brown o20.5 Pts,LinesAtLunch,Boston Celtics,Los Angeles Clippers,0.0,0.6388888888888888,1,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,J.Brown,Y,25.0
1,J.Brown o20.5 Pts,sandyplashkes,Boston Celtics,Los Angeles Clippers,0.0,0.6388888888888888,1,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,J.Brown,Y,25.0
2,J.Morant o34.5 Pts+Rebs+Ast,RoyalsProps,Memphis Grizzlies,Charlotte Hornets,1.0,0.44,0,0.4,0,0.2,0,-105.0,1.05,2.05,0.9999999999999998,J.Morant,N,33.0
3,L.Ball u42.5 Pts+Rebs+Ast,LinesAtLunch_duplicate,Charlotte Hornets,Memphis Grizzlies,0.0,0.5,0,0.8,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,L.Ball,Y,36.0
4,M.Williams o15.5 Pts,JoeDellera,Charlotte Hornets,Memphis Grizzlies,0.0,0.4117647058823529,0,0.6,1,0.6,1,-118.0,1.0,1.847457627118644,0.847457627118644,M.Williams,Y,38.0
5,L.Ball u42.5 Pts+Rebs+Ast,sandyplashkes_duplicate,Charlotte Hornets,Memphis Grizzlies,0.0,0.5,0,0.8,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,L.Ball,Y,36.0
6,A.Sengun u34.5 Pts+Rebs+Ast,sandyplashkes,Houston Rockets,Cleveland Cavaliers,1.0,0.5476190476190477,1,0.6,1,0.6,1,-112.0,1.12,2.12,1.0,A.Sengun,Y,33.0
7,J.Allen o14.5 Pts+Ast,ThePropfessor_,Cleveland Cavaliers,Houston Rockets,0.0,0.5476190476190477,1,0.4,0,0.6,1,-125.0,1.25,2.25,1.0,J.Allen,Y,20.0
8,J.Allen o25.5 Pts+Rebs+Ast,CamIsMoney18,Cleveland Cavaliers,Houston Rockets,0.0,0.5,0,0.2,0,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Allen,Y,33.0
9,J.Randle u12.5 Rebs+Ast,Theotherbabs,Minnesota Timberwolves,Dallas Mavericks,0.0,0.5348837209302325,1,0.2,0,0.4,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Randle,Y,9.0
