,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,T.Young o29.5 Pts,TheDegenWeekly,Atlanta Hawks,Indiana Pacers,0.0,0.2272727272727272,0,0.0,0,0.1,0,320,0.5,2.1,1.6,T.Young,Y,34.0
1,T.Young o23.5 Pts,TheDegenWeekly,Atlanta Hawks,Indiana Pacers,0.0,0.4318181818181818,0,0.0,0,0.4,0,-120,2.0,3.666666666666667,1.666666666666667,T.Young,Y,34.0
2,T.Young o39.5 Pts,TheDegenWeekly,Atlanta Hawks,Indiana Pacers,0.0,0.0227272727272727,0,0.0,0,0.1,0,1800,0.25,4.75,4.5,T.Young,N,34.0
3,B.Mathurin o14.5 Pts+Ast,the_degenerates,Indiana Pacers,Atlanta Hawks,1.0,0.7045454545454546,1,0.6,1,0.6,1,-130,1.3,2.3,0.9999999999999998,B.Mathurin,Y,17.0
4,Z.Risacher o16.5 Pts+Rebs+Ast,CamIsMoney18,Atlanta Hawks,Indiana Pacers,0.0,0.4878048780487805,0,0.6,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,Z.Risacher,Y,24.0
5,Z.Risacher o15.5 Pts+Rebs,therocketplays,Atlanta Hawks,Indiana Pacers,0.0,0.4634146341463415,0,0.6,1,0.6,1,-105,1.05,2.05,0.9999999999999998,Z.Risacher,Y,22.0
6,Z.Risacher o15.5 Pts+Rebs+Ast,Markus_Markets,Atlanta Hawks,Indiana Pacers,0.0,0.4878048780487805,0,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,Z.Risacher,Y,24.0
7,Z.Risacher o15.5 Pts+Rebs+Ast,FirefighterBets,Atlanta Hawks,Indiana Pacers,0.0,0.4878048780487805,0,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,Z.Risacher,Y,24.0
8,T.Haliburton o8.5 Ast,sandyplashkes,Indiana Pacers,Atlanta Hawks,1.0,0.4666666666666667,0,0.2,0,0.3,0,-120,1.2,2.2,1.0000000000000002,T.Haliburton,Y,9.0
9,Z.Risacher o15.5 Pts+Rebs+Ast,ThePropfessor_,Atlanta Hawks,Indiana Pacers,0.0,0.4878048780487805,0,0.6,1,0.6,1,-125,1.25,2.25,1.0,Z.Risacher,Y,24.0
10,K.Ellis o7.5 Pts+Ast,Markus_Markets,Sacramento Kings,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.8,1,0.8,1,-115,1.0,1.869565217391304,0.8695652173913042,K.Ellis,N,3.0
11,K.Murray o19.5 Pts+Rebs+Ast,GDAWG5000_duplicate,Portland Trail Blazers,Phoenix Suns,1.0,0.0,0,0.0,0,0.0,0,-130,0.65,1.15,0.4999999999999999,K.Murray,N,6.0
12,K.Murray o19.5 Pts+Rebs+Ast,GDAWG5000_duplicate,Sacramento Kings,Oklahoma City Thunder,0.0,0.5454545454545454,1,0.6,1,0.6,1,-130,0.65,1.15,0.4999999999999999,K.Murray,Y,20.0
