,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
31,J.Holiday u23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Holiday,N,25.0
32,D.Mitchell u6.5 Ast,PvB_Bets,Toronto Raptors,Miami Heat,0.0,0.76,1,1.0,1,0.9,1,-115,1.0,1.869565217391304,0.8695652173913042,D.Mitchell,Y,6.0
33,B.Adebayo u17.5 Pts,cawright95,Miami Heat,Toronto Raptors,1.0,0.6818181818181818,1,0.8,1,0.8,1,-150,1.5,2.5,1.0,B.Adebayo,N,21.0
34,J.Poeltl o14.5 Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.3333333333333333,0,0.2,0,0.3,0,100,1.5,3.0,1.5,J.Poeltl,N,6.0
35,D.Robinson u15.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Toronto Raptors,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Robinson,Y,11.0
36,T.Harris o18.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,T.Harris,N,17.0
37,J.Holiday u18.5 Pts+Rebs,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.5238095238095238,1,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Holiday,N,19.0
38,R.Barrett o5.5 Ast,PropBomb,Toronto Raptors,Miami Heat,0.0,0.4090909090909091,0,0.0,0,0.3,0,-110,1.1,2.1,1.0,R.Barrett,Y,10.0
39,M.Beasley o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.72,1,0.8,1,0.8,1,100,1.5,3.0,1.5,M.Beasley,N,12.0
40,K.Olynyk o7.5 Pts,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N,0.0
41,J.Holiday u9.5 Rebs+Ast,allanlemdfs,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Holiday,N,13.0
42,T.Herro o23.5 Pts,moneylinewixted,Miami Heat,Toronto Raptors,1.0,0.5,0,0.6,1,0.4,0,-104,1.04,2.04,1.0,T.Herro,N,23.0
43,M.Beasley o13.5 Pts,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.68,1,0.8,1,0.8,1,104,1.0,2.04,1.04,M.Beasley,N,5.0
44,D.Murray u20.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Sacramento Kings,1.0,0.75,1,0.8,1,0.75,1,100,1.5,3.0,1.5,D.Murray,Y,20.0
45,J.Walter o8.5 Pts,ThePropfessor_,Toronto Raptors,Miami Heat,0.0,0.2727272727272727,0,0.4,0,0.3,0,-110,1.1,2.1,1.0,J.Walter,Y,9.0
46,O.Agbaji o9.5 Pts,itsbucketsnba,Toronto Raptors,Miami Heat,0.0,0.56,1,0.2,0,0.3,0,-136,1.0,1.7352941176470589,0.7352941176470589,O.Agbaji,Y,13.0
47,I.Stewart u7.5 Rebs,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.72,1,1.0,1,0.9,1,116,1.0,2.16,1.16,I.Stewart,Y,5.0
48,C.McCollum o21.5 Pts,itsbucketsnba,New Orleans Pelicans,Sacramento Kings,1.0,0.5,0,0.4,0,0.5,0,-125,1.0,1.8,0.8,C.McCollum,Y,36.0
49,I.Stewart u9.5 Pts,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.84,1,1.0,1,0.9,1,-108,1.0,1.925925925925926,0.925925925925926,I.Stewart,Y,2.0
50,K.Olynyk o11.5 Pts+Rebs,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N,4.0
51,J.Brown u31.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.631578947368421,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Brown,Y,20.0
52,T.Harris o19.5 Pts+Rebs+Ast,CeeJPicks,Detroit Pistons,Boston Celtics,0.0,0.7083333333333334,1,0.8,1,0.6,1,-130,1.3,2.3,0.9999999999999998,T.Harris,Y,20.0
53,D.DeRozan o20.5 Pts,CeeJPicks,Sacramento Kings,New Orleans Pelicans,0.0,0.65,1,0.6,1,0.5,0,-125,1.25,2.25,1.0,D.DeRozan,Y,29.0
54,K.Olynyk o13.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N,6.0
55,K.Ellis o5.5 Pts+Ast,Rotowire Prizepicks,Sacramento Kings,New Orleans Pelicans,0.0,0.6521739130434783,1,0.8,1,0.8,1,100,1.5,3.0,1.5,K.Ellis,N,2.0
56,M.Monk o20.5 Pts+Rebs,Rotowire Sleeper,Sacramento Kings,New Orleans Pelicans,0.0,0.3333333333333333,0,0.6,1,0.5,0,100,1.5,3.0,1.5,M.Monk,N,8.0
57,D.Sabonis o18.5 Pts,Rotowire Prizepicks,Sacramento Kings,New Orleans Pelicans,0.0,0.6521739130434783,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Sabonis,Y,32.0
