,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,G.Antetokounmpo u51.5 Pts+Rebs+Ast,CamIsMoney18,Milwaukee Bucks,Sacramento Kings,1.0,0.6774193548387096,1,0.8,1,0.8,1,-121.0,1.0,1.826446280991736,0.8264462809917354,G.Antetokounmpo,N,57.0
1,M.Porter o22.5 Pts+Rebs+Ast,CamIsMoney18,Denver Nuggets,Dallas Mavericks,0.0,0.8421052631578947,1,0.8,1,0.9,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,M.Porter,N,21.0
2,R.Westbrook o12.5 Rebs+Ast,therocketplays,Denver Nuggets,Dallas Mavericks,0.0,0.3684210526315789,0,1.0,1,0.9,1,-105.0,1.05,2.05,0.9999999999999998,R.Westbrook,N,9.0
3,M.Turner o7.5 Rebs,TopShelfAction,Indiana Pacers,Cleveland Cavaliers,1.0,0.4324324324324324,0,0.4,0,0.5,0,120.0,0.6,1.32,0.7200000000000001,M.Turner,N,5.0
4,D.Daniels u26.5 Pts+Rebs+Ast,CamIsMoney18,Atlanta Hawks,Phoenix Suns,1.0,0.8235294117647058,1,0.8,1,0.9,1,-125.0,1.0,1.8,0.8,D.Daniels,Y,16.0
5,D.Murray o30.5 Pts+Rebs+Ast,CamIsMoney18,New Orleans Pelicans,Chicago Bulls,0.0,0.6086956521739131,1,0.8,1,0.6,1,-124.0,1.5,2.7096774193548385,1.2096774193548383,D.Murray,N,29.0
6,N.Vucevic o10.5 Rebs,therocketplays,Chicago Bulls,New Orleans Pelicans,1.0,0.5,0,0.6,1,0.7,1,100.0,1.0,2.0,1.0,N.Vucevic,Y,15.0
7,C.White o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,New Orleans Pelicans,1.0,0.6111111111111112,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,C.White,Y,29.0
8,L.Dort o8.5 Pts,Rotowire Sleeper,Oklahoma City Thunder,Philadelphia 76ers,0.0,0.5405405405405406,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,L.Dort,N,8.0
9,E.Mobley o26.5 Pts+Rebs,Rotowire Prizepicks,Cleveland Cavaliers,Indiana Pacers,0.0,0.5,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,E.Mobley,Y,35.0
10,G.Yabusele o6.5 Rebs,TopShelfAction,Philadelphia 76ers,Oklahoma City Thunder,1.0,0.3513513513513513,0,0.6,1,0.4,0,-121.0,1.0,1.826446280991736,0.8264462809917354,G.Yabusele,Y,7.0
11,N.Vucevic o31.5 Pts+Rebs+Ast,sandyplashkes,Chicago Bulls,New Orleans Pelicans,1.0,0.7105263157894737,1,0.6,1,0.7,1,-116.0,1.16,2.16,0.9999999999999998,N.Vucevic,Y,39.0
12,Z.LaVine u28.5 Pts,TopShelfAction,Chicago Bulls,New Orleans Pelicans,1.0,0.5882352941176471,1,0.0,0,0.3,0,-110.0,0.9,1.7181818181818185,0.8181818181818182,Z.LaVine,Y,25.0
13,D.Mitchell o22.5 Pts,LinesAtLunch_duplicate,Cleveland Cavaliers,Indiana Pacers,0.0,0.4722222222222222,0,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,D.Mitchell,Y,35.0
14,D.Mitchell o22.5 Pts,sandyplashkes_duplicate,Cleveland Cavaliers,Indiana Pacers,0.0,0.4722222222222222,0,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,D.Mitchell,Y,35.0
15,E.Mobley o17.5 Pts,Rotowire Prizepicks,Cleveland Cavaliers,Indiana Pacers,0.0,0.5277777777777778,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,E.Mobley,Y,22.0
