,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,P.Washington o16.5 Pts,FirefighterBets,Dallas Mavericks,Detroit Pistons,0.0,0.3658536585365853,0,1.0,1,0.5,0,-114,1.0,1.8771929824561404,0.8771929824561404,P.Washington,Y,22.0
1,K.Irving u36.5 Pts+Rebs+Ast,LinesAtLunch,Dallas Mavericks,Detroit Pistons,0.0,0.631578947368421,1,0.6,1,0.6,1,-118,1.18,2.18,0.9999999999999998,K.Irving,N,37.0
2,K.Irving u36.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Detroit Pistons,0.0,0.631578947368421,1,0.6,1,0.6,1,-118,1.18,2.18,0.9999999999999998,K.Irving,N,37.0
3,K.Irving o2.5 3pt M,CamIsMoney18,Dallas Mavericks,Detroit Pistons,0.0,0.6052631578947368,1,0.6,1,0.6,1,-114,1.0,1.8771929824561404,0.8771929824561404,K.Irving,Y,3.0
4,M.Porter o14.5 Pts,GDAWG5000,Denver Nuggets,Philadelphia 76ers,0.0,0.7446808510638298,1,0.6,1,0.4,0,-120,0.6,1.1,0.5000000000000001,M.Porter,Y,24.0
5,M.Porter o14.5 Pts,JoeDellera,Denver Nuggets,Philadelphia 76ers,0.0,0.7446808510638298,1,0.6,1,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,M.Porter,Y,24.0
6,A.Gordon o20.5 Pts+Rebs+Ast,Markus_Markets,Denver Nuggets,Philadelphia 76ers,0.0,0.5384615384615384,1,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,A.Gordon,N,17.0
7,D.White o3.5 Ast,PvB_Bets,Boston Celtics,New Orleans Pelicans,0.0,0.6,1,0.8,1,0.4,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.White,N,3.0
8,C.McCollum u19.5 Pts,LinesAtLunch,New Orleans Pelicans,Boston Celtics,1.0,0.4,0,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,C.McCollum,Y,17.0
9,J.Tatum o24.5 Pts,CamIsMoney18,Boston Celtics,New Orleans Pelicans,0.0,0.5555555555555556,1,0.0,0,0.2,0,-130,1.0,1.7692307692307692,0.7692307692307692,J.Tatum,Y,27.0
10,C.McCollum u19.5 Pts,sandyplashkes,New Orleans Pelicans,Boston Celtics,1.0,0.4,0,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,C.McCollum,Y,17.0
11,I.Quickley o21.5 Pts+Ast,RoyalsProps,Toronto Raptors,Chicago Bulls,1.0,0.5555555555555556,1,0.6,1,0.5555555555555556,1,-110,1.1,2.1,1.0,I.Quickley,N,16.0
12,C.Paul o1.5 3pt M,CamIsMoney18,San Antonio Spurs,Milwaukee Bucks,1.0,0.5681818181818182,1,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,C.Paul,Y,2.0
13,D.Vassell o17.5 Pts,Markus_Markets,San Antonio Spurs,Milwaukee Bucks,1.0,0.4827586206896552,0,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,D.Vassell,N,12.0
14,I.Zubac o13.5 Pts,FirefighterBets,Los Angeles Clippers,Charlotte Hornets,0.0,0.5777777777777777,1,0.6,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,I.Zubac,Y,14.0
15,J.Sochan o8.5 Pts,Rotowire Sleeper,San Antonio Spurs,Milwaukee Bucks,1.0,0.72,1,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Sochan,N,2.0
16,H.Barnes o15.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Milwaukee Bucks,1.0,0.4545454545454545,0,0.8,1,0.7,1,100,1.5,3.0,1.5,H.Barnes,Y,22.0
17,K.Irving o2.5 3pt M,GDAWG5000,Dallas Mavericks,Detroit Pistons,0.0,0.6052631578947368,1,0.6,1,0.6,1,-135,0.68,1.1837037037037037,0.5037037037037037,K.Irving,Y,3.0
18,K.Irving o2.5 3pt M,JoeDellera,Dallas Mavericks,Detroit Pistons,0.0,0.6052631578947368,1,0.6,1,0.6,1,-135,1.0,1.7407407407407407,0.7407407407407407,K.Irving,Y,3.0
19,D.Booker o32.5 Pts+Ast,GDAWG5000,Phoenix Suns,Golden State Warriors,0.0,0.5365853658536586,1,0.6,1,0.8,1,-120,0.6,1.1,0.5000000000000001,D.Booker,Y,42.0
20,D.Booker o32.5 Pts+Ast,TheBMatt,Phoenix Suns,Golden State Warriors,0.0,0.5365853658536586,1,0.6,1,0.8,1,-115,0.75,1.402173913043478,0.652173913043478,D.Booker,Y,42.0
21,D.Vassell o17.5 Pts,GDAWG5000,San Antonio Spurs,Milwaukee Bucks,1.0,0.4827586206896552,0,0.8,1,0.7,1,-115,0.58,1.0843478260869563,0.5043478260869564,D.Vassell,N,12.0
22,D.Vassell o17.5 Pts,JoeDellera,San Antonio Spurs,Milwaukee Bucks,1.0,0.4827586206896552,0,0.8,1,0.7,1,-113,1.0,1.8849557522123888,0.8849557522123894,D.Vassell,N,12.0
23,K.Irving u5.5 Ast,SpenceBets,Dallas Mavericks,Detroit Pistons,0.0,0.5789473684210527,1,0.6,1,0.8,1,-125,1.25,2.25,1.0,K.Irving,Y,3.0
24,B.Beal u3.5 Rebs,gneiffer07,Phoenix Suns,Golden State Warriors,0.0,0.6363636363636364,1,0.8,1,0.8,1,-130,1.3,2.3,0.9999999999999998,B.Beal,Y,2.0
25,S.Barnes u38.5 Pts+Rebs+Ast,gneiffer07,Toronto Raptors,Chicago Bulls,1.0,0.6764705882352942,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,S.Barnes,Y,35.0
26,J.Brown o26.5 Pts+Rebs,Rotowire Prizepicks,Boston Celtics,New Orleans Pelicans,0.0,0.5853658536585366,1,0.8,1,0.5,0,100,1.5,3.0,1.5,J.Brown,Y,34.0
27,K.Irving o36.5 Pts+Rebs+Ast,TheDegenWeekly,Dallas Mavericks,Detroit Pistons,0.0,0.3684210526315789,0,0.4,0,0.4,0,-105,1.0,1.9523809523809523,0.9523809523809524,K.Irving,Y,37.0
28,N.Jokic o26.5 Pts,MJCLocks,Denver Nuggets,Philadelphia 76ers,0.0,0.6585365853658537,1,0.6,1,0.4,0,-120,1.2,2.2,1.0000000000000002,N.Jokic,Y,28.0
29,A.Gordon o13.5 Pts,FirefighterBets,Denver Nuggets,Philadelphia 76ers,0.0,0.4230769230769231,0,0.4,0,0.3,0,100,1.0,2.0,1.0,A.Gordon,N,11.0
30,J.Harden o9.5 Ast,FirefighterBets,Los Angeles Clippers,Charlotte Hornets,0.0,0.3636363636363636,0,0.8,1,0.7,1,100,1.0,2.0,1.0,J.Harden,Y,10.0
31,D.Gafford o25.5 Pts+Rebs,FirefighterBets,Dallas Mavericks,Detroit Pistons,0.0,0.1956521739130435,0,0.8,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,D.Gafford,Y,26.0
32,J.Poeltl o2.5 Ast,FirefighterBets,Toronto Raptors,Chicago Bulls,1.0,0.5,0,0.8,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Poeltl,Y,6.0
33,J.Brown o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,New Orleans Pelicans,0.0,0.5853658536585366,1,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Brown,Y,38.0
34,K.Irving u5.5 Ast,allanlemdfs,Dallas Mavericks,Detroit Pistons,0.0,0.5789473684210527,1,0.6,1,0.8,1,-115,0.58,1.0843478260869563,0.5043478260869564,K.Irving,Y,3.0
35,K.Irving u5.5 Ast,The_Oddsmaker,Dallas Mavericks,Detroit Pistons,0.0,0.5789473684210527,1,0.6,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,K.Irving,Y,3.0
36,T.Murphy u8.5 Rebs+Ast,gneiffer07,New Orleans Pelicans,Boston Celtics,1.0,0.46875,0,0.0,0,0.0,0,-105,1.05,2.05,0.9999999999999998,T.Murphy,N,9.0
37,M.Buzelis o11.5 Pts+Rebs+Ast,Markus_Markets,Chicago Bulls,Toronto Raptors,0.0,0.2826086956521739,0,0.4,0,0.3,0,-125,1.0,1.8,0.8,M.Buzelis,Y,19.0
38,V.Wembanyama o35.5 Pts+Rebs,PlayerPropSavant,San Antonio Spurs,Milwaukee Bucks,1.0,0.4358974358974359,0,0.2,0,0.3,0,-113,1.13,2.13,1.0,V.Wembanyama,Y,44.0
39,J.Harden u35.5 Pts+Rebs+Ast,gneiffer07,Los Angeles Clippers,Charlotte Hornets,0.0,0.5,0,0.4,0,0.4,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Harden,Y,29.0
40,N.Powell o26.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Charlotte Hornets,0.0,0.6923076923076923,1,1.0,1,0.9,1,100,1.5,3.0,1.5,N.Powell,Y,34.0
41,J.Tatum o38.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,New Orleans Pelicans,0.0,0.5777777777777777,1,0.2,0,0.3,0,100,1.5,3.0,1.5,J.Tatum,Y,43.0
42,C.Paul o12.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Milwaukee Bucks,1.0,0.5681818181818182,1,0.2,0,0.5,0,100,1.5,3.0,1.5,C.Paul,Y,17.0
43,T.Maxey o40.5 Pts+Rebs+Ast,Rotowire Prizepicks,Philadelphia 76ers,Denver Nuggets,1.0,0.358974358974359,0,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Maxey,Y,53.0
44,T.Maxey o36.5 Pts+Ast,Rotowire Prizepicks,Philadelphia 76ers,Denver Nuggets,1.0,0.4102564102564102,0,0.8,1,0.7,1,100,1.5,3.0,1.5,T.Maxey,Y,51.0
45,I.Zubac o13.5 Pts,ThePropfessor_,Los Angeles Clippers,Charlotte Hornets,0.0,0.5777777777777777,1,0.6,1,0.5,0,-120,1.2,2.2,1.0000000000000002,I.Zubac,Y,14.0
46,S.Barnes o36.5 Pts+Rebs+Ast,PlayerPropSavant,Toronto Raptors,Chicago Bulls,1.0,0.3529411764705882,0,0.4,0,0.4,0,-125,1.25,2.25,1.0,S.Barnes,N,35.0
47,T.Murphy o28.5 Pts+Rebs+Ast,Rotowire Sleeper,New Orleans Pelicans,Boston Celtics,1.0,0.5,0,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Murphy,Y,49.0
48,R.Westbrook o12.5 Pts,Rotowire Prizepicks,Denver Nuggets,Philadelphia 76ers,0.0,0.4468085106382978,0,0.8,1,0.6,1,100,1.5,3.0,1.5,R.Westbrook,N,4.0
49,M.Porter o22.5 Pts+Rebs+Ast,the_degenerates,Denver Nuggets,Philadelphia 76ers,0.0,0.7659574468085106,1,0.6,1,0.4,0,-110,1.1,2.1,1.0,M.Porter,Y,30.0
50,C.McCollum o22.5 Pts+Ast,the_degenerates,New Orleans Pelicans,Boston Celtics,1.0,0.6857142857142857,1,0.8,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,C.McCollum,N,18.0
51,B.Beal o15.5 Pts+Rebs,the_degenerates,Phoenix Suns,Golden State Warriors,0.0,0.7272727272727273,1,0.4,0,0.5,0,-122,1.22,2.22,1.0000000000000002,B.Beal,Y,23.0
52,C.Cunningham o26.5 Pts,kylemurray03,Detroit Pistons,Dallas Mavericks,1.0,0.3953488372093023,0,0.8,1,0.6,1,-107,1.07,2.0700000000000003,1.0000000000000002,C.Cunningham,Y,40.0
53,D.Gafford o15.5 Pts,kylemurray03,Dallas Mavericks,Detroit Pistons,0.0,0.2826086956521739,0,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,D.Gafford,Y,16.0
54,P.Washington o1.5 3pt M,kylemurray03,Dallas Mavericks,Detroit Pistons,0.0,0.4878048780487805,0,0.4,0,0.3,0,-118,1.18,2.18,0.9999999999999998,P.Washington,Y,4.0
55,T.Maxey o36.5 Pts+Ast,kylemurray03,Philadelphia 76ers,Denver Nuggets,1.0,0.4102564102564102,0,0.8,1,0.7,1,-118,1.18,2.18,0.9999999999999998,T.Maxey,Y,51.0
56,A.Gordon o20.5 Pts+Rebs+Ast,therocketplays,Denver Nuggets,Philadelphia 76ers,0.0,0.5384615384615384,1,0.4,0,0.4,0,-110,1.1,2.1,1.0,A.Gordon,N,17.0
57,D.Lillard o24.5 Pts,MillyProps,Milwaukee Bucks,San Antonio Spurs,0.0,0.631578947368421,1,0.8,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,D.Lillard,N,22.0
58,G.Antetokounmpo o44.5 Pts+Rebs,kylemurray03,Milwaukee Bucks,San Antonio Spurs,0.0,0.4615384615384615,0,0.8,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,G.Antetokounmpo,Y,49.0
59,T.Gibson o3.5 Rebs,kylemurray03,Charlotte Hornets,Los Angeles Clippers,1.0,0.4736842105263157,0,0.2,0,0.3,0,-130,1.3,2.3,0.9999999999999998,T.Gibson,Y,7.0
60,M.Porter o15.5 Pts+Ast,ThePropfessor_,Denver Nuggets,Philadelphia 76ers,0.0,0.7659574468085106,1,0.6,1,0.4,0,-120,1.2,2.2,1.0000000000000002,M.Porter,Y,24.0
61,J.Harden u5.5 Rebs,TopShelfAction,Los Angeles Clippers,Charlotte Hornets,0.0,0.4772727272727273,0,0.6,1,0.7,1,114,2.3,4.921999999999999,2.621999999999999,J.Harden,Y,5.0
62,V.Micic o2.5 Rebs,TopShelfAction,Charlotte Hornets,Los Angeles Clippers,1.0,0.3939393939393939,0,0.2,0,0.4,0,-105,0.9,1.7571428571428571,0.8571428571428571,V.Micic,N,2.0
63,I.Zubac u12.5 Rebs,TopShelfAction,Los Angeles Clippers,Charlotte Hornets,0.0,0.5555555555555556,1,0.4,0,0.5,0,102,1.0,2.02,1.02,I.Zubac,Y,11.0
64,J.Harden u20.5 Pts,TopShelfAction,Los Angeles Clippers,Charlotte Hornets,0.0,0.4545454545454545,0,0.4,0,0.4,0,100,1.4,2.8,1.4,J.Harden,Y,14.0
65,D.Gafford o25.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Detroit Pistons,0.0,0.1956521739130435,0,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Gafford,Y,26.0
66,J.Duren o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Dallas Mavericks,1.0,0.4090909090909091,0,0.8,1,0.6,1,100,1.5,3.0,1.5,J.Duren,Y,34.0
67,N.Powell o24.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Charlotte Hornets,0.0,0.6666666666666666,1,1.0,1,0.9,1,100,1.5,3.0,1.5,N.Powell,Y,30.0
68,I.Zubac o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Charlotte Hornets,0.0,0.6444444444444445,1,0.6,1,0.5,0,100,1.5,3.0,1.5,I.Zubac,N,26.0
69,K.Porter o13.5 Pts+Rebs+Ast,CamIsMoney18,Los Angeles Clippers,Charlotte Hornets,0.0,0.5714285714285714,1,0.6,1,0.4,0,100,1.0,2.0,1.0,K.Porter,Y,14.0
70,J.Green u1.5 Stl,TopShelfAction_duplicate,New Orleans Pelicans,Boston Celtics,1.0,0.7209302325581395,1,0.6,1,0.6,1,-200,1.6,2.4000000000000004,0.8000000000000003,J.Green,N,3.0
71,J.Green u1.5 Stl,TopShelfAction_duplicate,Charlotte Hornets,Los Angeles Clippers,1.0,0.6585365853658537,1,0.4,0,0.4,0,-200,1.6,2.4000000000000004,0.8000000000000003,J.Green,Y,0.0
72,L.Ball o1.5 Blk,TopShelfAction_duplicate,Chicago Bulls,Toronto Raptors,0.0,0.037037037037037,0,0.0,0,0.0,0,150,0.5,1.25,0.75,L.Ball,N,1.0
73,A.Dosunmu o16.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Toronto Raptors,0.0,0.4054054054054054,0,0.2,0,0.2,0,100,1.5,3.0,1.5,A.Dosunmu,N,10.0
74,L.Ball o1.5 Stl,TopShelfAction_duplicate,Chicago Bulls,Toronto Raptors,0.0,0.4444444444444444,0,0.4,0,0.5,0,150,0.5,1.25,0.75,L.Ball,N,0.0
75,R.Westbrook o18.5 Pts+Ast,Rotowire Sleeper,Denver Nuggets,Philadelphia 76ers,0.0,0.4893617021276595,0,0.6,1,0.5,0,100,1.5,3.0,1.5,R.Westbrook,N,11.0
76,R.Westbrook o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Denver Nuggets,Philadelphia 76ers,0.0,0.4680851063829787,0,0.6,1,0.4,0,100,1.5,3.0,1.5,R.Westbrook,N,11.0
77,C.Braun o10.5 Pts,ABonARoll,Denver Nuggets,Philadelphia 76ers,0.0,0.782608695652174,1,0.8,1,0.7,1,-136,1.0,1.7352941176470589,0.7352941176470589,C.Braun,Y,15.0
78,L.Ball o3.5 Ast,FirefighterBets_duplicate,Chicago Bulls,Toronto Raptors,0.0,0.4814814814814814,0,0.4,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,L.Ball,Y,5.0
79,M.Beasley u15.5 Pts,itsbucketsnba,Detroit Pistons,Dallas Mavericks,1.0,0.3829787234042553,0,0.0,0,0.2,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Beasley,Y,9.0
80,M.Porter o15.5 Pts,itsbucketsnba,Denver Nuggets,Philadelphia 76ers,0.0,0.6808510638297872,1,0.6,1,0.3,0,-105,1.0,1.9523809523809523,0.9523809523809524,M.Porter,Y,24.0
81,J.Tatum o25.5 Pts,itsbucketsnba,Boston Celtics,New Orleans Pelicans,0.0,0.5333333333333333,1,0.0,0,0.2,0,-130,1.0,1.7692307692307692,0.7692307692307692,J.Tatum,Y,27.0
82,T.Murphy o5.5 Rebs,FirefighterBets,New Orleans Pelicans,Boston Celtics,1.0,0.46875,0,0.8,1,0.8,1,105,1.0,2.05,1.0499999999999998,T.Murphy,N,5.0
