,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,T.Hardaway o3.5 Rebs+Ast,PvB_Bets,Detroit Pistons,New York Knicks,0.0,0.5142857142857142,1,0.6,1,0.5,0,135,1.0,2.35,1.35,T.Hardaway,Y,6.0
1,M.Bridges o16.5 Pts,RoyalsProps_duplicate,New York Knicks,Detroit Pistons,1.0,0.6,1,0.4,0,0.6,1,-105,1.05,2.05,0.9999999999999998,M.Bridges,Y,27.0
2,M.Beasley u3.5 3pt M,TopShelfAction,Detroit Pistons,New York Knicks,0.0,0.4102564102564102,0,0.2,0,0.4,0,105,0.7,1.4349999999999998,0.7349999999999999,M.Beasley,N,6.0
3,C.Cunningham u41.5 Pts+Rebs+Ast,LinesAtLunch,Detroit Pistons,New York Knicks,0.0,0.5428571428571428,1,0.2,0,0.5,0,-116,1.16,2.16,0.9999999999999998,C.Cunningham,N,42.0
4,K.Towns o24.5 Pts,JoeDellera,New York Knicks,Detroit Pistons,1.0,0.4864864864864865,0,0.6,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,K.Towns,Y,26.0
5,C.Cunningham u41.5 Pts+Rebs+Ast,sandyplashkes,Detroit Pistons,New York Knicks,0.0,0.5428571428571428,1,0.2,0,0.5,0,-116,1.16,2.16,0.9999999999999998,C.Cunningham,N,42.0
6,M.McBride o17.5 Pts,therocketplays,New York Knicks,Detroit Pistons,1.0,0.0666666666666666,0,0.0,0,0.0,0,2000,0.15,3.15,3.0,M.McBride,N,3.0
7,M.McBride o6.5 Pts,therocketplays,New York Knicks,Detroit Pistons,1.0,0.7333333333333333,1,0.4,0,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,M.McBride,N,3.0
8,S.Curry o25.5 Pts,TopShelfAction_duplicate,Golden State Warriors,Toronto Raptors,0.0,0.4,0,0.6,1,0.5,0,102,0.6,1.212,0.612,S.Curry,Y,26.0
9,D.Schroder u6.5 Ast,PvB_Bets,Golden State Warriors,Toronto Raptors,0.0,0.8461538461538461,1,0.6,1,0.8,1,105,1.0,2.05,1.0499999999999998,D.Schroder,Y,4.0
