,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,M.Beasley o13.5 Pts,gneiffer07,Detroit Pistons,Milwaukee Bucks,1.0,0.6818181818181818,1,0.8,1,0.9,1,-110.0,1.1,2.1,1.0,M.Beasley,N,4.0
1,C.Cunningham o37.5 Pts+Rebs+Ast,JoeDellera,Detroit Pistons,Milwaukee Bucks,1.0,0.6666666666666666,1,0.8,1,0.8,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,C.Cunningham,N,34.0
2,C.Cunningham o37.5 Pts+Rebs+Ast,therocketplays,Detroit Pistons,Milwaukee Bucks,1.0,0.6666666666666666,1,0.8,1,0.8,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,C.Cunningham,N,34.0
3,J.McCain o15.5 Pts,gneiffer07,Philadelphia 76ers,Charlotte Hornets,0.0,0.5555555555555556,1,0.6,1,0.8,1,-105.0,1.05,2.05,0.9999999999999998,J.McCain,Y,17.0
4,J.McCain o17.5 Pts,Theotherbabs,Philadelphia 76ers,Charlotte Hornets,0.0,0.5555555555555556,1,0.6,1,0.8,1,155.0,0.25,0.6375,0.3874999999999999,J.McCain,N,17.0
5,J.McCain o15.5 Pts,Theotherbabs,Philadelphia 76ers,Charlotte Hornets,0.0,0.5555555555555556,1,0.6,1,0.8,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,J.McCain,Y,17.0
6,T.Maxey o24.5 Pts,Markus_Markets,Philadelphia 76ers,Charlotte Hornets,0.0,0.5833333333333334,1,0.6,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,T.Maxey,N,21.0
7,P.Siakam o10.5 Rebs+Ast,Mjaybrxd,Indiana Pacers,Toronto Raptors,0.0,0.5238095238095238,1,0.8,1,0.5,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,P.Siakam,N,7.0
8,S.Barnes o30.5 Pts+Rebs,Markus_Markets,Toronto Raptors,Indiana Pacers,1.0,0.5,0,0.6,1,0.5,0,-106.0,1.0,1.9433962264150944,0.9433962264150944,S.Barnes,Y,41.0
9,S.Barnes o22.5 Pts,LinesAtLunch,Toronto Raptors,Indiana Pacers,1.0,0.4,0,0.6,1,0.4,0,-112.0,1.12,2.12,1.0,S.Barnes,Y,35.0
10,S.Barnes o22.5 Pts,sandyplashkes,Toronto Raptors,Indiana Pacers,1.0,0.4,0,0.6,1,0.4,0,-112.0,1.12,2.12,1.0,S.Barnes,Y,35.0
11,P.Siakam o20.5 Pts,therocketplays,Indiana Pacers,Toronto Raptors,0.0,0.5714285714285714,1,0.6,1,0.7,1,-105.0,1.05,2.05,0.9999999999999998,P.Siakam,N,13.0
12,D.Fox o24.5 Pts,RoyalsProps,Sacramento Kings,Houston Rockets,1.0,0.5238095238095238,1,0.4,0,0.7,1,-111.0,1.11,2.1100000000000003,1.0000000000000002,D.Fox,N,22.0
13,M.Monk o15.5 Pts,kylemurray03,Sacramento Kings,Houston Rockets,1.0,0.4285714285714285,0,0.6,1,0.5,0,-121.0,1.21,2.21,1.0,M.Monk,Y,17.0
14,F.VanVleet o5.5 Ast,kylemurray03,Houston Rockets,Sacramento Kings,0.0,0.5,0,0.4,0,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,F.VanVleet,N,1.0
15,A.Thompson o21.5 Pts+Rebs+Ast,Mjaybrxd,Houston Rockets,Sacramento Kings,0.0,0.4761904761904761,0,0.8,1,0.6,1,-120.0,0.5,0.9166666666666669,0.4166666666666667,A.Thompson,N,10.0
16,K.Durant o24.5 Pts,RoyalsProps,Phoenix Suns,San Antonio Spurs,1.0,0.6666666666666666,1,0.6,1,0.6,1,-118.0,1.18,2.18,0.9999999999999998,K.Durant,N,13.0
17,C.Paul o11.5 Pts+Rebs,Markus_Markets,San Antonio Spurs,Phoenix Suns,0.0,0.75,1,0.8,1,0.9,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,C.Paul,N,10.0
18,J.Murray o28.5 Pts+Rebs+Ast,LinesAtLunch,Denver Nuggets,Golden State Warriors,1.0,0.6,1,0.6,1,0.6,1,-116.0,1.16,2.16,0.9999999999999998,J.Murray,N,22.0
19,J.Murray o28.5 Pts+Rebs+Ast,sandyplashkes,Denver Nuggets,Golden State Warriors,1.0,0.6,1,0.6,1,0.6,1,-116.0,1.16,2.16,0.9999999999999998,J.Murray,N,22.0
20,C.Braun o12.5 Pts,Mjaybrxd,Denver Nuggets,Golden State Warriors,1.0,0.8333333333333334,1,0.8,1,0.9,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,C.Braun,N,11.0
21,D.Garland u7.5 Ast,LinesAtLunch,Cleveland Cavaliers,Washington Wizards,1.0,0.65,1,0.8,1,0.7,1,-125.0,1.25,2.25,1.0,D.Garland,Y,3.0
22,D.Garland u7.5 Ast,sandyplashkes,Cleveland Cavaliers,Washington Wizards,1.0,0.65,1,0.8,1,0.7,1,-125.0,1.25,2.25,1.0,D.Garland,Y,3.0
23,K.Towns o23.5 Pts,RoyalsProps,New York Knicks,Orlando Magic,1.0,0.5263157894736842,1,0.4,0,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,K.Towns,N,23.0
24,D.Bane o4.5 Rebs,JoeDellera,Memphis Grizzlies,Dallas Mavericks,0.0,0.7857142857142857,1,0.8,1,0.9,1,-140.0,1.0,1.7142857142857144,0.7142857142857144,D.Bane,N,3.0
25,J.Morant o31.5 Pts+Rebs+Ast,kylemurray03,Memphis Grizzlies,Dallas Mavericks,0.0,0.6363636363636364,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Morant,Y,37.0
26,I.Zubac o27.5 Pts+Rebs,RoyalsProps,Los Angeles Clippers,Portland Trail Blazers,1.0,0.5909090909090909,1,0.8,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,I.Zubac,N,18.0
27,I.Zubac o27.5 Pts+Rebs,Mjaybrxd,Los Angeles Clippers,Portland Trail Blazers,1.0,0.5909090909090909,1,0.8,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,I.Zubac,N,18.0
28,J.Collins o8.5 Rebs,kylemurray03,Utah Jazz,Oklahoma City Thunder,0.0,0.5263157894736842,1,1.0,1,0.7,1,-105.0,1.05,2.05,0.9999999999999998,J.Collins,N,5.0
29,D.Fox o34.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Houston Rockets,1.0,0.5714285714285714,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,D.Fox,Y,35.0
30,K.Towns o14.5 Rebs+Ast,Rotowire Prizepicks,New York Knicks,Orlando Magic,1.0,0.7368421052631579,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,K.Towns,Y,15.0
31,D.Bane u16.5 Pts,Rotowire Prizepicks,Memphis Grizzlies,Dallas Mavericks,0.0,0.6428571428571429,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,D.Bane,N,19.0
32,E.Mobley o17.5 Pts,RoyalsProps,Cleveland Cavaliers,Washington Wizards,1.0,0.4,0,0.4,0,0.5,0,-110.0,1.1,2.1,1.0,E.Mobley,Y,19.0
33,B.Beal o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Phoenix Suns,San Antonio Spurs,1.0,0.8181818181818182,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,B.Beal,Y,23.0
34,D.Sabonis o30.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Houston Rockets,1.0,0.7894736842105263,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,D.Sabonis,Y,34.0
35,J.Collins o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Utah Jazz,Oklahoma City Thunder,0.0,0.5789473684210527,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,J.Collins,N,22.0
36,B.Coulibaly o17.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Cleveland Cavaliers,0.0,0.5294117647058824,1,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,B.Coulibaly,N,17.0
37,M.Porter o22.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Golden State Warriors,1.0,0.7222222222222222,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,M.Porter,Y,29.0
38,I.Stewart o5.5 Pts,Rotowire Sleeper,Detroit Pistons,Milwaukee Bucks,1.0,0.6363636363636364,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,I.Stewart,Y,9.0
39,J.Collins o15.5 Pts,Rotowire Prizepicks,Utah Jazz,Oklahoma City Thunder,0.0,0.631578947368421,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Collins,N,15.0
40,M.Brogdon o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Washington Wizards,Cleveland Cavaliers,0.0,0.5714285714285714,1,0.8,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,M.Brogdon,N,9.0
