,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,A.Sengun u5.5 Ast,TopShelfAction,Houston Rockets,Memphis Grizzlies,0.0,0.6388888888888888,1,0.6,1,0.6,1,-105,1.1,2.1476190476190475,1.0476190476190474,A.Sengun,Y,5.0
1,J.Poeltl o10.5 Pts,TopShelfAction,Toronto Raptors,Cleveland Cavaliers,0.0,0.6875,1,0.6,1,0.6,1,-110,0.8,1.5272727272727271,0.7272727272727273,J.Poeltl,Y,17.0
2,S.Barnes o4.5 Ast,TopShelfAction,Toronto Raptors,Cleveland Cavaliers,0.0,0.7916666666666666,1,0.6,1,0.7,1,-135,1.4,2.4370370370370367,1.0370370370370368,S.Barnes,Y,8.0
3,S.Barnes o1.5 3pt M,TopShelfAction,Toronto Raptors,Cleveland Cavaliers,0.0,0.5833333333333334,1,0.6,1,0.5,0,155,0.4,1.02,0.62,S.Barnes,N,0.0
4,D.Mitchell o3.5 3pt M,TopShelfAction_duplicate,Toronto Raptors,Cleveland Cavaliers,0.0,0.0,0,0.0,0,0.0,0,123,0.6,1.338,0.7379999999999999,D.Mitchell,N,0.0
5,S.Barnes o17.5 Pts,TopShelfAction,Toronto Raptors,Cleveland Cavaliers,0.0,0.6666666666666666,1,0.8,1,0.7,1,-115,0.7,1.3086956521739128,0.6086956521739129,S.Barnes,Y,24.0
6,A.Edwards u3.5 3pt M,TopShelfAction,Minnesota Timberwolves,Orlando Magic,0.0,0.3055555555555556,0,0.2,0,0.3,0,114,0.5,1.0699999999999998,0.5699999999999998,A.Edwards,N,4.0
7,C.Cunningham o9.5 Ast,TopShelfAction,Detroit Pistons,Golden State Warriors,1.0,0.4848484848484848,0,0.0,0,0.3,0,130,1.0,2.3,1.2999999999999998,C.Cunningham,N,8.0
8,T.Harris o1.5 3pt M,TopShelfAction,Detroit Pistons,Golden State Warriors,1.0,0.3428571428571428,0,0.8,1,0.4,0,130,0.7,1.61,0.91,T.Harris,N,1.0
9,J.Duren u10.5 Rebs,TopShelfAction,Detroit Pistons,Golden State Warriors,1.0,0.6176470588235294,1,0.4,0,0.6,1,-105,0.6,1.1714285714285713,0.5714285714285713,J.Duren,N,12.0
10,J.Duren o9.5 Pts,TopShelfAction,Detroit Pistons,Golden State Warriors,1.0,0.5294117647058824,1,0.6,1,0.6,1,105,0.6,1.2299999999999998,0.6299999999999998,J.Duren,N,8.0
11,B.Beal u3.5 Ast,TopShelfAction,Phoenix Suns,Atlanta Hawks,1.0,0.52,1,0.6,1,0.5,0,-105,0.6,1.1714285714285713,0.5714285714285713,B.Beal,Y,2.0
12,B.Beal u3.5 Rebs,allanlemdfs,Phoenix Suns,Atlanta Hawks,1.0,0.6,1,0.8,1,0.8,1,114,0.44,0.9416,0.5015999999999998,B.Beal,N,7.0
13,J.Jaquez u22.5 Pts+Rebs+Ast,TopShelfAction,Miami Heat,Utah Jazz,0.0,0.8709677419354839,1,0.6,1,0.7,1,-104,0.7,1.373076923076923,0.6730769230769231,J.Jaquez,N,34.0
14,T.Herro o6.5 Ast,therocketplays,Miami Heat,Utah Jazz,0.0,0.2285714285714285,0,0.0,0,0.3,0,210,0.5,1.55,1.05,T.Herro,N,5.0
15,D.Ayton o13.5 Pts,TopShelfAction,Portland Trail Blazers,Dallas Mavericks,0.0,0.6296296296296297,1,0.2,0,0.6,1,-121,1.0,1.826446280991736,0.8264462809917354,D.Ayton,N,6.0
16,Q.Grimes o3.5 Ast,TopShelfAction,Dallas Mavericks,Portland Trail Blazers,1.0,0.1428571428571428,0,0.6,1,0.4,0,-105,0.7,1.3666666666666665,0.6666666666666665,Q.Grimes,Y,4.0
17,D.Mitchell o29.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Toronto Raptors,Cleveland Cavaliers,0.0,0.0,0,0.0,0,0.0,0,100,1.5,3.0,1.5,D.Mitchell,N,6.0
