,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,A.Reaves o24.5 Pts+Rebs+Ast,RoyalsProps,Los Angeles Lakers,Denver Nuggets,1.0,0.7333333333333333,1,0.4,0,0.7,1,-120.0,1.2,2.2,1.0000000000000002,A.Reaves,Y,28.0
1,M.Porter o23.5 Pts+Rebs,GDAWG5000,Denver Nuggets,Los Angeles Lakers,0.0,0.5714285714285714,1,0.6,1,0.8,1,-105.0,0.53,1.0347619047619048,0.5047619047619047,M.Porter,Y,35.0
2,M.Porter o23.5 Pts+Rebs,JoeDellera,Denver Nuggets,Los Angeles Lakers,0.0,0.5714285714285714,1,0.6,1,0.8,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,M.Porter,Y,35.0
3,K.Towns o26.5 Pts,JoeDellera,New York Knicks,Utah Jazz,0.0,0.4285714285714285,0,0.4,0,0.5,0,-106.0,1.0,1.9433962264150944,0.9433962264150944,K.Towns,N,16.0
4,K.Towns o26.5 Pts,therocketplays,New York Knicks,Utah Jazz,0.0,0.4285714285714285,0,0.4,0,0.5,0,100.0,1.0,2.0,1.0,K.Towns,N,16.0
5,A.Simons u24.5 Pts+Rebs+Ast,allanlemdfs,Portland Trail Blazers,Houston Rockets,0.0,0.5384615384615384,1,0.8,1,0.6,1,-125.0,1.25,2.25,1.0,A.Simons,N,32.0
6,C.White o18.5 Pts,Mjaybrxd,Chicago Bulls,Memphis Grizzlies,1.0,0.6470588235294118,1,0.6,1,0.6,1,-125.0,1.0,1.8,0.8,C.White,N,11.0
7,C.White o18.5 Pts,RoyalsProps,Chicago Bulls,Memphis Grizzlies,1.0,0.6470588235294118,1,0.6,1,0.6,1,-125.0,1.25,2.25,1.0,C.White,N,11.0
8,S.Curry o23.5 Pts,therocketplays,Golden State Warriors,San Antonio Spurs,0.0,0.4166666666666667,0,0.4,0,0.5,0,-106.0,1.06,2.06,1.0,S.Curry,N,14.0
9,O.Anunoby o20.5 Pts+Rebs,Rotowire Sleeper,New York Knicks,Utah Jazz,0.0,0.6666666666666666,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,O.Anunoby,Y,30.0
