,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,C.Braun o11.5 Pts,JoeDellera,Denver Nuggets,Utah Jazz,0.0,0.6896551724137931,1,0.2,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,C.Braun,Y,20.0
1,N.Jokic o37.5 Pts+Ast,kylemurray03,Denver Nuggets,Utah Jazz,0.0,0.7037037037037037,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,N.Jokic,Y,47.0
2,W.Kessler o14.5 Rebs,therocketplays,Utah Jazz,Denver Nuggets,1.0,0.1666666666666666,0,0.4,0,0.3,0,500,0.5,3.0,2.5,W.Kessler,N,13.0
3,W.Kessler o10.5 Rebs,therocketplays,Utah Jazz,Denver Nuggets,1.0,0.5833333333333334,1,0.8,1,0.7,1,105,1.0,2.05,1.0499999999999998,W.Kessler,Y,13.0
4,W.Kessler o20.5 Pts+Rebs,ccentral,Utah Jazz,Denver Nuggets,1.0,0.625,1,0.6,1,0.7,1,100,1.0,2.0,1.0,W.Kessler,Y,25.0
5,J.Strawther o7.5 Pts,Markus_Markets,Denver Nuggets,Utah Jazz,0.0,0.5333333333333333,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Strawther,N,4.0
6,M.Bridges u18.5 Pts,sandyplashkes_duplicate,New York Knicks,Washington Wizards,0.0,0.53125,1,0.6,1,0.4,0,-116,1.16,2.16,0.9999999999999998,M.Bridges,Y,13.0
7,M.Bridges u18.5 Pts,sandyplashkes_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.5,0,0.4,0,0.3,0,-116,1.16,2.16,0.9999999999999998,M.Bridges,N,31.0
8,K.Towns o12.5 Rebs,kylemurray03,New York Knicks,Washington Wizards,0.0,0.5666666666666667,1,0.2,0,0.6,1,-120,1.2,2.2,1.0000000000000002,K.Towns,Y,13.0
9,M.Bridges u3.5 Ast,TopShelfAction_duplicate,New York Knicks,Washington Wizards,0.0,0.5625,1,0.6,1,0.7,1,100,1.4,2.8,1.4,M.Bridges,N,6.0
10,M.Bridges u3.5 Ast,TopShelfAction_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.6111111111111112,1,0.6,1,0.5,0,100,1.4,2.8,1.4,M.Bridges,N,8.0
11,J.Hart u5.5 Ast,TopShelfAction,New York Knicks,Washington Wizards,0.0,0.4838709677419355,0,0.6,1,0.6,1,105,0.6,1.2299999999999998,0.6299999999999998,J.Hart,N,10.0
12,J.Brunson u7.5 Ast,TopShelfAction,New York Knicks,Washington Wizards,0.0,0.46875,0,0.4,0,0.4,0,135,0.5,1.175,0.675,J.Brunson,Y,6.0
13,K.Towns u3.5 Ast,TopShelfAction,New York Knicks,Washington Wizards,0.0,0.5333333333333333,1,0.6,1,0.4,0,-135,0.7,1.2185185185185183,0.5185185185185184,K.Towns,Y,1.0
14,S.Curry u9.5 Pts,TopShelfAction_duplicate,Golden State Warriors,Cleveland Cavaliers,1.0,0.04,0,0.2,0,0.1,0,-103,0.7,1.3796116504854368,0.6796116504854368,S.Curry,N,11.0
15,S.Curry u9.5 Pts,TopShelfAction_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.8928571428571429,1,0.8,1,0.8,1,-103,0.7,1.3796116504854368,0.6796116504854368,S.Curry,N,17.0
16,V.Micic u6.5 Ast,TopShelfAction,Charlotte Hornets,Chicago Bulls,1.0,0.8,1,1.0,1,0.7,1,110,0.5,1.05,0.55,V.Micic,N,7.0
17,M.Williams o1.5 Ast,kylemurray03,Charlotte Hornets,Chicago Bulls,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,-110,1.1,2.1,1.0,M.Williams,Y,2.0
18,M.Williams o4.5 Ast,therocketplays,Charlotte Hornets,Chicago Bulls,1.0,0.1111111111111111,0,0.2,0,0.1111111111111111,0,1650,0.25,4.375,4.125,M.Williams,N,2.0
19,M.Williams o2.5 Ast,therocketplays,Charlotte Hornets,Chicago Bulls,1.0,0.3333333333333333,0,0.6,1,0.3333333333333333,0,310,0.5,2.05,1.5499999999999998,M.Williams,N,2.0
20,A.Wiggins u5.5 Rebs,Markus_Markets_duplicate,Golden State Warriors,Cleveland Cavaliers,1.0,0.7777777777777778,1,0.6,1,0.7,1,-135,1.0,1.7407407407407407,0.7407407407407407,A.Wiggins,Y,3.0
21,E.Mobley o16.5 Pts,kylemurray03,Cleveland Cavaliers,Golden State Warriors,0.0,0.5862068965517241,1,0.8,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,E.Mobley,N,7.0
22,D.Garland u2.5 3pt M,TopShelfAction,Cleveland Cavaliers,Golden State Warriors,0.0,0.4666666666666667,0,0.4,0,0.5,0,130,0.6,1.38,0.7799999999999999,D.Garland,N,3.0
23,C.McCollum o2.5 3pt M,TopShelfAction,New Orleans Pelicans,Los Angeles Clippers,1.0,0.631578947368421,1,0.4,0,0.5,0,105,0.5,1.025,0.5249999999999999,C.McCollum,Y,8.0
24,N.Powell o23.5 Pts,kylemurray03,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5833333333333334,1,1.0,1,0.7,1,-110,1.1,2.1,1.0,N.Powell,Y,35.0
25,D.DeRozan o25.5 Pts+Rebs+Ast,TopShelfAction,Sacramento Kings,Dallas Mavericks,1.0,0.7037037037037037,1,0.4,0,0.5,0,-110,0.5,0.9545454545454546,0.4545454545454546,D.DeRozan,N,20.0
26,D.Fox o2.5 3pt M,TopShelfAction,Sacramento Kings,Dallas Mavericks,1.0,0.34375,0,0.2,0,0.1,0,138,0.6,1.428,0.828,D.Fox,Y,3.0
27,P.Washington o19.5 Pts+Rebs,Markus_Markets,Dallas Mavericks,Sacramento Kings,0.0,0.4,0,0.2,0,0.2,0,-130,1.0,1.7692307692307692,0.7692307692307692,P.Washington,Y,32.0
28,A.Simons u18.5 Pts,TopShelfAction,Portland Trail Blazers,Philadelphia 76ers,1.0,0.5,0,0.6,1,0.6,1,100,0.4,0.8,0.4,A.Simons,N,25.0
29,K.Towns o40.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Washington Wizards,0.0,0.5,0,0.4,0,0.7,1,100,1.5,3.0,1.5,K.Towns,Y,46.0
30,T.Camara o12.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Philadelphia 76ers,1.0,0.7333333333333333,1,0.8,1,0.8,1,100,1.5,3.0,1.5,T.Camara,Y,22.0
31,D.Jones o11.5 Pts+Rebs,Markus_Markets_duplicate,Los Angeles Clippers,New Orleans Pelicans,0.0,0.6206896551724138,1,0.4,0,0.5,0,-117,1.0,1.8547008547008548,0.8547008547008548,D.Jones,Y,14.0
32,P.Washington o12.5 Pts,JoeDellera,Dallas Mavericks,Sacramento Kings,0.0,0.44,0,0.2,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,P.Washington,Y,28.0
33,M.Bridges o33.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,New York Knicks,Washington Wizards,0.0,0.09375,0,0.2,0,0.2,0,100,1.5,3.0,1.5,M.Bridges,N,25.0
34,M.Bridges o33.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.3333333333333333,0,0.6,1,0.5,0,100,1.5,3.0,1.5,M.Bridges,Y,51.0
35,N.Powell o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5,0,1.0,1,0.6,1,100,1.5,3.0,1.5,N.Powell,Y,40.0
36,M.Monk o18.5 Pts+Rebs,Rotowire Sleeper,Sacramento Kings,Dallas Mavericks,1.0,0.4,0,0.4,0,0.5,0,100,1.5,3.0,1.5,M.Monk,Y,21.0
37,M.Monk o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Dallas Mavericks,1.0,0.4,0,0.4,0,0.5,0,100,1.5,3.0,1.5,M.Monk,Y,27.0
38,A.Coffey u1.5 3pt M,TopShelfAction,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5333333333333333,1,0.4,0,0.4,0,-135,0.7,1.2185185185185183,0.5185185185185184,A.Coffey,Y,0.0
39,I.Zubac o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,New Orleans Pelicans,0.0,0.6451612903225806,1,1.0,1,0.7,1,100,1.5,3.0,1.5,I.Zubac,Y,40.0
40,M.Bridges u18.5 Pts,LinesAtLunch_duplicate,New York Knicks,Washington Wizards,0.0,0.53125,1,0.6,1,0.4,0,-116,1.16,2.16,0.9999999999999998,M.Bridges,Y,13.0
41,M.Bridges u18.5 Pts,LinesAtLunch_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.5,0,0.4,0,0.3,0,-116,1.16,2.16,0.9999999999999998,M.Bridges,N,31.0
42,M.Williams o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Charlotte Hornets,Chicago Bulls,1.0,0.5555555555555556,1,0.8,1,0.5555555555555556,1,100,1.5,3.0,1.5,M.Williams,Y,34.0
43,M.Williams o1.5 Ast,PvB_Bets,Charlotte Hornets,Chicago Bulls,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100,1.0,2.0,1.0,M.Williams,Y,2.0
44,S.Curry o4.5 3pt M,TopShelfAction_duplicate,Golden State Warriors,Cleveland Cavaliers,1.0,0.32,0,0.4,0,0.4,0,115,1.0,2.15,1.15,S.Curry,N,3.0
45,S.Curry o4.5 3pt M,TopShelfAction_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.0,0,0.0,0,0.0,0,115,1.0,2.15,1.15,S.Curry,N,3.0
46,K.Towns o12.5 Rebs,PlayerPropSavant,New York Knicks,Washington Wizards,0.0,0.5666666666666667,1,0.2,0,0.6,1,-129,1.29,2.29,1.0,K.Towns,Y,13.0
47,J.Kuminga o1.5 3pt M,TopShelfAction,Golden State Warriors,Cleveland Cavaliers,1.0,0.4137931034482758,0,0.6,1,0.5,0,190,0.5,1.45,0.95,J.Kuminga,N,0.0
48,C.Sexton u4.5 Ast,TopShelfAction,Utah Jazz,Denver Nuggets,1.0,0.7,1,0.0,0,0.4,0,-105,1.3,2.538095238095238,1.238095238095238,C.Sexton,Y,4.0
49,K.George o5.5 Ast,TopShelfAction_duplicate,Washington Wizards,New York Knicks,1.0,0.0416666666666666,0,0.0,0,0.0,0,-105,0.6,1.1714285714285713,0.5714285714285713,K.George,N,0.0
50,K.George o5.5 Ast,TopShelfAction_duplicate,Utah Jazz,Denver Nuggets,1.0,0.48,0,0.6,1,0.5,0,-105,0.6,1.1714285714285713,0.5714285714285713,K.George,Y,6.0
51,D.Jones o8.5 Pts,MillyProps_duplicate,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5862068965517241,1,0.4,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.Jones,Y,11.0
52,D.Sabonis u14.5 Rebs,JoeDellera,Sacramento Kings,Dallas Mavericks,1.0,0.7241379310344828,1,0.6,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,D.Sabonis,N,16.0
53,N.Jokic o8.5 Ast,PvB_Bets,Denver Nuggets,Utah Jazz,0.0,0.5185185185185185,1,0.4,0,0.3,0,-110,1.0,1.9090909090909087,0.9090909090909092,N.Jokic,Y,11.0
54,C.Carrington u7.5 Rebs+Ast,PvB_Bets,Washington Wizards,New York Knicks,1.0,0.5517241379310345,1,0.6,1,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,C.Carrington,N,10.0
55,A.Wiggins u1.5 3pt M,TopShelfAction_duplicate,Golden State Warriors,Cleveland Cavaliers,1.0,0.3703703703703703,0,0.8,1,0.5,0,130,0.6,1.38,0.7799999999999999,A.Wiggins,Y,1.0
56,K.Murray u11.8 Pts,TopShelfAction_duplicate,Sacramento Kings,Dallas Mavericks,1.0,0.5161290322580645,1,1.0,1,0.7,1,-120,0.8,1.4666666666666668,0.6666666666666667,K.Murray,Y,4.0
