,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,B.Podziemski o17.5 Pts+Ast,FirefighterBets,Golden State Warriors,Los Angeles Lakers,0.0,0.2162162162162162,0,0.4,0,0.3,0,-120,1.0,1.8333333333333333,0.8333333333333335,B.Podziemski,N,15.0
1,R.Hachimura o20.5 Pts+Rebs,GDAWG5000,Los Angeles Lakers,Golden State Warriors,1.0,0.3902439024390244,0,0.6,1,0.5,0,-125,0.63,1.134,0.5040000000000001,R.Hachimura,N,15.0
2,R.Hachimura o20.5 Pts+Rebs,JoeDellera,Los Angeles Lakers,Golden State Warriors,1.0,0.3902439024390244,0,0.6,1,0.5,0,-125,1.0,1.8,0.8,R.Hachimura,N,15.0
3,J.Hayes o6.5 Rebs,LinesAtLunch,Los Angeles Lakers,Golden State Warriors,1.0,0.1481481481481481,0,0.2,0,0.3,0,100,1.0,2.0,1.0,J.Hayes,N,3.0
4,J.Hayes o6.5 Rebs,rsura_,Los Angeles Lakers,Golden State Warriors,1.0,0.1481481481481481,0,0.2,0,0.3,0,100,1.0,2.0,1.0,J.Hayes,N,3.0
5,P.Banchero o22.5 Pts,sandyplashkes,Orlando Magic,Denver Nuggets,0.0,0.3888888888888889,0,0.2,0,0.3,0,-110,1.1,2.1,1.0,P.Banchero,N,18.0
6,P.Banchero o22.5 Pts,LinesAtLunch,Orlando Magic,Denver Nuggets,0.0,0.3888888888888889,0,0.2,0,0.3,0,-110,1.1,2.1,1.0,P.Banchero,N,18.0
7,N.Jokic o12.5 Rebs,LinesAtLunch,Denver Nuggets,Orlando Magic,1.0,0.5555555555555556,1,0.4,0,0.5,0,105,1.0,2.05,1.0499999999999998,N.Jokic,N,10.0
8,G.Bitadze o16.5 Pts+Rebs+Ast,CamIsMoney18,Orlando Magic,Denver Nuggets,0.0,0.6585365853658537,1,0.6,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,G.Bitadze,N,7.0
9,A.Edwards u10.5 Rebs+Ast,gneiffer07,Minnesota Timberwolves,Houston Rockets,1.0,0.58,1,0.4,0,0.5,0,100,1.0,2.0,1.0,A.Edwards,N,13.0
10,A.Thompson o5.5 Ast,FirefighterBets_duplicate,Houston Rockets,Minnesota Timberwolves,0.0,0.0851063829787234,0,0.6,1,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,A.Thompson,N,5.0
11,J.McDaniels o5.5 Rebs,GDAWG5000,Minnesota Timberwolves,Houston Rockets,1.0,0.4901960784313725,0,0.8,1,0.8,1,-115,0.58,1.0843478260869563,0.5043478260869564,J.McDaniels,Y,8.0
12,J.McDaniels o5.5 Rebs,JoeDellera,Minnesota Timberwolves,Houston Rockets,1.0,0.4901960784313725,0,0.8,1,0.8,1,-115,1.0,1.869565217391304,0.8695652173913042,J.McDaniels,Y,8.0
13,A.Edwards u29.5 Pts,DeadPresPicks,Minnesota Timberwolves,Houston Rockets,1.0,0.68,1,0.4,0,0.4,0,-115,0.55,1.0282608695652171,0.4782608695652173,A.Edwards,N,41.0
14,A.Simons o5.5 Ast,FirefighterBets,Portland Trail Blazers,Sacramento Kings,1.0,0.4042553191489361,0,0.8,1,0.4,0,105,1.0,2.05,1.0499999999999998,A.Simons,Y,6.0
15,S.Henderson o8.5 Rebs+Ast,FirefighterBets,Portland Trail Blazers,Sacramento Kings,1.0,0.4772727272727273,0,0.8,1,0.6,1,-125,1.0,1.8,0.8,S.Henderson,Y,9.0
16,S.Henderson o21.5 Pts+Rebs+Ast,Markus_Markets,Portland Trail Blazers,Sacramento Kings,1.0,0.4545454545454545,0,0.8,1,0.6,1,-111,1.0,1.900900900900901,0.900900900900901,S.Henderson,N,14.0
17,D.DeRozan o26.5 Pts+Rebs+Ast,CamIsMoney18,Sacramento Kings,Portland Trail Blazers,0.0,0.5555555555555556,1,0.2,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.DeRozan,Y,33.0
18,K.Thompson u13.5 Pts,gneiffer07,Dallas Mavericks,Boston Celtics,0.0,0.5681818181818182,1,0.6,1,0.8,1,-105,1.05,2.05,0.9999999999999998,K.Thompson,N,25.0
19,D.White o19.5 Pts+Ast,FirefighterBets,Boston Celtics,Dallas Mavericks,1.0,0.6875,1,0.8,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,D.White,N,16.0
20,K.Leonard o2.5 Ast,gneiffer07,Los Angeles Clippers,Indiana Pacers,1.0,0.3333333333333333,0,0.4,0,0.4,0,155,1.0,2.55,1.5499999999999998,K.Leonard,Y,4.0
21,K.Leonard o18.5 Pts,CamIsMoney18,Los Angeles Clippers,Indiana Pacers,1.0,0.3333333333333333,0,0.4,0,0.4,0,100,1.0,2.0,1.0,K.Leonard,Y,19.0
22,K.Irving o34.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Boston Celtics,0.0,0.5,0,0.6,1,0.6,1,100,1.5,3.0,1.5,K.Irving,N,26.0
