,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,gneiffer07,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,-110,1.1,2.1,1.0,S.Gilgeous-Alexander,Y,52.0
1,J.Williams o31.5 Pts+Rebs+Ast,gneiffer07,Oklahoma City Thunder,Dallas Mavericks,1.0,0.5217391304347826,1,0.6,1,0.7,1,-120,1.2,2.2,1.0000000000000002,J.Williams,N,29.0
2,S.Gilgeous-Alexander o30.5 Pts,gneiffer07,Oklahoma City Thunder,Dallas Mavericks,1.0,0.391304347826087,0,0.6,1,0.7,1,-105,1.05,2.05,0.9999999999999998,S.Gilgeous-Alexander,Y,39.0
3,I.Hartenstein o11.5 Rebs,JoeDellera,Oklahoma City Thunder,Dallas Mavericks,1.0,0.75,1,0.8,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042,I.Hartenstein,Y,13.0
4,L.Doncic u46.5 Pts+Rebs+Ast,LinesAtLunch,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0,L.Doncic,Y,32.0
5,K.Thompson o2.5 3pt M,JoeDellera,Dallas Mavericks,Oklahoma City Thunder,0.0,0.55,1,0.6,1,0.6,1,-125,1.0,1.8,0.8,K.Thompson,Y,5.0
6,L.Doncic u46.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5555555555555556,1,0.4,0,0.6,1,-112,1.12,2.12,1.0,L.Doncic,Y,32.0
7,I.Hartenstein o21.5 Pts+Rebs,therocketplays,Oklahoma City Thunder,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-135,1.35,2.35,1.0,I.Hartenstein,Y,23.0
8,S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,Theotherbabs,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,100,1.0,2.0,1.0,S.Gilgeous-Alexander,Y,52.0
9,K.Irving u21.5 Pts,itsbucketsnba,Dallas Mavericks,Oklahoma City Thunder,0.0,0.3181818181818182,0,0.2,0,0.3,0,-120,1.0,1.8333333333333333,0.8333333333333335,K.Irving,Y,17.0
10,J.Suggs o20.5 Pts,LinesAtLunch,Orlando Magic,Milwaukee Bucks,0.0,0.28,0,0.4,0,0.4,0,-116,1.16,2.16,0.9999999999999998,J.Suggs,Y,32.0
11,J.Suggs o20.5 Pts,sandyplashkes,Orlando Magic,Milwaukee Bucks,0.0,0.28,0,0.4,0,0.4,0,-116,1.16,2.16,0.9999999999999998,J.Suggs,Y,32.0
12,G.Antetokounmpo o29.5 Pts,JoeDellera,Milwaukee Bucks,Orlando Magic,1.0,0.6666666666666666,1,0.8,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,G.Antetokounmpo,Y,37.0
13,A.Black o14.5 Pts,therocketplays,Orlando Magic,Milwaukee Bucks,0.0,0.0769230769230769,0,0.0,0,0.0,0,700,0.5,4.0,3.5,A.Black,Y,17.0
14,A.Black o7.5 Pts,therocketplays,Orlando Magic,Milwaukee Bucks,0.0,0.5384615384615384,1,0.4,0,0.4,0,-113,1.13,2.13,1.0,A.Black,Y,17.0
15,G.Antetokounmpo o10.5 Rebs,Rotowire Sleeper,Milwaukee Bucks,Orlando Magic,1.0,0.7619047619047619,1,0.8,1,0.7,1,100,1.5,3.0,1.5,G.Antetokounmpo,N,7.0
16,D.Gafford o10.5 Pts,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.6086956521739131,1,0.8,1,0.7,1,100,1.5,3.0,1.5,D.Gafford,N,9.0
17,I.Hartenstein o0.5 Stl,MJCLocks,Oklahoma City Thunder,Dallas Mavericks,1.0,0.625,1,1.0,1,0.625,1,-125,1.25,2.25,1.0,I.Hartenstein,Y,1.0
18,I.Hartenstein o26.5 Pts+Rebs+Ast,PvB_Bets,Oklahoma City Thunder,Dallas Mavericks,1.0,0.75,1,0.6,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042,I.Hartenstein,N,26.0
19,K.Irving o4.5 Rebs,PvB_Bets,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5909090909090909,1,0.8,1,0.6,1,155,0.25,0.6375,0.3874999999999999,K.Irving,N,2.0
20,K.Irving o3.5 Rebs,PvB_Bets,Dallas Mavericks,Oklahoma City Thunder,0.0,0.7272727272727273,1,1.0,1,0.8,1,-140,1.0,1.7142857142857144,0.7142857142857144,K.Irving,N,2.0
21,A.Wiggins o2.5 Rebs,Rotowire Sleeper,Oklahoma City Thunder,Dallas Mavericks,1.0,0.7391304347826086,1,1.0,1,0.8,1,100,1.5,3.0,1.5,A.Wiggins,N,0.0
22,G.Antetokounmpo o5.5 Ast,PvB_Bets,Milwaukee Bucks,Orlando Magic,1.0,0.5714285714285714,1,0.4,0,0.6,1,112,1.0,2.12,1.12,G.Antetokounmpo,N,1.0
23,K.Thompson u16.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,K.Thompson,N,23.0
24,S.Gilgeous-Alexander o41.5 Pts+Rebs+Ast,moneylinewixted,Oklahoma City Thunder,Dallas Mavericks,1.0,0.4347826086956521,0,0.4,0,0.6,1,-115,2.3,4.299999999999999,1.9999999999999991,S.Gilgeous-Alexander,Y,52.0
25,S.Gilgeous-Alexander u36.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Dallas Mavericks,1.0,0.6521739130434783,1,0.6,1,0.5,0,100,1.5,3.0,1.5,S.Gilgeous-Alexander,N,47.0
26,D.Gafford o9.5 Pts,Rotowire Sleeper,Dallas Mavericks,Oklahoma City Thunder,0.0,0.782608695652174,1,1.0,1,1.0,1,100,1.5,3.0,1.5,D.Gafford,N,9.0
