,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,T.Haliburton o11.5 Ast,cowhitchurch,-140,0.5,T.Haliburton,Indiana Pacers,Atlanta Hawks,0,0.8571428571428572,0.3571428571428572,0.6363636363636364,1,0.6,1,0.7,1
3,T.Haliburton o14.5 Ast,JoeDellera,285,0.71,T.Haliburton,Indiana Pacers,Atlanta Hawks,0,2.7335,2.0235,0.1818181818181818,0,0.4,0,0.2,0
4,T.Haliburton o11.5 Ast,JoeDellera,-125,1.0,T.Haliburton,Indiana Pacers,Atlanta Hawks,0,1.8,0.8,0.6363636363636364,1,0.6,1,0.7,1
12,D.Booker o7.5 Ast,SportsBookBreakers,-115,1.4,D.Booker,Phoenix Suns,Portland Trail Blazers,1,2.6173913043478256,1.2173913043478255,0.8,1,0.8,1,0.8,1
12,J.Poeltl o1.5 Ast,Noto,-150,1.5,J.Poeltl,Toronto Raptors,Orlando Magic,0,2.5,1.0,0.6153846153846154,1,0.8,1,0.7,1
24,K.Durant o4.5 Ast,kylemurray03,-120,0.83,K.Durant,Phoenix Suns,Portland Trail Blazers,1,1.5216666666666667,0.6916666666666668,0.6153846153846154,1,0.8,1,0.7,1
