,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
11,11.0,11.0,14.0,14,21,C.Wood o10.5 Rebs,JoeDellera,-120,0.63,1.155,0,Dallas Mavericks,C.Wood,Portland Trail Blazers,0.0,0.525,0.2195121951219512,0.0,0.6,1.0,0.4,0.0
