,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,4.0,4,4,4,N.Jokic u11.5 Rebs,GreenDotDaily,-130,0.77,1.362307692,0.7,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.592307692,0.5641025641025641,1.0,0.6,1.0,0.6,1.0
2,2.0,2.0,6.0,6,6,6,N.Jokic u11.5 Rebs,JoeDellera,-125,0.8,1.44,1.6,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.64,0.5641025641025641,1.0,0.6,1.0,0.6,1.0
11,,,,11,11,11,J.Hart o7.5 Rebs,PropBetGuy,120,1.0,2.2,-9.6,Portland Trail Blazers,J.Hart,Denver Nuggets,1,1.2,,,,,,
