,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,K.Middleton o9.5 Rebs+Ast,cowhitchurch,-115,0.58,K.Middleton,Milwaukee Bucks,Denver Nuggets,0,1.0843478260869563,0.5043478260869564,0.4102564102564102,0,0.4,0,0.4,0
2,K.Middleton o9.5 Rebs+Ast,PropBetGuy,-115,1.15,K.Middleton,Milwaukee Bucks,Denver Nuggets,0,2.1499999999999995,0.9999999999999996,0.4102564102564102,0,0.4,0,0.4,0
