,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,6,J.Williams o1.5 Ast,Oklahoma City Thunder,PropBomb,-165,1.65,2.65,0,J.Williams,Minnesota Timberwolves,0,1.0,0.6904761904761905,1.0,1.0,1.0,0.9,1.0
6,6,J.Williams o1.5 Ast,Oklahoma City Thunder,PropBomb,-165,1.65,2.65,0,J.Williams,Minnesota Timberwolves,0,1.0,,,,,,
