,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,5,J.McDaniels o13.5 Pts,Minnesota Timberwolves,JoeDellera,-104,0.6,1.176923076923077,16.4482,J.McDaniels,Portland Trail Blazers,1,0.576923076923077,0.4266666666666667,0.0,0.6,1.0,0.8,1.0
3,6,D.Murray o19.5 Pts,Atlanta Hawks,JoeMetz,-108,1.08,2.08,-6.865,D.Murray,Dallas Mavericks,1,1.0,0.5428571428571428,1.0,0.8,1.0,0.4,0.0
4,7,Q.Grimes o13.5 Pts,New York Knicks,SBK5065,-105,0.53,1.0347619047619048,20.1841,Q.Grimes,Washington Wizards,1,0.5047619047619047,0.2835820895522388,0.0,1.0,1.0,0.5,0.0
6,6,D.Murray o19.5 Pts,Atlanta Hawks,JoeMetz,-108,1.08,2.08,-6.865,D.Murray,Dallas Mavericks,1,1.0,,,,,,
7,7,Q.Grimes o13.5 Pts,New York Knicks,SBK5065,-105,0.53,1.0347619047619048,20.1841,Q.Grimes,Washington Wizards,1,0.5047619047619047,,,,,,
