,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
12,12,D.Green o14.5 Rebs+Ast,Golden State Warriors,JoeMetz,105,1.0,2.05,-6.865,D.Green,Denver Nuggets,0,1.0499999999999998
