Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Jaquez o2.5 Rebs,Rotowire Sleeper,Miami Heat,Oklahoma City Thunder,1.0,0.9,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Jaquez
J.Jaquez o2.5 Rebs,Rotowire Prizepicks,Miami Heat,Oklahoma City Thunder,1.0,0.9,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Jaquez
C.Martin u21.5 Pts+Rebs+Ast,allanlemdfs_duplicate,Charlotte Hornets,Philadelphia 76ers,0.0,0.8888888888888888,1,1.0,1,0.9,1,-120.0,0.6,1.1,0.5000000000000001,C.Martin
I.Hartenstein o22.5 Pts+Rebs,Rotowire Sleeper,Oklahoma City Thunder,Miami Heat,0.0,0.8181818181818182,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,I.Hartenstein
I.Hartenstein o21.5 Pts+Rebs,CeeJPicks,Oklahoma City Thunder,Miami Heat,0.0,0.8181818181818182,1,0.8,1,0.8,1,-135.0,1.35,2.35,1.0,I.Hartenstein
I.Hartenstein o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Miami Heat,0.0,0.8181818181818182,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,I.Hartenstein
I.Hartenstein o26.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Miami Heat,0.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,I.Hartenstein
I.Hartenstein o23.5 Pts+Rebs,Rotowire Prizepicks,Oklahoma City Thunder,Miami Heat,0.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,I.Hartenstein
I.Hartenstein o14.5 Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Miami Heat,0.0,0.7272727272727273,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,I.Hartenstein
I.Hartenstein o14.5 Rebs+Ast,kylemurray03,Oklahoma City Thunder,Miami Heat,0.0,0.7272727272727273,1,0.8,1,0.7,1,-110.0,1.1,2.1,1.0,I.Hartenstein
J.Butler o23.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Miami Heat,Oklahoma City Thunder,1.0,0.5789473684210527,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Butler
J.Allen o12.5 Pts,itsbucketsnba,Cleveland Cavaliers,Milwaukee Bucks,1.0,0.5555555555555556,1,0.2,0,0.3,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,J.Allen
B.Adebayo u32.5 Pts+Rebs+Ast,sandyplashkes,Miami Heat,Oklahoma City Thunder,1.0,0.5416666666666666,1,0.4,0,0.5,0,-118.0,1.18,2.18,0.9999999999999998,B.Adebayo
E.Mobley o19.5 Pts+Ast,kylemurray03,Cleveland Cavaliers,Milwaukee Bucks,1.0,0.52,1,0.8,1,0.6,1,-105.0,1.05,2.05,0.9999999999999998,E.Mobley
N.Richards o19.5 Pts+Rebs+Ast,gneiffer07,Charlotte Hornets,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,N.Richards
S.Gilgeous-Alexander u29.5 Pts,itsbucketsnba,Oklahoma City Thunder,Miami Heat,0.0,0.4615384615384615,0,0.0,0,0.1,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,S.Gilgeous-Alexander
C.LeVert u18.5 Pts+Rebs+Ast,TopShelfAction,Cleveland Cavaliers,Milwaukee Bucks,1.0,0.4285714285714285,0,0.2,0,0.4,0,100.0,0.5,1.0,0.5,C.LeVert
J.Butler o5.5 Rebs,Rotowire Sleeper_duplicate,Miami Heat,Oklahoma City Thunder,1.0,0.4210526315789473,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,J.Butler
J.Butler o5.5 Rebs,TopShelfAction_duplicate,Miami Heat,Oklahoma City Thunder,1.0,0.4210526315789473,0,0.6,1,0.4,0,-115.0,0.5,0.934782608695652,0.4347826086956521,J.Butler
